cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
20,0.02,2068.6838575895754,5100000.0,0.19536480048979835,0.0010000000000000009,0.005118629341073237,0,52,0,1e-08,0.005118629341073237,0.4423778129021453,0.2628393700937167,0.031537851477705096,6.817340798985148e-06,0.2561321798992342,1.5130031071846369e-09,0.006717551632789926,6.103706155588812e-09,1.5668814763807908e-05,0.00024006566713110464,1.2390416144725475e-11,1.6468038046780373e-10,1.6830728697318564
21,0.021,2068.632891725571,5100000.0,0.19535998887548459,0.0009999999999999974,0.005118755410235825,0,52,0,1e-08,0.005118755410235825,0.44237881014480734,0.26283848262868886,0.03153874280473756,6.819557809572665e-06,0.2561312887484213,1.511896377396998e-09,0.0067175791114319925,6.099241506698692e-09,1.5662271040505283e-05,0.00023998784020416608,1.2381215344929159e-11,1.6459352973030896e-10,1.6830823466963722
22,0.022,2068.5819256769814,5100000.0,0.19535517722440304,0.0010000000000000009,0.005118881486572062,0,52,0,1e-08,0.005118881486572062,0.4423798073455157,0.26283759508727106,0.031539634221135426,6.821775658615273e-06,0.25613039754674854,1.5107903995318834e-09,0.00671760653598664,6.094779890175069e-09,1.5655729705359537e-05,0.00023991003442860005,1.2372020897721334e-11,1.6450672028568474e-10,1.6830918240544337
23,0.023,2068.530959443505,5100000.0,0.19535036553658275,0.0010000000000000009,0.005119007570081734,0,52,0,1e-08,0.005119007570081734,0.44238080450455547,0.2628367074694322,0.03154052572688291,6.823994348596597e-06,0.25612950629412307,1.5096851731094315e-09,0.006717633906596157,6.090321304090241e-09,1.564919075758437e-05,0.00023983224979948735,1.2362832798983091e-11,1.644199521158236e-10,1.6831013018073366
24,0.024,2068.479993024823,5100000.0,0.1953455538120517,0.0010000000000000009,0.005119133660764726,0,52,0,1e-08,0.005119133660764726,0.442381801622223,0.2628358197751479,0.031541417321963944,6.826213876702513e-06,0.2561286149904456,1.5085806976499073e-09,0.006717661223402176,6.08586574651687e-09,1.5642654196392703e-05,0.00023975448631190002,1.2353651044598479e-11,1.643332252026022e-10,1.6831107799563771
25,0.025,2068.4290264206757,5100000.0,0.19534074205083715,0.0010000000000000009,0.005119259758620925,0,52,0,1e-08,0.005119259758620925,0.44238279869879465,0.2628349320043888,0.03154230900636276,6.828434248572462e-06,0.25612772363562886,1.5074769726750915e-09,0.0067176884865461145,6.081413215533254e-09,1.5636120021004813e-05,0.0002396767439609711,1.23444756304613e-11,1.6424653952800888e-10,1.6831202585028073
26,0.026000000000000002,2068.3780596307497,5100000.0,0.19533593025296878,0.0009999999999999974,0.005119385863650136,0,52,0,1e-08,0.005119385863650136,0.4423837957345679,0.2628340441571289,0.03154320078006392,6.830655459410402e-06,0.2561268322295717,1.506373997705928e-09,0.006717715696168606,6.076963709215135e-09,1.562958823063476e-05,0.0002395990227417953,1.2335306552462322e-11,1.6415989507395093e-10,1.683129737447937
27,0.027,2068.327092654745,5100000.0,0.19533111841847461,0.0010000000000000009,0.005119511975852281,0,52,0,1e-08,0.005119511975852281,0.4423847927298219,0.262833156233341,0.031544092643051816,6.832877512963587e-06,0.2561259407721846,1.5052717722638535e-09,0.006717742852410022,6.072517225639512e-09,1.5623058824498027e-05,0.00023952132264945118,1.2326143806493136e-11,1.6407329182235993e-10,1.6831392167930155
28,0.028,2068.276125492372,5100000.0,0.1953263065473808,0.0010000000000000009,0.00511963809522722,0,52,0,1e-08,0.00511963809522722,0.4423857896848457,0.2628322682329974,0.031544984595310605,6.8351004081464094e-06,0.25612504926337093,1.504170295870951e-09,0.006717769955410172,6.0680737628864735e-09,1.5616531801812023e-05,0.00023944364367905463,1.2316987388452641e-11,1.6398672975519482e-10,1.6831486965393323
29,0.029,2068.225158143336,5100000.0,0.19532149463971682,0.0009999999999999974,0.005119764221774784,0,52,0,1e-08,0.005119764221774784,0.4423867865999221,0.2628313801560724,0.031545876636825225,6.8373241457185046e-06,0.2561241577030386,1.5030695680494936e-09,0.0067177970053083095,6.063633319036174e-09,1.5610007161794393e-05,0.00023936598582570529,1.230783729424103e-11,1.63900208854426e-10,1.6831581766881396
