generation,individual,pv_error,delay_diff,size_penalty,tau_mismatch,pen_species,reason,keep_count,delta_T,delta_Y,delay_red,fitness
66,39,0.9918700724861764,3.274557560643949,0.5547169811320753,59.665071361867874,0.05044699276387551,,31,646.7336549340171,0.10860088570557343,0.005,-101.51528899849102
66,40,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-3.59, max|ΔY|=0.000769",30,0.0,0.0,0.0,-1000000.0
66,41,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
66,42,0.9385750270613492,1.5370564766407482,0.5547169811320753,73.30304851900912,0.046065313104660555,,31,1247.888895232058,0.192515275360849,0.0029676246496240285,-94.16232450898474
66,43,0.9999714973582816,3.274557560643949,0.5547169811320753,140.91480738660303,0.051965649367831185,,31,1.9231761038242894,0.0009405884979091922,0.005,-182.8034995801774
66,44,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",29,0.0,0.0,0.0,-1000000.0
66,45,0.9984327213288345,3.274557560643949,0.3849056603773584,95.21375053386276,0.051920887368998,,28,48.67628284606894,0.009683830611709854,0.005,-136.9301973906763
66,46,0.9999974239689804,3.274557560643949,0.5547169811320753,141.86933945009014,0.05196723435959319,,31,1.7629361739589058,0.0009248882766452263,0.005,-183.75808927011045
66,47,0.9996883286306186,3.274557560643949,0.5547169811320753,126.1880505094835,0.05198960749269202,,31,1.2762876808128567,0.0010895880930799073,0.005,-168.07693869682745
66,48,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
66,49,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
66,50,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",25,0.0,0.0,0.0,-1000000.0
66,51,0.20483841503483602,0.0,0.3849056603773584,25.815024465019523,0.004315129222324044,,28,1247.8890227250631,0.1925152838262235,0.0011697117021034489,-26.4910711248782
66,52,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",31,0.0,0.0,0.0,-1000000.0
66,53,0.8189935955028027,0.5058062675134809,0.5547169811320753,64.02056860520065,0.035971318895611185,,31,1247.8894271178888,0.1925150746669889,0.001761359212211235,-72.18338076990953
66,54,0.999971394610745,3.274557560643949,0.44150943396226405,140.90511899034735,0.05196563949796698,,29,1.924017005853102,0.0009407711806553171,0.005,-182.68060333660708
66,55,0.9999974241398639,3.274557560643949,0.32830188679245276,141.86910914903078,0.05196723427086604,,27,1.7629886724985226,0.0009248892639189613,0.005,-183.5314438731078
66,56,0.9987083569269263,3.274557560643949,0.44150943396226405,69.43853445515538,0.05165864937406347,,29,199.2362803462363,0.034744617217918966,0.005,-111.20661596125322
66,57,0.9999004581103764,3.274557560643949,0.5547169811320753,119.75665929892908,0.05192845887780746,,31,5.019374167761043,0.0022001453690353237,0.005,-161.6445366434551
66,58,0.9983838516217587,3.274557560643949,0.5547169811320753,94.59057586019891,0.051918230231753015,,31,53.22550642973874,0.010509032492596493,0.005,-136.47673202531521
66,59,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
67,0,0.9384546993189635,1.5370564766407482,0.4981132075471697,73.27716916361186,0.04603949395202914,,30,1247.8892942152102,0.19251505408013475,0.0029676246496240285,-94.07920466920756
67,1,0.9996835538852579,3.274557560643949,0.5547169811320753,89.2535179352786,0.05165289158130891,,31,38.42260092958804,0.011347659721635983,0.005,-131.13566702964948
67,2,0.9991349578614704,3.274557560643949,0.5547169811320753,91.06781445731522,0.05185545688330655,,31,27.833341583855145,0.007599962914637187,0.005,-132.95346626170232
67,3,0.999963957639073,3.274557560643949,0.5547169811320753,130.12774779839432,0.05194575622380899,,31,2.6116029946645085,0.0016277524561134002,0.005,-172.01603458936904
67,4,0.9999258870694079,3.274557560643949,0.44150943396226405,106.84877142721966,0.05185492334588823,,29,9.121145489416904,0.003678155728477933,0.005,-148.6219959428965
67,5,0.9987092711692717,3.274557560643949,0.5547169811320753,72.52710377730698,0.051540391694646186,,31,93.82654359959952,0.01955562898686572,0.005,-114.40602859122863
67,6,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
67,7,0.9996883622204474,3.274557560643949,0.3849056603773584,126.20008159202354,0.05198963487523875,,28,1.2785085373900529,0.001087827972398675,0.005,-167.9191590398535
67,8,0.929927478740308,1.2970775230202454,0.5547169811320753,69.70294557107516,0.045083944187318536,,31,1247.8888288080475,0.19251527469379964,0.0026869184593155855,-87.65419919093686
67,9,0.9999897271430103,3.274557560643949,0.5547169811320753,121.46074540218606,0.0519341140127663,,31,4.558984642137148,0.0021201141586348615,0.005,-163.3488251184439
67,10,0.9998072906095119,3.274557560643949,0.4981132075471697,94.92750236561622,0.05188076699547943,,30,2.926395611053522,0.00775091825223008,0.005,-136.75772893140987
67,11,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
67,12,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
67,13,0.9997139078472067,3.274557560643949,0.4981132075471697,93.29142331708702,0.05169122726029998,,30,32.72708083117118,0.00900235148158545,0.005,-135.11776570541477
67,14,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",31,0.0,0.0,0.0,-1000000.0
67,15,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",27,0.0,0.0,0.0,-1000000.0
67,16,0.8608791855147379,0.5357142857142858,0.5547169811320753,63.260598250059815,0.03917253930754066,,31,1247.8897791694776,0.19251503261430464,0.0017963429710874394,-71.88821663142886
67,17,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",28,0.0,0.0,0.0,-1000000.0
67,18,0.9743218779709399,2.3343022283527297,0.3849056603773584,71.61087067725433,0.048919713713280154,,28,1247.806962624924,0.1925120204717745,0.0039001723348537935,-101.96011923010097
67,19,0.13366842142306898,0.0,0.44150943396226405,25.60793222000937,0.002604092583555757,,29,1247.8897788869463,0.19251503253769575,0.0011697117021034489,-26.235191927065816
67,20,0.999971390260345,3.274557560643949,0.3849056603773584,140.9048507121533,0.05196563879522309,,28,1.9240291908954532,0.0009407819963012654,0.005,-182.62373126642285
67,21,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",30,0.0,0.0,0.0,-1000000.0
67,22,0.9984323661658722,3.274557560643949,0.5547169811320753,95.20627488073477,0.05192086621344222,,31,48.72403980284912,0.009693589635655503,0.005,-137.09253228002896
67,23,0.9999886227315057,3.274557560643949,0.5547169811320753,122.13981386511902,0.05193460549579499,,31,4.241596500210562,0.002064914377483955,0.005,-164.02790230662592
67,24,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",31,0.0,0.0,0.0,-1000000.0
67,25,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",27,0.0,0.0,0.0,-1000000.0
