z_m,T_C,rho_kg_m3,u_m_s,residence_time_s,Y_H2,X_H2,Y_H,X_H,Y_O,X_O,Y_O2,X_O2,Y_OH,X_OH,Y_H2O,X_H2O,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_C,X_C,Y_CH,X_CH,Y_CH2,X_CH2,Y_CH2(S),X_CH2(S),Y_CH3,X_CH3,Y_CH4,X_CH4,Y_CO,X_CO,Y_CO2,X_CO2,Y_HCO,X_HCO,Y_CH2O,X_CH2O,Y_CH2OH,X_CH2OH,Y_CH3O,X_CH3O,Y_CH3OH,X_CH3OH,Y_C2H,X_C2H,Y_C2H2,X_C2H2,Y_C2H3,X_C2H3,Y_C2H4,X_C2H4,Y_C2H5,X_C2H5,Y_C2H6,X_C2H6,Y_HCCO,X_HCCO,Y_CH2CO,X_CH2CO,Y_HCCOH,X_HCCOH,Y_N,X_N,Y_NH,X_NH,Y_NH2,X_NH2,Y_NH3,X_NH3,Y_NNH,X_NNH,Y_NO,X_NO,Y_NO2,X_NO2,Y_N2O,X_N2O,Y_HNO,X_HNO,Y_CN,X_CN,Y_HCN,X_HCN,Y_H2CN,X_H2CN,Y_HCNN,X_HCNN,Y_HCNO,X_HCNO,Y_HOCN,X_HOCN,Y_HNCO,X_HNCO,Y_NCO,X_NCO,Y_N2,X_N2,Y_AR,X_AR,Y_C3H7,X_C3H7,Y_C3H8,X_C3H8,Y_CH2CHO,X_CH2CHO,Y_CH3CHO,X_CH3CHO
0.044,1395.6712976887347,4.855466527543929,0.2762991269038929,0.16707734896356952,0.07079437908376021,0.4637696968353131,8.000662557446602e-07,1.0482371331652258e-05,3.3522160135715403e-12,2.7671536633999136e-12,1.07336438776108e-12,4.430150362821615e-13,2.2225143086599833e-07,1.7258814967689544e-07,0.2192104711917812,0.1607019504499536,8.725917576538094e-15,3.491502278596709e-15,1.0412224493345474e-12,4.0427783801545553e-13,9.654340410286693e-16,1.0615429237495888e-15,1.2028120475081307e-13,1.2201529131019767e-13,1.4283253743132293e-09,1.3447962001208645e-09,4.0716444735288845e-11,3.833532691301182e-11,6.552865436854317e-05,5.756015252889072e-05,0.1524666959328655,0.1255115012270702,0.4589780854347887,0.21640782487094612,0.0759948813175756,0.02280536142624361,2.2337219735596485e-07,1.0166132337685633e-07,6.323479714839116e-06,2.7813315881162343e-06,2.9569507421212577e-09,1.2583471009498865e-09,4.358927263621937e-11,1.8549661336242707e-11,2.3599391934053377e-06,9.726919365400587e-07,4.556580310216017e-10,2.4042094413074826e-10,0.004374244646345876,0.002218653928066666,8.712714649864184e-07,4.254461184408311e-07,0.006900570295354269,0.0032485107660855275,1.980934616972147e-06,9.001994881895355e-07,0.00047565751628717934,0.00020890799187650138,2.0602820704357097e-09,6.631776322007469e-10,1.3291472643968626e-05,4.175759768691302e-06,4.5524763738314234e-07,1.4302439014076638e-07,2.969802267370774e-16,2.80011923278468e-16,4.379024992834815e-15,3.851644592260334e-15,1.5621477749861223e-13,1.287574599575853e-13,3.0132252209391393e-09,2.3366064093988144e-09,1.0835945939954519e-11,4.9309841965790206e-12,7.95284369519513e-13,3.5003257327505493e-13,4.415357816017201e-20,1.2675204876531286e-20,3.1679361023778564e-14,9.505819427020384e-15,8.876366874715704e-16,3.7798240171054917e-16,1.6657743538066113e-15,8.455443284071857e-16,9.898313637880595e-09,4.836971818170875e-09,3.070174097067038e-14,1.4463455141985224e-14,5.425542012947949e-16,1.7462401898893513e-16,1.445221608507685e-16,4.436164949588814e-17,8.365742402406819e-13,2.567897753837709e-13,1.6624129434401963e-09,5.102842351663437e-10,8.394933976017168e-15,2.6386777980804132e-15,0.010709711835059886,0.005048900126519584,1e-30,3.305805783151795e-31,1.2584773079206058e-08,3.857208299599552e-09,2.9049417577322105e-06,8.700065125384713e-07,1.2948294141077002e-09,3.972683468133901e-10,3.0565752410261583e-07,9.163338300036173e-08
0.045,1394.5127896069057,4.855998072964326,0.276268882753595,0.17069701104795962,0.07092148088472895,0.4643306290573997,7.920239896568094e-07,1.0370933961281266e-05,3.2645837174047678e-12,2.6932398795471135e-12,1.0405419898660181e-12,4.292169271857889e-13,2.184462119260378e-07,1.6953402426536118e-07,0.21871936100052647,0.16024815083607188,8.452261975070266e-15,3.3800266059346835e-15,1.01625089842846e-12,3.9435132098376654e-13,9.230937059510455e-16,1.0143940369629831e-15,1.1579306001218537e-13,1.1739374808618837e-13,1.3897286770236931e-09,1.307691458517456e-09,3.959085650538526e-11,3.7253764525001527e-11,6.467735867768201e-05,5.677915278505543e-05,0.15228257944054024,0.12528662370607374,0.45981615030664663,0.21667618333326444,0.07593649746244337,0.022774514418588958,2.2223098937378014e-07,1.010827871431107e-07,6.317341402417414e-06,2.7770067298595457e-06,2.8950037228133104e-09,1.2312647197606337e-09,4.253787581903025e-11,1.8091647114924432e-11,2.3267838321595104e-06,9.584655023189081e-07,4.358588147858406e-10,2.2983970138161306e-10,0.004258655008330109,0.0021587626805150443,8.46038923142461e-07,4.1288334531527925e-07,0.0067895272138191985,0.0031943669622972806,1.944086058864856e-06,8.82937682497093e-07,0.00047191984476316524,0.00020714520131875395,2.0111013281493366e-09,6.4696842488122e-10,1.3130519674003596e-05,4.1227809893554465e-06,4.389691527369884e-07,1.3782955456063145e-07,2.8609952650664593e-16,2.695951501085705e-16,4.278666642285039e-15,3.761171871160556e-15,1.550521962178071e-13,1.2772448323093022e-13,3.0291944063955025e-09,2.347616006918617e-09,1.0708825217746328e-11,4.870287033204882e-12,7.740917033922248e-13,3.40505689261678e-13,4.240681510768349e-20,1.2166640801556608e-20,3.105133503757865e-14,9.311922871624633e-15,8.638949890784039e-16,3.676573369606687e-16,1.6386166084884342e-15,8.312726805883006e-16,9.893686081565718e-09,4.831883101569332e-09,3.053354620051845e-14,1.4375807293279762e-14,5.254112160814591e-16,1.690075608991303e-16,1.3863007623643217e-16,4.2528165353803834e-17,8.286795788960087e-13,2.5421772182036993e-13,1.6556287968686123e-09,5.079046131206236e-10,8.250202927829616e-15,2.5916697220490144e-15,0.010709711826669997,0.005045947476364594,1e-30,3.3038725155795096e-31,1.227164004329779e-08,3.7590340311737415e-09,2.8639002302033074e-06,8.572133076044288e-07,1.2754460753916375e-09,3.910924701636142e-10,3.043549822289594e-07,9.118953289809923e-08
0.046,1393.3787241166065,4.856539289744328,0.27623809511939335,0.17431707655546244,0.07104520056107441,0.4648761304678619,7.842114541834405e-07,1.0262795612096998e-05,3.180871065781918e-12,2.6226857579473546e-12,1.0093831004087482e-12,4.1612731654434625e-13,2.1478467224781347e-07,1.665975477015786e-07,0.21824319603931652,0.1598083535623118,8.192778796768011e-15,3.2743972316400117e-15,9.924074822189257e-13,3.8488000826151627e-13,8.834181751393888e-16,9.702422752148527e-16,1.115588264570366e-13,1.1303666628955128e-13,1.3529435221884753e-09,1.2723538294505508e-09,3.85179180842877e-11,3.622355240500485e-11,6.385347491514952e-05,5.602400276900943e-05,0.15210122024946268,0.12506625497253798,0.46062833454439733,0.216935471929171,0.07588018550763735,0.022744684357402203,2.211117536582093e-07,1.0051650585678585e-07,6.311588832935283e-06,2.772900266356138e-06,2.83569536490562e-09,1.2053546514390842e-09,4.1533947267777494e-11,1.7654624382935958e-11,2.294827364064083e-06,9.447642135865161e-07,4.1729738351974673e-10,2.1992664176634376e-10,0.0041484053559116855,0.002101680013775365,8.220280230944004e-07,4.0093743708800986e-07,0.006682489468863545,0.0031422195112099614,1.9086427294671994e-06,8.663475957556262e-07,0.00046828494662681076,0.0002054328067608538,1.9641577855817867e-09,6.315074398458889e-10,1.2975401735866804e-05,4.071759599844167e-06,4.2360115288212246e-07,1.3292860566968916e-07,2.7582099947104843e-16,2.597617669822064e-16,4.182569817971381e-15,3.674606960062817e-15,1.5391293528795193e-13,1.2671391774985527e-13,3.0447545192314563e-09,2.358333202809755e-09,1.0585607558469662e-11,4.811510990608928e-12,7.538995891602146e-13,3.314350486379245e-13,4.076456286352004e-20,1.1688823076485043e-20,3.044850282775115e-14,9.125948251309983e-15,8.412772725941262e-16,3.5782806878137333e-16,1.6123976124840062e-15,8.175066002660406e-16,9.888931668644048e-09,4.826814783131127e-09,3.036873230709258e-14,1.4290078845363055e-14,5.0914740949872e-16,1.6368289546145903e-16,1.3310279190293652e-16,4.080931610211289e-17,8.210154448481572e-13,2.517233360360947e-13,1.6489984417104495e-09,5.055829235252026e-10,8.110764411181861e-15,2.54641847651615e-15,0.010709711818627886,0.005043078067319179,1.0000000000000006e-30,3.301993750647067e-31,1.1972428671425584e-08,3.6652944879016577e-09,2.8242583962728984e-06,8.448671311188725e-07,1.2567945682270222e-09,3.851541782200151e-10,3.030973042031925e-07,9.076107166926365e-08
0.047,1392.2681614178864,4.857089014404132,0.2762068305301683,0.17793755182785356,0.07116569661157635,0.46540694174977026,7.766182752797734e-07,1.0157802245025602e-05,3.1008354978444794e-12,2.5552804270018537e-12,9.79772405012605e-13,4.0369656036019894e-13,2.1125867957396223e-07,1.6377195331844686e-07,0.2177812019943575,0.1593818280211611,7.946466201028393e-15,3.174196619764597e-15,9.696193462258387e-13,3.7583415419191324e-13,8.461922152020492e-16,9.288434828327264e-16,1.0755958440654925e-13,1.0892414713343576e-13,1.3178515069736076e-09,1.2386664087298008e-09,3.749423542824962e-11,3.524133766226344e-11,6.305564561590058e-05,5.529339087216358e-05,0.15192256733875634,0.12485024158747732,0.4614159805938608,0.21718618788562502,0.07582583691223607,0.022715818589227877,2.2001388715233428e-07,9.996208300739125e-08,6.306196627776982e-06,2.7689984161112826e-06,2.7788640654652005e-09,1.1805441313641118e-09,4.0574461232247874e-11,1.7237238296854984e-11,2.2640034864262583e-06,9.31558547051886e-07,3.998743579515663e-10,2.1062765169440625e-10,0.004043152003785507,0.0020472228773150717,7.991577113546867e-07,3.8956697261856766e-07,0.00657924036822464,0.0030919583867965164,1.8745261175772629e-06,8.503910425418091e-07,0.00046474823892945013,0.0002037684792636211,1.919305225457401e-09,6.167452215070799e-10,1.2825782743459057e-05,4.02258142651139e-06,4.090757245139104e-07,1.2829941410831595e-07,2.6610075440054917e-16,2.5046881251145246e-16,4.0904776846856616e-15,3.5917108849245715e-15,1.527964216625704e-13,1.2572511182090808e-13,3.059924498908691e-09,2.3687718941444816e-09,1.0466106216304824e-11,4.754561613992358e-12,7.346419734561911e-13,3.2279017896060664e-13,3.921860821032162e-20,1.1239314450347457e-20,2.986938390916633e-14,8.94742306314811e-15,8.197091859911395e-16,3.4846141759398157e-16,1.5870694668648355e-15,8.042196989916163e-16,9.884064850240916e-09,4.821770031456909e-09,3.0207199258859567e-14,1.4206204790660166e-14,4.937016454309605e-16,1.586295104931457e-16,1.2791063968422798e-16,3.919570419868578e-17,8.135711444656912e-13,2.493029039787962e-13,1.6425163536957304e-09,5.033168882580463e-10,7.976333629234557e-15,2.502827683530823e-15,0.010709711810912471,0.005040287851986616,1.0000000000000006e-30,3.3001668382974526e-31,1.1686270740942745e-08,3.5757093326530432e-09,2.785943593888592e-06,8.329442876922199e-07,1.2388321642171343e-09,3.7943941322173923e-10,3.0188191665203825e-07,9.034711502542037e-08
0.048,1391.180212630712,4.857646197223956,0.2761751489925592,0.1815584424244472,0.07128311705612583,0.46592375363005417,7.692347021727063e-07,1.0055809416319681e-05,3.0242533593842034e-12,2.49082967444254e-12,9.51604611058336e-13,3.918793701932253e-13,2.078607055100105e-07,1.6105098413199394e-07,0.21733265974325316,0.1589678960011601,7.71241099158632e-15,3.07904451182381e-15,9.478196674491673e-13,3.6718650080545447e-13,8.112216001023415e-16,8.899775195131801e-16,1.0377814387523515e-13,1.050381271388279e-13,1.284344020314327e-09,1.2065220650750483e-09,3.651668965321345e-11,3.430404246310661e-11,6.228260233767104e-05,5.45860935986299e-05,0.1517465690637043,0.12463843717816651,0.4621803354507445,0.2174287916693607,0.0757733506840055,0.022687868140316616,2.1893679900729834e-07,9.941913620073264e-08,6.301141450953997e-06,2.7652884927268603e-06,2.7243609409994943e-09,1.1567661914428604e-09,3.9656637577211885e-11,1.683824522854578e-11,2.234250767373514e-06,9.188211793734812e-07,3.835000043323692e-10,2.0189391109466713e-10,0.00394257925959924,0.001995223300691128,7.773536788424116e-07,3.787340152810609e-07,0.0064795786143624825,0.003043481515452318,1.8416634024489506e-06,8.350326505737594e-07,0.0004613054166623914,0.00020215003633733725,1.87640970964239e-09,6.026365070888633e-10,1.2681352575333801e-05,3.975141204514994e-06,3.953312146367704e-07,1.239219074935484e-07,2.568988292427914e-16,2.4167720747609645e-16,4.002153133526248e-15,3.5122632786905483e-15,1.517020830847841e-13,1.2475742701121715e-13,3.074722054926068e-09,2.3789450565156053e-09,1.0350146312082592e-11,4.699350619722484e-12,7.162583280725806e-13,3.1454318307864557e-13,3.776152836256049e-20,1.0815914021845454e-20,2.931261078795023e-14,8.77591134639405e-15,7.991226038313011e-16,3.395270111272538e-16,1.5625874301096305e-15,7.913873696437884e-16,9.879098667438709e-09,4.816751576954343e-09,3.004884976624721e-14,1.4124122678632562e-14,4.790180898006448e-16,1.5382869015221807e-16,1.2302690476789396e-16,3.76788740546004e-17,8.063366454109774e-13,2.4695294875026294e-13,1.6361772496379192e-09,5.011043449107249e-10,7.846645589382487e-15,2.4608077972298706e-15,0.010709711803504343,0.005037573057794202,1.0000000000000008e-30,3.298389308416231e-31,1.1412366787229117e-08,3.490020706814043e-09,2.748888152614742e-06,8.21422742000656e-07,1.22151944875086e-09,3.7393521955349924e-10,3.0070644472287794e-07,8.994684707901746e-08
0.049,1390.114036293568,4.858209890144428,0.2761431046840963,0.18517975319787383,0.07139760031854143,0.4664272111644102,7.620515615267431e-07,9.956681541693139e-06,2.9509181421707047e-12,2.429154375092551e-12,9.247834085595959e-13,3.8063435762793725e-13,2.0458377055726895e-07,1.5842884582711617e-07,0.21689690042618054,0.1585659269784335,7.489779274019589e-15,2.988593965869476e-15,9.269470507590553e-13,3.5891202658594403e-13,7.783307245124091e-16,8.534455122013406e-16,1.0019885863744467e-13,1.0136217921655044e-13,1.2523212716869916e-09,1.1758224609797321e-09,3.558241039569915e-11,3.340883709713031e-11,6.153315848145121e-05,5.3900968278265025e-05,0.1515731734738817,0.12443070205344302,0.4629225591469105,0.21766371035511142,0.07572263273515749,0.022660787397783804,2.178799117110527e-07,9.888729694261958e-08,6.296401812085196e-06,2.761758799664283e-06,2.6720486152491565e-09,1.1339591014347888e-09,3.877791777640458e-11,1.645650178155296e-11,2.205512203436806e-06,9.065267847672329e-07,3.6809314432103104e-10,1.9368129075760328e-10,0.003846396687210373,0.0019455269034435113,7.565476914793053e-07,3.6840376352192395e-07,0.006383316960901921,0.002996694070392403,1.809986951409089e-06,8.202396083608808e-07,0.0004579524316186336,0.0002005754303760562,1.8353483311681512e-09,5.891397969183936e-10,1.2541824589552044e-05,3.92934171792044e-06,3.823115485183271e-07,1.1977784461180075e-07,2.4817877698684356e-16,2.3335134201774945e-16,3.9173769607969415e-15,3.436060640227957e-15,1.5062935105831579e-13,1.2381023954623884e-13,3.0891637677718374e-09,2.388864821043002e-09,1.0237563906723562e-11,4.645795398759504e-12,6.986930952742293e-13,3.0666847813568067e-13,3.638660163972241e-20,1.0416630344191756e-20,2.8776918444039104e-14,8.611010239204391e-15,7.794550021778567e-16,3.309969999012505e-16,1.5389096675178086e-15,7.789866412147612e-16,9.874044901892074e-09,4.811761765265431e-09,2.989358935786581e-14,1.4043772542953043e-14,4.650456640864921e-16,1.4926332810379032e-16,1.1842748063494033e-16,3.6251201301459526e-17,7.993025265563761e-13,2.446702119779075e-13,1.6299760779097197e-09,4.989432402012568e-10,7.721453440315773e-15,2.42027551827916e-15,0.010709711796385647,0.005034930163352357,1.0000000000000018e-30,3.2966588553525196e-31,1.1149979556242935e-08,3.4079910643121352e-09,2.7130289702271102e-06,8.102819752638686e-07,1.2048200040335678e-09,3.686296373315235e-10,2.995686931654075e-07,8.955951380189617e-08
0.05,1389.0688350938262,4.858779236135421,0.2761107465624465,0.18880148836193358,0.07150927602594305,0.4669179176072387,7.550602151535017e-07,9.860291221509322e-06,2.8806389088456803e-12,2.3700890868473593e-12,8.992205544159127e-13,3.699236332859238e-13,2.0142139486229372e-07,1.559001647062134e-07,0.21647330101815382,0.15817533389090715,7.277808237999708e-15,2.9025278762654984e-15,9.069449946020677e-13,3.509877243542192e-13,7.47360523210256e-16,8.190674618646891e-16,9.680746295952638e-14,9.788133819818743e-14,1.2216914299396935e-09,1.1464771856863133e-09,3.468875210496884e-11,3.255311604358067e-11,6.080620275366452e-05,5.32369464539522e-05,0.1514023285672137,0.12422690282866396,0.4636437323767077,0.2178913406402966,0.07567359530136257,0.02263453382242678,2.168426618493505e-07,9.836621032521464e-08,6.291957891346426e-06,2.758398536684336e-06,2.62180013914709e-09,1.1120658719223401e-09,3.7935943589399633e-11,1.6090955048414388e-11,2.177734823276959e-06,8.946518540215889e-07,3.5358020403632835e-10,1.8594982716739757e-10,0.0037543366764242396,0.0018979915736898154,7.366769965068104e-07,3.585442413724824e-07,0.006290281002705958,0.0029515078375864506,1.7794338678633315e-06,8.059814386385561e-07,0.0004546854730026048,0.0001990427381043031,1.7960081121079488e-09,5.76216975355305e-10,1.2406933413266143e-05,3.885093035697572e-06,3.6996563236309603e-07,1.1585061786536405e-07,2.3990730105577513e-16,2.254587126443197e-16,3.835946237568096e-15,3.3629147783478227e-15,1.4957766316896065e-13,1.2288294126879053e-13,3.1032651805899876e-09,2.3985425441117e-09,1.0128205153658133e-11,4.593818564331683e-12,6.818951970274148e-13,2.9914256493068794e-13,3.508772961005095e-20,1.0039658006445526e-20,2.8261134938433277e-14,8.4523469083614e-15,7.606489052236318e-16,3.228458056730973e-16,1.5159970223358088e-15,7.669960466744353e-16,9.868914208590952e-09,4.806802603760121e-09,2.974132641363124e-14,1.3965096818899374e-14,4.517375630196781e-16,1.44917762829908e-16,1.1409056986264654e-16,3.490579686052235e-17,7.924599319808812e-13,2.42451636792853e-13,1.6239080085491098e-09,4.968316236375378e-10,7.600526964546426e-15,2.381153264547231e-15,0.010709711789539778,0.005032355877114325,1.0000000000000024e-30,3.2949733239463568e-31,1.0898428168258653e-08,3.3294012439136238e-09,2.6783071300533128e-06,7.995028558566245e-07,1.188700127094264e-09,3.6351160784630505e-10,2.984666294879244e-07,8.918441720410196e-08
0.051000000000000004,1388.0438529170374,4.859353459818781,0.2760781189029816,0.19242365155245944,0.07161826572125876,0.4673964378578581,7.482525217113186e-07,9.766518631635001e-06,2.8132388887949476e-12,2.313480800851059e-12,8.748350659509742e-13,3.597124540418595e-13,1.9836755434388796e-07,1.5345995027476092e-07,0.21606128039576467,0.15779556938532865,7.0757989340796176e-15,2.8205559175528503e-15,8.877614192178671e-13,3.43392405324633e-13,7.181666563153981e-16,7.866801580202941e-16,9.359092828412934e-14,9.458194784242608e-14,1.19236986133341e-09,1.1184029888846097e-09,3.38332729978872e-11,3.1734476752264547e-11,6.010069328176341e-05,5.2593027942293827e-05,0.15123398250473377,0.12402691208090116,0.46434486328147273,0.2181120515225604,0.07562615641790252,0.022609067691184828,2.1582450067922053e-07,9.785553469606713e-08,6.287791383983052e-06,2.7551977168107665e-06,2.573498032011494e-09,1.0910338135745503e-09,3.7128538172176625e-11,1.5740633989440406e-11,2.150869335004999e-06,8.831745335966131e-07,3.398943842795928e-10,1.7866326468266433e-10,0.0036661522927591106,0.0018524863001862825,7.176837975341607e-07,3.4912602508554195e-07,0.006200308098941743,0.002907840651937986,1.749945588363686e-06,7.922297966382678e-07,0.0004515009501877411,0.00019755015119269322,1.7582850322648643e-09,5.638329770053797e-10,1.2276432987273654e-05,3.842311836300884e-06,3.582468304435139e-07,1.1212508049832812e-07,2.3205393450460553e-16,2.1796960318419326e-16,3.757672855478504e-15,3.2926514259959512e-15,1.4854646498460869e-13,1.2197494034461375e-13,3.117040881143958e-09,2.4079888696864665e-09,1.002192553426651e-11,4.543347544912053e-12,6.658176013000411e-13,2.919438243134641e-13,3.385936917936289e-20,9.683357224418196e-21,2.7764173057990496e-14,8.299575821389578e-15,7.426513962530027e-16,3.1504989936286257e-16,1.4938128088327046e-15,7.553955038125595e-16,9.863716232813742e-09,4.801875802191587e-09,2.959197217808722e-14,1.3888040261586706e-14,4.390508294844375e-16,1.407776326227551e-16,1.0999642436004665e-16,3.363642372230316e-17,7.85800529343863e-13,2.4029435247552334e-13,1.617968423746606e-09,4.947676416490445e-10,7.483651222730376e-15,2.3433686960228768e-15,0.010709711782951438,0.005029847118366083,1.0000000000000017e-30,3.293330697081698e-31,1.0657082940495743e-08,3.2540487610567578e-09,2.6446675602978218e-06,7.890675242152602e-07,1.1731285801922435e-09,3.5857088993518535e-10,2.973983690838049e-07,8.882091019390449e-08
0.052000000000000005,1387.0383721648177,4.859931859104952,0.2760452617783284,0.19604624588194672,0.07172468350461668,0.46786330155744754,7.416208017321807e-07,9.675250969347683e-06,2.7485542220072517e-12,2.259187825002639e-12,8.515525078812603e-13,3.4996891142843376e-13,1.954166414084177e-07,1.5110356178419636e-07,0.21566029580410645,0.15742612245002313,6.883109901106204e-15,2.7424118508073447e-15,8.693482481036431e-13,3.361065254539096e-13,6.906179208844122e-16,7.56135355117404e-16,9.053733696363171e-14,9.145152617999916e-14,1.1642784527222065e-09,1.091523100797331e-09,3.301371630943444e-11,3.095070076291724e-11,5.941565228769513e-05,5.196827546958898e-05,0.15106808380010267,0.12383060803525288,0.4650268935436646,0.21832618669936413,0.07558023944917004,0.0225843518659812,2.1482489451116075e-07,9.73549412977453e-08,6.2838853618079685e-06,2.7521470923653236e-06,2.5270334263303744e-09,1.0708141445075053e-09,3.635368927183183e-11,1.5404641771532693e-11,2.12486981039763e-06,8.720744817375594e-07,3.2697493328368493e-10,1.7178865468138904e-10,0.003581615357816005,0.0018088901311155746,6.9951478706651e-07,3.401220000236337e-07,0.006113246396475674,0.002865615887255166,1.7214675184840726e-06,7.78958288175052e-07,0.00044839547669922825,0.00019609596760455857,1.72208316900721e-09,5.519554914109844e-10,1.2150094823147177e-05,3.8009208062517676e-06,3.471125048508568e-07,1.0858739466660768e-07,2.245907567159e-16,2.1085680333638755e-16,3.6823822249728925e-15,3.2251090014882396e-15,1.4753521158529872e-13,1.2108566174346607e-13,3.1305045760516895e-09,2.4172137856695105e-09,9.918589163468401e-12,4.494314215563663e-12,6.504169372452104e-13,2.8505233672493724e-13,3.26964731516215e-20,9.346235993399986e-21,2.7285022848257142e-14,8.152376311693708e-15,7.254136838441275e-16,3.0758760427540037e-16,1.472322624291124e-15,7.441662072619461e-16,9.858459713563882e-09,4.79698280829728e-09,2.944544075120073e-14,1.3812549862220407e-14,4.269459782359763e-16,1.3682974736922532e-16,1.0612711897008174e-16,3.243742447529307e-17,7.793164719480063e-13,2.3819566051059676e-13,1.6121529084301686e-09,4.927495320453376e-10,7.370625327813968e-15,2.306854286149384e-15,0.010709711776606368,0.00502740100013522,1e-30,3.291729084495956e-31,1.0425360752987076e-08,3.1817462812282955e-09,2.6120587235272304e-06,7.789592882561314e-07,1.1580763682547254e-09,3.5379798549166817e-10,2.9636216190343723e-07,8.846839197755356e-08
0.053,1386.0517111401678,4.860513797851222,0.2760122114794847,0.19966927398870976,0.07182863662914012,0.4683190059545601,7.351578045968438e-07,9.586381934161797e-06,2.686432822669727e-12,2.2070787758140887e-12,8.293043573432163e-13,3.406636544820424e-13,1.925634292385418e-07,1.4882667788184678e-07,0.21526983961912077,0.15706651533344246,6.699151501866108e-15,2.66785113209569e-15,8.516610331141207e-13,3.2911203010095476e-13,6.645948534005966e-16,7.272981697085368e-16,8.76357703212965e-14,8.847864627478721e-14,1.1373450047106807e-09,1.0657666234328314e-09,3.2227993424417047e-11,3.019973674627763e-11,5.8750161145858835e-05,5.136180971661013e-05,0.15090458144963317,0.12363787423873907,0.46569070396496876,0.21853406674986517,0.0755357726625689,0.02256035158329694,2.138433247782087e-07,9.686411380910695e-08,6.280224148965896e-06,2.7492380884674745e-06,2.482305296300994e-09,1.0513616366823866e-09,3.560953412508441e-11,1.5082148894028067e-11,2.099693397578235e-06,8.613327378319396e-07,3.1476650649245136e-10,1.6529600303673443e-10,0.0035005147256949964,0.0017670912405912044,6.821207275227345e-07,3.315071430785992e-07,0.006028953936825112,0.0028247619910709027,1.6939487006068426e-06,7.661423040802775e-07,0.00044536585513769815,0.00019467858351117216,1.6873139285630125e-09,5.405546994618078e-10,1.2027706429461606e-05,3.7608480978326003e-06,3.365236083778718e-07,1.0522489718767892e-07,2.1749214157201846e-16,2.040953587958973e-16,3.609912096211013e-15,3.1601374886569e-15,1.465433685949884e-13,1.2021454737302003e-13,3.1436691597308323e-09,2.4262266760054326e-09,9.818068141642462e-12,4.446654555708472e-12,6.356531509976855e-13,2.784497209927366e-13,3.159443791534828e-20,9.026934395621488e-21,2.6822744856024697e-14,8.010450379108286e-15,7.088907136199453e-16,3.0043892022044516e-16,1.4514941746705513e-15,7.332905287940208e-16,9.85315257546695e-09,4.792124838776265e-09,2.9301649043147036e-14,1.3738574754039922e-14,4.153866603793291e-16,1.3306197436903091e-16,1.0246635320263032e-16,3.1303657894020774e-17,7.730003631740432e-13,2.361530215962922e-13,1.6064572403711727e-09,4.907756185535936e-10,7.261261318284302e-15,2.271546929047577e-15,0.010709711770491471,0.0050250148134095085,9.99999999999999e-31,3.2901667124469586e-31,1.0202720869948658e-08,3.112320245720682e-09,2.5804323312302472e-06,7.691625275402637e-07,1.143516538006066e-09,3.491840723354209e-10,2.95356380405206e-07,8.812630390249323e-08
