cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
14,0.014,1763.4502797810508,5100000.0,0.1826412530047587,0.0009999999999999992,0.005475214298786837,0,55,0,1e-08,0.005475214298786837,0.4765805966796252,0.2566607783441923,0.031465967330309375,0.014046417026799866,0.21452363001111047,5.7566512658721755e-12,0.0062784600252235945,2.8773170959764267e-11,6.919121272281871e-07,2.5401567912537895e-05,4.490800957591314e-14,2.8128443194373017e-12,1.8568501184879587
15,0.015,1761.1286025205834,5100000.0,0.1825458700382101,0.0010000000000000009,0.005478075180724073,0,55,0,1e-08,0.005478075180724073,0.4774139017780604,0.2568856686556294,0.03143097191326849,0.013644026641039413,0.21392772699744567,5.455471276070504e-12,0.006273275027514158,2.7379419755241013e-11,6.717691510944503e-07,2.4913109365325657e-05,4.255994752476103e-14,2.703517004038731e-12,1.8584684162278524
16,0.016,1758.9619680929745,5100000.0,0.18245621118119057,0.0010000000000000009,0.005480767103110223,0,55,0,1e-08,0.005480767103110223,0.4781880278596315,0.2570931200338922,0.03139887177164834,0.013269195207016396,0.2133750804485226,5.188221357649606e-12,0.006268461680478639,2.6136970116576562e-11,6.53470013939004e-07,2.4464470535479996e-05,4.0476369132128426e-14,2.6052052929483233e-12,1.8599798695375152
17,0.017,1756.9325446609375,5100000.0,0.18237166720399717,0.0010000000000000009,0.005483307880721525,0,55,0,1e-08,0.005483307880721525,0.4789100583988749,0.25728537526635537,0.031369290205566974,0.012918753868076657,0.21286039360807127,4.949434510566334e-12,0.006263975214183398,2.5022098120658284e-11,6.367556698910211e-07,2.4050472663719774e-05,3.8614649840757945e-14,2.5162596083518643e-12,1.8613963498822348
18,0.018000000000000002,1755.0253307593423,5100000.0,0.18229171761760796,0.0009999999999999974,0.005485712752444904,0,55,0,1e-08,0.005485712752444904,0.47958591094293535,0.25746428390010734,0.031341916596564115,0.012590034541422957,0.21237926081906533,4.734757863019802e-12,0.0062597782673278575,2.4015808305670083e-11,6.214147274993627e-07,2.3666834864218017e-05,3.6940855424049254e-14,2.4353488361208353e-12,1.8627279235709766
19,0.019,1753.227594912397,5100000.0,0.18221591480161767,0.0010000000000000009,0.005487994838918006,0,55,0,1e-08,0.005487994838918006,0.480220576015693,0.25763138750816306,0.031316492142562116,0.012280771428120327,0.2119279810934054,4.54068318890898e-12,0.006255839362062693,2.3102711688803876e-11,6.072728296664626e-07,2.3309983597996637e-05,3.542763878035046e-14,2.3613865196567973e-12,1.8639831918790455
20,0.02,1751.5284458957524,5100000.0,0.18214387141196137,0.0010000000000000009,0.005490165506245691,0,55,0,1e-08,0.005490165506245691,0.4808182984401514,0.25778798331911,0.03129279918800961,0.011989025299180976,0.21150341751765386,4.364351837384802e-12,0.006252131747961903,2.227020832793771e-11,5.941847715645798e-07,2.2976909216434592e-05,3.4052717871201715e-14,2.293476726371032e-12,1.865169556196718
21,0.021,1749.918499275353,5100000.0,0.18207525030429605,0.0009999999999999974,0.005492234657531609,0,55,0,1e-08,0.005492234657531609,0.4813827167509785,0.2579351723945287,0.031270653129385394,0.011713124621122634,0.21110288977275068,4.2034112421657705e-12,0.0062486325142724975,2.15078824567771e-11,5.820285658331441e-07,2.266505650945002e-05,3.279775635989585e-14,2.230873733084085e-12,1.8662934266858038
22,0.022,1748.3896153068292,5100000.0,0.18200975642668424,0.0010000000000000009,0.005494210967766517,0,55,0,1e-08,0.005494210967766517,0.4819169718516348,0.25807389664168795,0.031249896188323485,0.011451619198445308,0.21072409080479454,4.055907769542522e-12,0.00624532189880964,2.0807048302375833e-11,5.707009109415574e-07,2.2372240077707546e-05,3.164752787671947e-14,2.1729515625236454e-12,1.8673603883337822
23,0.023,1746.9346911973469,5100000.0,0.18194713023888237,0.0010000000000000009,0.005496102074745993,0,55,0,1e-08,0.005496102074745993,0.4824237924968928,0.25820496756184785,0.031230392568131333,0.011203243375006184,0.21036502157441123,3.92020566762466e-12,0.006242182744802295,2.0160404795886556e-11,5.60113691901493e-07,2.20965782360358e-05,3.0589283960199205e-14,2.1191806846249903e-12,1.8683753339537816
24,0.024,1745.5474944609148,5100000.0,0.1818871423524407,0.0010000000000000009,0.005497914734744208,0,55,0,1e-08,0.005497914734744208,0.4829055633833308,0.25832908887118433,0.031212024638406857,0.01096688647644963,0.2100239393104902,3.794924964762542e-12,0.006239200068670317,1.9561769740989932e-11,5.501912448282925e-07,2.1836440770738134e-05,2.9612269832304884e-14,2.069109972284987e-12,1.8693425718856285
25,0.025,1744.2225281905294,5100000.0,0.18182958912104782,0.0010000000000000009,0.005499654950736756,0,55,0,1e-08,0.005499654950736756,0.4833643798543311,0.25844687446915693,0.031194689904212543,0.01074156888678852,0.2096993161007836,3.678893364276868e-12,0.006236360713099058,1.9005872976074996e-11,5.408681976663883e-07,2.159040727591635e-05,2.870734934911593e-14,2.0223525812045756e-12,1.8702659138252256
26,0.026000000000000002,1742.9549212127674,5100000.0,0.18177428899590078,0.0009999999999999974,0.005501328078486108,0,56,0,1e-08,0.005501328078486108,0.48380209223900883,0.25855886285217017,0.03117829857228394,0.010526422524536474,0.20938980545297495,3.5711085922187004e-12,0.00623365306608274,1.848819380321201e-11,5.320877494264513e-07,2.135723362701968e-05,2.7866711475349767e-14,1.978574790147626e-12,1.8711487469513681
27,0.027,1741.740337776251,5100000.0,0.1817210794939821,0.0010000000000000009,0.0055029389148721014,0,56,0,1e-08,0.0055029389148721014,0.4842203421052204,0.2586655287848676,0.031162771578575568,0.01032067477805795,0.20909421504754858,3.4707086383510985e-12,0.006231066831381394,1.8004831987829414e-11,5.238002863608148e-07,2.1135824766079526e-05,2.7083638310271112e-14,1.9374870974928265e-12,1.8719940936078383
28,0.028,1740.5749029272315,5100000.0,0.1816698146591281,0.0010000000000000009,0.005504491771934306,0,56,0,1e-08,0.005504491771934306,0.4846205920750572,0.2587672928070141,0.03114803898505713,0.010123635220777208,0.20881148439709635,3.3769480405042814e-12,0.006228592839905949,1.755240457568634e-11,5.159622611599739e-07,2.092521247145216e-05,2.6352320236789763e-14,1.8988370631226206e-12,1.8728046609680384
29,0.029,1739.4551402384998,5100000.0,0.1816203629303724,0.0009999999999999974,0.005505990539086007,0,56,0,1e-08,0.005505990539086007,0.4850041505763555,0.2588645290650536,0.031134038653825132,0.009934684520217304,0.20854066635681956,3.2891788124849593e-12,0.006226222893212344,1.7127962615903074e-11,5.085352769397654e-07,2.0724537031118187e-05,2.566770727003232e-14,1.8624035012058773e-12,1.8735828826299805
30,0.03,1738.377919677286,5100000.0,0.18157260533459788,0.0010000000000000009,0.005507438735910759,0,56,0,1e-08,0.005507438735910759,0.4853721924827154,0.25895757178388445,0.031120715155978706,0.009753265146996747,0.20828091174634816,3.2068350013756305e-12,0.006223949633113097,1.6728923506887538e-11,5.014853343728007e-07,2.053303206301229e-05,2.502538870177781e-14,1.827991739499478e-12,1.8743309536737063
31,0.031,1737.3404137180403,5100000.0,0.1815264339529945,0.0010000000000000009,0.005508839556992271,0,56,0,1e-08,0.005508839556992271,0.48572577641509174,0.2590467206578772,0.03110801885912787,0.009578873550186755,0.20803145649180954,3.129420094216367e-12,0.006221766432417236,1.6353015652181138e-11,4.947822088977256e-07,2.0350011864165168e-05,2.4421494955399736e-14,1.7954297230285711e-12,1.875050860252307
32,0.032,1736.3400600020095,5100000.0,0.1814817506137244,0.0010000000000000009,0.0055101959101576834,0,56,0,1e-08,0.0055101959101576834,0.4860658594072462,0.2591322453788421,0.03109590516558904,0.009411053497298368,0.2077916107531685,3.0564966650137997e-12,0.006219667302410159,1.5998232818661173e-11,4.883989310803325e-07,2.017486077194366e-05,2.385261690549493e-14,1.764564784902284e-12,1.8757444049336094
33,0.033,1735.3745296194907,5100000.0,0.18143846576506734,0.0010000000000000009,0.005511510449470151,0,56,0,1e-08,0.005511510449470151,0.4863933093136449,0.25921438945003356,0.031084333866001245,0.009249390415629711,0.2075607497463169,2.987677827071725e-12,0.006217646814581039,1.566279634649401e-11,4.823113519950879e-07,2.000702420724253e-05,2.3315739264351807e-14,1.735260961176675e-12,1.876413228237866
34,0.034,1734.4416999922814,5100000.0,0.18139649750807413,0.0010000000000000009,0.00551278560356707,0,56,0,1e-08,0.00551278560356707,0.48670891538846106,0.2592933734124086,0.0310732685962686,0.009093506552495969,0.20733830593262464,2.9226201298063043e-12,0.006215700033948699,1.5345123658837115e-11,4.7649777737770496e-07,1.984600108557102e-05,2.280818522862149e-14,1.707396743551087e-12,1.877058827162335
35,0.035,1733.5396314593331,5100000.0,0.18135577076145906,0.0010000000000000009,0.005514023600138544,0,56,0,1e-08,0.005514023600138544,0.4870133973844907,0.25936939760389394,0.031062676371721866,0.008943056796098366,0.207123762316029,2.8610176142457244e-12,0.006213822461735531,1.5043801837358447e-11,4.709386573396085e-07,1.9691337334625174e-05,2.232757015836495e-14,1.6808631849415304e-12,1.8776825712039171
36,0.036000000000000004,1732.6665471526633,5100000.0,0.18131621653246316,0.000999999999999994,0.005515226487317268,0,56,0,1e-08,0.005515226487317268,0.48730741335425903,0.25944264451135185,0.031052527191112216,0.008797725082488207,0.20691664670554613,2.802596825966444e-12,0.006212009986246538,1.475756539673116e-11,4.6561632306503134e-07,1.954262036314878e-05,2.1871762712954324e-14,1.6555622999414846e-12,1.8782857161823951
37,0.037,1731.820815471108,5100000.0,0.18127777128534053,0.0010000000000000009,0.005516396152211897,0,56,0,1e-08,0.005516396152211897,0.48759156642184603,0.25951328080013597,0.031042793695116613,0.008657221266310688,0.20671652674420224,2.7471125982855594e-12,0.006210258840251323,1.4485277445830721e-11,4.605147613535162e-07,1.93994742928652e-05,2.1438851993307118e-14,1.6314057030204092e-12,1.8788694163107762
38,0.038,1731.0009349225606,5100000.0,0.18124037638593188,0.0010000000000000009,0.005517534337219696,0,56,0,1e-08,0.005517534337219696,0.4878664106237344,0.25958145905965924,0.031033450870872663,0.008521278413978753,0.20652300562815218,2.69434448197532e-12,0.006208565564224866,1.4225913701697726e-11,4.556194217673245e-07,1.9261555860057555e-05,2.102711972026138e-14,1.6083134489008024e-12,1.8794347346341433
39,0.039,1730.2055207384315,5100000.0,0.1812039776181075,0.0010000000000000009,0.005518642654233171,0,56,0,1e-08,0.005518642654233171,0.4881324560543399,0.25964731932585355,0.031024475798291918,0.008389650413269376,0.20633571834142306,2.644093693682586e-12,0.006206926974010397,1.3978548790409953e-11,4.5091704957816236e-07,1.9128550839759765e-05,2.0635016455992462e-14,1.5862130341019587e-12,1.8799826523213239
40,0.04,1729.4332933067951,5100000.0,0.18116852475243272,0.0010000000000000009,0.005519722597324804,0,56,0,1e-08,0.005519722597324804,0.4883901732989111,0.2597109903963426,0.031015847425965398,0.008262109907581477,0.20615432841706327,2.5961805158165353e-12,0.0062053401329305626,1.3742344554847773e-11,4.463955423147826e-07,1.9000170964648015e-05,2.0261141343093925e-14,1.5650385424817178e-12,1.8805140766418211
41,0.041,1728.6830679304646,5100000.0,0.181133971171816,0.0010000000000000009,0.00552077555375542,0,56,0,1e-08,0.00552077555375542,0.4886399973536649,0.2597725909809831,0.03100754637947807,0.0081384464665374,0.20597852507609726,2.5504420584178852e-12,0.006203802327167352,1.3516539965773394e-11,4.4204382478510765e-07,1.8876151224028542e-05,1.9904224664449048e-14,1.5447299047594126e-12,1.881029848100627
42,0.042,1727.9537457366973,5100000.0,0.18110027353744335,0.0010000000000000009,0.005521802813805502,0,56,0,1e-08,0.005521802813805502,0.48888233109490425,0.25983223071528777,0.03099955479243834,0.008018464962500147,0.20580802069973755,2.5067303262685246e-12,0.00620231104398253,1.3300442388980995e-11,4.37851739897784e-07,1.875624749011197e-05,1.956311278030476e-14,1.5252322549792069e-12,1.8815307467786746
43,0.043000000000000003,1727.2443056624584,5100000.0,0.18106739148980386,0.000999999999999994,0.005522805579580602,0,56,0,1e-08,0.005522805579580602,0.48911754833030396,0.2598900110502,0.03099185615715743,0.007901984139347257,0.20564254860885453,2.464910547489059e-12,0.006200863952559072,1.3093420022418096e-11,4.3380995341135703e-07,1.8640234437603246e-05,1.9236755106810456e-14,1.5064953713432028e-12,1.8820174979169426
44,0.044,1726.5537975006127,5100000.0,0.1810352873836324,0.0010000000000000009,0.005523784972820785,0,56,0,1e-08,0.005523784972820785,0.48934599643676724,0.25994602602850986,0.03098443518873094,0.0077888353706621295,0.2054818611474014,2.424859732400261e-12,0.006199458887398856,1.289489536456304e-11,4.2990987136534656e-07,1.852790373750175e-05,1.8924192882995967e-14,1.4884731925314014e-12,1.8824907766933805
45,0.045,1725.881335439457,5100000.0,0.1810039260574645,0.0010000000000000009,0.005524742041686567,0,56,0,1e-08,0.005524742041686567,0.4895679988198127,0.2600003629814799,0.030977277717298947,0.007678861505591994,0.20532572789476203,2.3864654012042738e-12,0.006198093832960776,1.2704339429566595e-11,4.261435658137885e-07,1.8419062415032287e-05,1.8624549258200108e-14,1.4711233862295867e-12,1.8829512128592112
46,0.046,1725.2260925283151,5100000.0,0.1809732746170131,0.0010000000000000009,0.005525677767152432,0,56,0,1e-08,0.005525677767152432,0.4897838570020144,0.2600531031409258,0.03097037057964317,0.007571915880907235,0.20517393415244994,2.349624485740827e-12,0.006196766910515115,1.2521266753310967e-11,4.225037107140721e-07,1.831353143342864e-05,1.83370207341054e-14,1.454406976772599e-12,1.8833993945328729
47,0.047,1724.5872955995076,5100000.0,0.18094330224945984,0.0010000000000000009,0.005526593068481407,0,56,0,1e-08,0.005526593068481407,0.48999385254400285,0.26010432218696633,0.03096370153004435,0.0074678614141875915,0.20502627955182057,2.3142423597896355e-12,0.0061954763661172235,1.234523096950957e-11,4.1898352445327786e-07,1.8211144414297085e-05,1.8060869606224187e-14,1.4382880134527638e-12,1.8838358717921995
48,0.048,1723.9642207816357,5100000.0,0.1809139800516519,0.0010000000000000009,0.005527488808297156,0,56,0,1e-08,0.005527488808297156,0.4901982487351517,0.2601540907345504,0.030957259157580325,0.00736656980288263,0.20488257683063948,2.280231989752257e-12,0.0061942205599982165,1.2175820933639808e-11,4.1557671926641974e-07,1.8111746508641344e-05,1.7795417347679822e-14,1.422733279332733e-12,1.8842611598036645
49,0.049,1723.3561894762981,5100000.0,0.18088528087782788,0.0010000000000000009,0.0055283657970789405,0,56,0,1e-08,0.0055283657970789405,0.49039729210892424,0.26020247476653957,0.030951032813627873,0.007267920805975352,0.20474265073718112,2.247513186802595e-12,0.006192997957066898,1.201265730246756e-11,4.122774563046473e-07,1.8015193390141083e-05,1.754003878091612e-14,1.4077120335020738e-12,1.8846757416466597
50,0.05,1722.7625646536578,5100000.0,0.18085717920254663,0.0010000000000000009,0.005529224797209045,0,56,0,1e-08,0.005529224797209045,0.4905912138383623,0.2602495360255035,0.030945012549596404,0.0071718015825701625,0.20460633702146172,2.2160119416140994e-12,0.006191807118191198,1.1855389483841666e-11,4.090803051349344e-07,1.7921350341279682e-05,1.729415689299664e-14,1.3931957801088853e-12,1.8850800709603808
51,0.051000000000000004,1722.1827476165743,5100000.0,0.18082965099344586,0.0010000000000000009,0.005530066526734854,0,56,0,1e-08,0.005530066526734854,0.4907802309454869,0.26029533236383207,0.03093918905430259,0.007078106114724938,0.20447348156334152,2.185659840692867e-12,0.006190646692590487,1.1703692960005817e-11,4.059802081741061e-07,1.7830091450822152e-05,1.7057238285962085e-14,1.3791580656414755e-12,1.8854745741636687
52,0.052000000000000005,1721.616174993051,5100000.0,0.1808026735999842,0.000999999999999994,0.0055308916626555975,0,56,0,1e-08,0.0055308916626555975,0.4909645474331744,0.2603399180577229,0.03093355360552722,0.006986734670348081,0.2043439395551491,2.156393543276465e-12,0.006189515410777717,1.155726688361253e-11,4.0297244837306883e-07,1.774129887940536e-05,1.6828789102804993e-14,1.3655742958471024e-12,1.8858596526265985
53,0.053,1721.0623160594957,5100000.0,0.18077622564942752,0.0010000000000000009,0.0055317008439996025,0,56,0,1e-08,0.0055317008439996025,0.49114435528317923,0.2603833440928377,0.030928098019870516,0.006897593325888343,0.20421757478325944,2.1281543186879916e-12,0.0061884120782918,1.1415831948210192e-11,4.0005262050598653e-07,1.765486220576811e-05,1.660835142009071e-14,1.3524215733765374e-12,1.8862356845223767
54,0.054,1720.5206703254173,5100000.0,0.18075028695389292,0.0010000000000000009,0.005532494674573258,0,56,0,1e-08,0.005532494674573258,0.49131983535921125,0.2604256584187116,0.03092281461039008,0.0068105935353105175,0.20409425897763794,2.1008876339583044e-12,0.006187335570044951,1.1279128488611004e-11,3.972166054215862e-07,1.757067783889089e-05,1.6395500034887854e-14,1.339678552573444e-12,1.8866030265315434
55,0.055,1719.9907652666038,5100000.0,0.18072483842636997,0.0010000000000000009,0.0055332737254454156,0,56,0,1e-08,0.0055332737254454156,0.49149115825559353,0.2604669061823198,0.03091769615052194,0.006725651725557473,0.20397387120060773,2.0745427817297223e-12,0.006186284825033687,1.1146914761679502e-11,3.9446054646500454e-07,1.7488648475499226e-05,1.618983956455099e-14,1.3273253073465388e-12,1.886962015479859
56,0.056,1719.4721543335054,5100000.0,0.1806998620012429,0.0010000000000000009,0.0055340385373018304,0,56,0,1e-08,0.0055340385373018304,0.49165848503692233,0.260507129938642,0.030912735836986595,0.006642688941518934,0.2038562973155414,2.0490725502418353e-12,0.006185258841695434,1.1018965423017926e-11,3.9178082859735433e-07,1.7408682619968163e-05,1.5991001875928925e-14,1.3153432141380803e-12,1.8873129697168907
57,0.057,1718.9644150849276,5100000.0,0.18067534056445522,0.0010000000000000009,0.005534789622512181,0,56,0,1e-08,0.005534789622512181,0.49182196793198946,0.2605463698441854,0.030907927257717745,0.006561630513324875,0.2037414294884139,2.024432925057261e-12,0.006184256673569157,1.0895070145044618e-11,3.8917405925182977e-07,1.733069414115004e-05,1.5798643759103602e-14,1.3037148452402235e-12,1.887656190435944
58,0.058,1718.4671475531104,5100000.0,0.1806512578875866,0.0010000000000000009,0.0055355274670839455,0,56,0,1e-08,0.0055355274670839455,0.49198175094315666,0.2605846638266589,0.030903264364044045,0.006482405764546,0.20362916574983136,2.0005828239885903e-12,0.006183277425486651,1.0775032389613767e-11,3.866370513560821e-07,1.725460188034208e-05,1.5612444861744996e-14,1.2924238740810604e-12,1.887991962836398
59,0.059000000000000004,1717.9799726528313,5100000.0,0.18062759857041266,0.000999999999999994,0.005536252532362443,0,56,0,1e-08,0.005536252532362443,0.49213797043642815,0.2606220477478165,0.030898741444250536,0.006404947728776868,0.20351940957172082,1.977483853428406e-12,0.006182320249888342,1.0658668277151228e-11,3.841668074333744e-07,1.7180329279721634e-05,1.543210579108229e-14,1.2814549873235575e-12,1.8883205572562742
60,0.06,1717.5025307621102,5100000.0,0.18060434798415873,0.0010000000000000009,0.0055369652567152676,0,56,0,1e-08,0.0055369652567152676,0.4922907556696026,0.2606585555477233,0.03089435310111928,0.006329192896512352,0.20341206948812335,1.9551000905270885e-12,0.006181384343532889,1.0545805574167499e-11,3.8176050535360945e-07,1.710780404954965e-05,1.5257346416126637e-14,1.2707938061116846e-12,1.8886422301970838
61,0.061,1717.034480495605,5100000.0,0.18058149222102152,0.0010000000000000009,0.0055376660570290205,0,56,0,1e-08,0.0055376660570290205,0.4924402292395794,0.2606942193776817,0.030890094224251055,0.006255080996996894,0.20330705877620286,1.9333978898657566e-12,0.006180468944658543,1.0436282795703493e-11,3.7941548577682643e-07,1.703695787609956e-05,1.5087904359429853e-14,1.2604268164942236e-12,1.8889572251165063
62,0.062,1716.575497438345,5100000.0,0.18055901805050756,0.0010000000000000009,0.0055383553300022495,0,56,0,1e-08,0.0055383553300022495,0.4925865075610128,0.2607290697198188,0.03088595997827579,0.006182554771881347,0.20320429511102298,1.9123457015573504e-12,0.006179573330053144,1.032994835600486e-11,3.7712923994282224e-07,1.696772613280344e-05,1.4923533580952994e-14,1.2503413026561776e-12,1.8892657734342764
63,0.063,1716.1252730930767,5100000.0,0.18053691287406307,0.0010000000000000009,0.005539033453494188,0,56,0,1e-08,0.005539033453494188,0.4927297012482731,0.2607631355006293,0.030881945778836035,0.0061115597882146315,0.20310370029372052,1.891913911749224e-12,0.006178696812628218,1.0226659825968995e-11,3.7489939914745583e-07,1.6900047633388306e-05,1.4764003133420402e-14,1.240525289021534e-12,1.8895680952075529
64,0.064,1715.683513876578,5100000.0,0.1805151646872363,0.0010000000000000009,0.005539700787646391,0,56,0,1e-08,0.005539700787646391,0.49286991548518727,0.26079644419369424,0.03087804727503111,0.006042044259764096,0.20300519998710181,1.8720746957116413e-12,0.006177838739105179,1.0126283248530675e-11,3.727237249248022e-07,1.6833864399934405e-05,1.4609096018563647e-14,1.2309674865375892e-12,1.889864399834882
65,0.065,1715.2499401526402,5100000.0,0.18049376204354456,0.0010000000000000009,0.005540357675955297,0,56,0,1e-08,0.005540357675955297,0.49300725038956006,0.2608290219106079,0.03087426034028308,0.005973958874124525,0.20290872345314098,1.852801882771002e-12,0.006176998487783337,1.002869250503064e-11,3.7060009983726966e-07,1.6769121443854896e-05,1.4458608133674103e-14,1.2216572426155077e-12,1.890154886822851
66,0.066,1714.82428540401,5100000.0,0.18047269401965033,0.0010000000000000009,0.005541004446307641,0,56,0,1e-08,0.005541004446307641,0.4931418013082699,0.2608608934928075,0.030870581050146857,0.0059072566461616195,0.2028142033443228,1.8340708356535085e-12,0.006176175466644375,9.93376875349962e-12,3.6852651939505156e-07,1.6705766574330096e-05,1.4312347331792506e-14,1.2125844970436386e-12,1.8904397462775189
67,0.067,1714.4062954131655,5100000.0,0.1804519501851743,0.0010000000000000009,0.0055416414118762995,0,56,0,1e-08,0.0055416414118762995,0.49327365912763055,0.26089208258681196,0.030867005676182762,0.0058418927713811,0.2027215754798779,1.8158583386049131e-12,0.0061753691114620705,9.841399901742287e-12,3.6650108433131304e-07,1.6643750213844406e-05,1.4170132548096962e-14,1.2037397401779523e-12,1.890719159572401
