z_m,T_C,rho_kg_m3,u_m_s,residence_time_s,Y_H2,X_H2,Y_H,X_H,Y_O,X_O,Y_O2,X_O2,Y_OH,X_OH,Y_H2O,X_H2O,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_C,X_C,Y_CH,X_CH,Y_CH2,X_CH2,Y_CH2(S),X_CH2(S),Y_CH3,X_CH3,Y_CH4,X_CH4,Y_CO,X_CO,Y_CO2,X_CO2,Y_HCO,X_HCO,Y_CH2O,X_CH2O,Y_CH2OH,X_CH2OH,Y_CH3O,X_CH3O,Y_CH3OH,X_CH3OH,Y_C2H,X_C2H,Y_C2H2,X_C2H2,Y_C2H3,X_C2H3,Y_C2H4,X_C2H4,Y_C2H5,X_C2H5,Y_C2H6,X_C2H6,Y_HCCO,X_HCCO,Y_CH2CO,X_CH2CO,Y_HCCOH,X_HCCOH,Y_N,X_N,Y_NH,X_NH,Y_NH2,X_NH2,Y_NH3,X_NH3,Y_NNH,X_NNH,Y_NO,X_NO,Y_NO2,X_NO2,Y_N2O,X_N2O,Y_HNO,X_HNO,Y_CN,X_CN,Y_HCN,X_HCN,Y_H2CN,X_H2CN,Y_HCNN,X_HCNN,Y_HCNO,X_HCNO,Y_HOCN,X_HOCN,Y_HNCO,X_HNCO,Y_NCO,X_NCO,Y_N2,X_N2,Y_AR,X_AR,Y_C3H7,X_C3H7,Y_C3H8,X_C3H8,Y_CH2CHO,X_CH2CHO,Y_CH3CHO,X_CH3CHO
0.264,1299.714177525757,4.967476936836139,0.26593000005625395,0.990978672708837,0.07844521474648494,0.49551445692920104,3.184983771573672e-07,4.023713897654578e-06,3.319831423745022e-13,2.6424306267946557e-13,8.068638573009668e-14,3.211129566604013e-14,5.2410148877605826e-08,3.924353155929229e-08,0.1895739853156806,0.13400619471959418,6.242986344752759e-16,2.408684350646628e-16,1.4486444711237233e-13,5.4235607261391844e-14,2.2466797449962216e-17,2.382003549481324e-17,4.9953762161492846e-15,4.8861970379745146e-15,1.5052205159035882e-10,1.3665191854063457e-10,3.874839318833687e-12,3.5177850777395645e-12,2.2679131877865335e-05,1.9208939792718462e-05,0.1468730805327491,0.11658348186411119,0.4997077577548727,0.22718695162256,0.0734302329216586,0.02124779202364144,1.2973907034384734e-07,5.693557442282791e-08,6.255907783797738e-06,2.6532199818821647e-06,6.187311418359898e-10,2.538894302062178e-10,6.713647132159448e-12,2.75487029783511e-12,8.516743328775109e-07,3.384810380829714e-07,1.2327287802952336e-11,6.271726153809455e-12,0.0005463110583839202,0.0002671854290632331,8.483860442073708e-08,3.9945777026060164e-08,0.0020941339701343424,0.000950583059679421,4.7090464635792794e-07,2.0634211536324738e-07,0.00028838507805313427,0.00012212926912885173,3.1044720331375955e-10,9.635565791985843e-11,5.622517861068086e-06,1.703254442440752e-06,2.7124043502663625e-08,8.216807617947128e-09,2.417334268761152e-18,2.1977180822248838e-18,7.063788169896211e-17,5.990909124514285e-17,1.1180118625399687e-13,8.885522690744928e-14,6.479670754665123e-09,4.844993418485759e-09,3.169004151113532e-12,1.3905156196251956e-12,1.0823486314512756e-14,4.593455027632211e-15,2.038315190029885e-22,5.642177013416628e-23,5.001466137884966e-15,1.4470940649017246e-15,1.1309454882144856e-17,4.643701456126585e-18,6.570336629792917e-17,3.215837632362508e-17,1.5567752040164702e-09,7.33541239079081e-10,3.045238748648498e-15,1.3833009640312086e-15,3.2378016897256e-17,1.0048410681529203e-17,7.21352313392802e-19,2.135044598116745e-19,5.203111066607056e-14,1.5400067304021625e-14,1.342102738560128e-10,3.972329677024482e-11,2.1523058139768245e-16,6.523179653281737e-17,0.009003006594245617,0.004092539174713213,1.0000000000000003e-30,3.187598528658559e-31,1.9265979303169107e-09,5.693837593896182e-10,1.1428289253847743e-06,3.3002936266082653e-07,4.160659550107533e-10,1.2308917755694491e-10,2.448322142171194e-07,7.077395612552594e-08
0.265,1299.5227596419695,4.9677780656132,0.26591388033942215,0.9947392887350616,0.07845947259392524,0.49557424414911994,3.1787048545136987e-07,4.015536183379166e-06,3.303199028760604e-13,2.6290314070763043e-13,8.025297391352196e-14,3.193685683073863e-14,5.225386910720381e-08,3.91241226681363e-08,0.1895273631401359,0.13396505431099387,6.209173443985417e-16,2.395492230487056e-16,1.4428415153872347e-13,5.401505132842646e-14,2.22874752930675e-17,2.3628468770354663e-17,4.961537095548703e-15,4.8528010431411196e-15,1.4979929891051103e-10,1.3598745760139586e-10,3.855145342926826e-12,3.4996920391574353e-12,2.262533226287976e-05,1.9162201551971538e-05,0.1468415109456163,0.11655130260106854,0.49978082888657593,0.2272062923402089,0.07342978184487499,0.021246363533180393,1.2958455899599112e-07,5.686429370356906e-08,6.256633876428774e-06,2.6533658307365504e-06,6.16926231592673e-10,2.531333411675182e-10,6.689632083911429e-12,2.744848304164798e-12,8.500134887358303e-07,3.378003319429739e-07,1.223113285124498e-11,6.2224254822070865e-12,0.0005438025689707694,0.0002659423504393172,8.440370939151269e-08,3.973858148206525e-08,0.0020884003730160593,0.0009479225178147125,4.693680727915539e-07,2.0565625211564929e-07,0.0002880116575908839,0.00012196367699599646,3.0921797821565e-10,9.596827195480126e-11,5.612457580128246e-06,1.7001029752081968e-06,2.6959847865376675e-08,8.166568194541243e-09,2.4010818197944023e-18,2.1828088269408566e-18,7.036913477455867e-17,5.967751700545642e-17,1.115623222464539e-13,8.865997075288976e-14,6.480838574034523e-09,4.845570600976268e-09,3.161900805480309e-12,1.3873140161090556e-12,1.0777530081736801e-14,4.573671929404981e-15,2.0251531892246243e-22,5.605401375709878e-23,4.983902595760143e-15,1.4419242465466464e-15,1.1261877021862624e-17,4.623883342659193e-18,6.54522521095218e-17,3.2033512038007274e-17,1.5553595788759857e-09,7.328294372697374e-10,3.0394738247932184e-15,1.380597902537808e-15,3.219579231390919e-17,9.991247505782525e-18,7.168830055312207e-19,2.1216868108337115e-19,5.193553757450036e-14,1.5370840741819926e-14,1.3416513752340837e-10,3.970751162474163e-11,2.1463842281404209e-16,6.50483520171762e-17,0.009003006594040642,0.0040922891715871185,9.999999999999987e-31,3.187403806197538e-31,1.918331190359203e-09,5.669059869132504e-10,1.1401912486720174e-06,3.2924753279389106e-07,4.150744953019856e-10,1.2278836228582613e-10,2.447198595898693e-07,7.073715621129018e-08
0.266,1299.3320337257346,4.968078595669882,0.2658977946209715,0.9985001322630249,0.07847366237948585,0.49563374155025364,3.1724588492832107e-07,4.007402233326866e-06,3.286706819874516e-13,2.615746169955474e-13,7.982341431181495e-14,3.1763981654267336e-14,5.2098601089821376e-08,3.9005497446931145e-08,0.189480967416734,0.13392411880103003,6.175662533437663e-16,2.3824189306782993e-16,1.4370825641666935e-13,5.3796185612539084e-14,2.211019555743199e-17,2.343909759536433e-17,4.928042715761918e-15,4.819747726140067e-15,1.490825040150093e-10,1.3532852620529545e-10,3.835618751487873e-12,3.481754188083603e-12,2.257184722251604e-05,1.911574111270138e-05,0.14681008217783403,0.11651927367665514,0.49985351695448466,0.22722552411767308,0.07342935506232177,0.02124494856258151,1.2943070201150966e-07,5.679332570813633e-08,6.257358415106628e-06,2.653511791725893e-06,6.151343715390535e-10,2.523827738810353e-10,6.66580193059376e-12,2.7349042082881005e-12,8.483631837542952e-07,3.371239972629138e-07,1.2136062224777936e-11,6.173684271358273e-12,0.0005413145635453253,0.00026470951930159057,8.397257834612956e-08,3.953319503840704e-08,0.002082703505194111,0.0009452792523935135,4.678420231519822e-07,2.049751444361266e-07,0.0002876401679179003,0.00012179895888289716,3.079979237377647e-10,9.558380773560362e-11,5.602451945993282e-06,1.696968949893545e-06,2.6797238895634912e-08,8.116817919570705e-09,2.3849950015076512e-18,2.168052602319173e-18,7.010230017212801e-17,5.944761040324363e-17,1.1132472965536433e-13,8.846577510322604e-14,6.481999604949361e-09,4.846144078522494e-09,3.154836963529706e-12,1.384130546803687e-12,1.073193015148881e-14,4.554043797259039e-15,2.0121226453984354e-22,5.568995722772861e-23,4.966462342989193e-15,1.4367911543943505e-15,1.1214663847608303e-17,4.604218742277269e-18,6.520301174016123e-17,3.190958951872291e-17,1.5539515849253678e-09,7.321215354117652e-10,3.0337419902359186e-15,1.3779106099339992e-15,3.2015222553729974e-17,9.934607773386458e-18,7.124578116664793e-19,2.108461834116001e-19,5.18405086339492e-14,1.5341783348571234e-14,1.3412010858009978e-10,3.969177198958339e-11,2.1404980859018608e-16,6.486602328666558e-17,0.009003006593837211,0.004092040415624917,9.999999999999975e-31,3.1872100551274683e-31,1.9101299744023474e-09,5.644480474542719e-10,1.1375698210177612e-06,3.284705879758192e-07,4.1408889218426763e-10,1.224893525877744e-10,2.4460799054176527e-07,7.07005221628917e-08
0.267,1299.1419942759358,4.96837853094944,0.2658817426778945,1.0022612028424798,0.07848778466526843,0.49569295156333715,3.1662454525867196e-07,3.99931163928294e-06,3.2703530880137625e-13,2.602573516271989e-13,7.93976580504087e-14,3.1592650171837284e-14,5.1944334300566835e-08,3.8887647671497373e-08,0.18943479619753312,0.1338833864082121,6.142449767130436e-16,2.3694629284428396e-16,1.431367112500683e-13,5.357899057615577e-14,2.19349275102862e-17,2.3251888765171405e-17,4.894888290732085e-15,4.787032302574189e-15,1.4837159519542467e-10,1.346750573346216e-10,3.816257493254241e-12,3.4639696097541384e-12,2.2518673685813986e-05,1.9069555735091073e-05,0.1467787931682047,0.11648739390478687,0.4999258252751419,0.22724464793786905,0.07342895234824193,0.021243546990298696,1.2927749398802038e-07,5.6722667805627754e-08,6.25808139918575e-06,2.6536578581274064e-06,6.133554150775387e-10,2.5163766590479643e-10,6.64215451723827e-12,2.725037096290317e-12,8.467233114231975e-07,3.3645198948842433e-07,1.2042059699612666e-11,6.125494107923597e-12,0.000538846796877972,0.00026348681211759534,8.354516449847619e-08,3.9329595059851085e-08,0.002077042989507498,0.0009426530844059499,4.6632638494221905e-07,2.0429874105988108e-07,0.0002872705917726864,0.00012163510687383141,3.0678693577539205e-10,9.520223184547722e-11,5.592500436528499e-06,1.6938521981908113e-06,2.6636195244413395e-08,8.067550173352471e-09,2.3690715090594678e-18,2.1534472669083858e-18,6.983735705479997e-17,5.921935311414306e-17,1.1108839683476359e-13,8.827263011963004e-14,6.48315391145129e-09,4.846713888208993e-09,3.1478122495279466e-12,1.3809650373130795e-12,1.0686682390283787e-14,4.534568820304105e-15,1.999221749558988e-22,5.532954934509717e-23,4.949144034442884e-15,1.4316943845105339e-15,1.1167811170079082e-17,4.584705878289134e-18,6.495562399026413e-17,3.1786598030753565e-17,1.552551154468662e-09,7.314174984628446e-10,3.0280429276066355e-15,1.3752389334093945e-15,3.1836286373395164e-17,9.878484722366888e-18,7.080761265854705e-19,2.0953678358003145e-19,5.174601853936373e-14,1.531289345977145e-14,1.3407518649479893e-10,3.967607758714897e-11,2.1346470404772623e-16,6.4684799306969e-17,0.009003006593635319,0.004091792896264047,9.999999999999975e-31,3.1870172672213813e-31,1.9019935132781144e-09,5.620097065375594e-10,1.134964480307723e-06,3.276984790056588e-07,4.131090874603915e-10,1.2219213035089888e-10,2.444966028195411e-07,7.066405251348546e-08
0.268,1298.9526358618482,4.968677875341802,0.26586572429016664,1.0060225000261236,0.07850184000645176,0.4957518765889413,3.160064364978229e-07,3.991263998273276e-06,3.2541361512457465e-13,2.589512069211789e-13,7.897565706282716e-14,3.142284275042278e-14,5.1791058363382146e-08,3.877056523479872e-08,0.18938884755720437,0.1338428553723397,6.109531362765332e-16,2.3566227263445385e-16,1.4256946630149383e-13,5.3363446977177576e-14,2.1761640988590997e-17,2.3066809693453878e-17,4.8620691175598946e-15,4.7546500715959296e-15,1.4766650187840797e-10,1.340269850384219e-10,3.7970595497449025e-12,3.446336420176758e-12,2.246580862317027e-05,1.902364271653772e-05,0.14674764287015887,0.1164556621154356,0.49999775712255834,0.22726366477074852,0.07342857348266435,0.021242158697179762,1.2912492958081636e-07,5.6652317394074186e-08,6.258802828122573e-06,2.653804023343497e-06,6.115892177694754e-10,2.5089795572241764e-10,6.618687721776835e-12,2.7152460682928592e-12,8.450937666803387e-07,3.3578426467572934e-07,1.1949109339779335e-11,6.077846728718474e-12,0.0005363990269252959,0.0002622741069808462,8.312142173054924e-08,3.912775923753573e-08,0.0020714184519576542,0.0009400438364059145,4.648210468668532e-07,2.0362699128222317e-07,0.00028690291191715595,0.00012147211307179888,3.0558491178359946e-10,9.482351137155084e-11,5.582602536380958e-06,1.690752554002185e-06,2.6476695897794852e-08,8.01875844088948e-09,2.3533090778313637e-18,2.1389907168139974e-18,6.957428489055672e-17,5.899272708372043e-17,1.1085331228623674e-13,8.808052608937888e-14,6.484301556757953e-09,4.847280066632216e-09,3.1408262926705274e-12,1.3778173155513977e-12,1.0641782728627876e-14,4.515245215843148e-15,1.9864487245498452e-22,5.497273981341119e-23,4.931946344991204e-15,1.4266335390025803e-15,1.112131486383589e-17,4.565343001252715e-18,6.471006797853832e-17,3.16645270012742e-17,1.551158220629253e-09,7.307172918114048e-10,3.0223763235112695e-15,1.3725827220925723e-15,3.165896287367765e-17,9.822871700926146e-18,7.037373556702169e-19,2.0824030159451533e-19,5.165206205936002e-14,1.528416943417199e-14,1.3403037074270892e-10,3.966042814325995e-11,2.1288307497783334e-16,6.450466919445902e-17,0.009003006593435016,0.004091546603074948,9.999999999999994e-31,3.186825434355883e-31,1.893921047716662e-09,5.595907327455729e-10,1.13237506547511e-06,3.2693115702307476e-07,4.121350236878405e-10,1.218966777007716e-10,2.4438569220373956e-07,7.062774580917636e-08
0.269,1298.763953112304,4.968976632706996,0.2658497392394901,1.0097840233695756,0.07851582895180281,0.4958105189996813,3.1539152908729284e-07,3.983258912565635e-06,3.2380543542590333e-13,2.5765604738727474e-13,7.855736406699643e-14,3.1254540079048706e-14,5.163876304814486e-08,3.8654242144594666e-08,0.18934311959392755,0.13380252395482925,6.076903600083001e-16,2.3438968516335895e-16,1.4200647259108004e-13,5.3149535868215896e-14,2.159030639353006e-17,2.2883828405988732e-17,4.829580575966603e-15,4.7225964153199664e-15,1.4696715459642135e-10,1.333842444049077e-10,3.7780229345285614e-12,3.428852765438074e-12,2.2413249045442553e-05,1.897799939082067e-05,0.1467166302473156,0.11642407715084228,0.5000693157298031,0.22728257557355155,0.07342821824906234,0.02124078356574245,1.2897300350963133e-07,5.6582271903252384e-08,6.259522701527333e-06,2.6539502809180757e-06,6.0983563734304e-10,2.501635827451019e-10,6.595399454794828e-12,2.7055302383361057e-12,8.434744459118957e-07,3.3512077949075524e-07,1.1857195510279071e-11,6.030734027223063e-12,0.0005339710156497633,0.0002610712840097538,8.270130469415196e-08,3.892766563652039e-08,0.002065829524421147,0.0009374513337382602,4.633258993589721e-07,2.0295984518842113e-07,0.0002865371113897325,0.00012130996970534234,3.043917507662555e-10,9.44476139008861e-11,5.572757737092223e-06,1.687669853466543e-06,2.63187202125084e-08,7.970436322546338e-09,2.3377054830731237e-18,2.124680885348172e-18,6.931306344512737e-17,5.876771452110972e-17,1.106194646574904e-13,8.788945342441203e-14,6.4854426032683654e-09,4.847842649894686e-09,3.1338787270356495e-12,1.3746872117175127e-12,1.0597227159048477e-14,4.4960712285066306e-15,1.9738018241245918e-22,5.46194792157406e-23,4.91486796881446e-15,1.4216082258126235e-15,1.107517086586837e-17,4.5461283883568024e-18,6.446632313536061e-17,3.154336601622461e-17,1.549772717349101e-09,7.300208812742852e-10,3.016741868718671e-15,1.3699418271313119e-15,3.148323150231164e-17,9.767762168237242e-18,6.994409146648946e-19,2.0695656061168617e-19,5.1558634031693045e-14,1.5255609652386528e-14,1.3398566080034395e-10,3.9644823385558445e-11,2.1230488762634707e-16,6.432562221141708e-17,0.009003006593236145,0.004091301525752134,9.999999999999971e-31,3.1866345485042678e-31,1.8859118307687157e-09,5.571908984303502e-10,1.129801418011886e-06,3.2616857394347154e-07,4.1116664422207275e-10,1.2160297701275735e-10,2.442752545339762e-07,7.059160061615248e-08
0.27,1298.5759407205128,4.969274806865904,0.2658337873097872,1.0135457724313481,0.07852975204321547,0.4958688811379611,3.1477979385200954e-07,3.975295989635543e-06,3.2221060680530067e-13,2.5637173970059077e-13,7.814273255758969e-14,3.108772316557037e-14,5.148743827032166e-08,3.853867052313683e-08,0.18929761043073226,0.13376239043980828,6.044562819991211e-16,2.3312838558968506e-16,1.4144768188618706e-13,5.293723859257736e-14,2.1420894677352097e-17,2.2702913526380598e-17,4.797418126487437e-15,4.690866797011657e-15,1.4627348497743058e-10,1.327467715515437e-10,3.759145692858458e-12,3.4115168213558814e-12,2.2360992003994814e-05,1.8932623128132014e-05,0.14668575427551295,0.11639263786726037,0.5001405042901534,0.2273013812916286,0.07342788643181193,0.02123942147946469,1.288217105568298e-07,5.651252879392803e-08,6.260241019137611e-06,2.654096624528648e-06,6.080945336593573e-10,2.4943448729736626e-10,6.57228765908586e-12,2.695888734190174e-12,8.418652469441786e-07,3.3446149120577056e-07,1.1766302863946803e-11,5.984148046817925e-12,0.0005315625286288415,0.00025987822515548254,8.228476875902387e-08,3.8729292671172975e-08,0.002060275843614277,0.0009348754040680291,4.618408343690969e-07,2.02297253560914e-07,0.0002861731734143728,0.0001211486690900823,3.0320735325651827e-10,9.407450751417502e-11,5.5629655370533925e-06,1.6846039349459562e-06,2.6162247893792513e-08,7.922577527283974e-09,2.322258539067582e-18,2.110515742250486e-18,6.905367277995044e-17,5.854429789715723e-17,1.1038684274220276e-13,8.769940266120509e-14,6.4865771125543986e-09,4.848401673605179e-09,3.126969191563488e-12,1.3715745582855824e-12,1.0553011735708215e-14,4.477045130074658e-15,1.9612793325511553e-22,5.4269719002593e-23,4.89790761907088e-15,1.4166180586187153e-15,1.102937517508832e-17,4.5270603431994556e-18,6.422436920066502e-17,3.1423104819198137e-17,1.548394579401309e-09,7.293282331031533e-10,3.0111392580861477e-15,1.3673161016587033e-15,3.130907204557658e-17,9.713149691772566e-18,6.951862295194178e-19,2.056853868909862e-19,5.146572936471359e-14,1.5227212517321917e-14,1.3394105614727105e-10,3.962926304406788e-11,2.117301086943413e-16,6.414764776615871e-17,0.009003006593038768,0.004091057654119422,9.999999999999982e-31,3.186444601740509e-31,1.877965126730891e-09,5.548099793941079e-10,1.1272433814074812e-06,3.25410682295773e-07,4.1020389319585924e-10,1.2131101090584546e-10,2.4416528570158605e-07,7.05556155186302e-08
0.271,1298.388593436658,4.969572401609711,0.26581786828669296,1.0173077467728227,0.0785436098166056,0.4959269653202911,3.141712019862798e-07,3.967374841973297e-06,3.2062896890893064e-13,2.550981526318458e-13,7.773171677793039e-14,3.092237332520016e-14,5.133707408486921e-08,3.842384260240579e-08,0.1892523182119843,0.13372245313124226,6.012505422823171e-16,2.3187823143636825e-16,1.4089304667731914e-13,5.272653677489492e-14,2.12533773300119e-17,2.2524034261495585e-17,4.765577308514548e-15,4.659456759110766e-15,1.4558542570780821e-10,1.3211450359030487e-10,3.740425900660057e-12,3.3943267925308457e-12,2.2309034588894523e-05,1.888751133346654e-05,0.14665501394032063,0.11636134313264584,0.5002113259566889,0.2273200828576416,0.07342757782080117,0.021238072324058204,1.2867104556574e-07,5.644308555693472e-08,6.26095778083374e-06,2.654243047985501e-06,6.063657686487003e-10,2.48710610589506e-10,6.549350308644236e-12,2.6863206969244025e-12,8.402660689829588e-07,3.338063576738603e-07,1.16764163399451e-11,5.93808097991418e-12,0.0005291733352418099,0.0002586948142912611,8.18717700257609e-08,3.853261911090651e-08,0.002054757051741855,0.0009323158776702815,4.603657454759598e-07,2.016391679267173e-07,0.0002858110814671212,0.0001209882036564649,3.020316212673491e-10,9.370416076976621e-11,5.553225441202361e-06,1.681554638927395e-06,2.600725899934919e-08,7.875175873766267e-09,2.3069660981467105e-18,2.0964932927656317e-18,6.87960932419727e-17,5.832245993541188e-17,1.1015543547389137e-13,8.751036445553955e-14,6.487705145411833e-09,4.848957172903951e-09,3.120097329868368e-12,1.3684791899168551e-12,1.0509132571922463e-14,4.45816521839207e-15,1.9488795635760904e-22,5.392341146257122e-23,4.881064027666787e-15,1.4116626567600436e-15,1.0983923850168479e-17,4.5081371948693685e-18,6.398418621250244e-17,3.1303733305641984e-17,1.5470237423330185e-09,7.286393139551823e-10,3.0055681904312067e-15,1.3647054007293767e-15,3.1136464621039893e-17,9.659027944954812e-18,6.9097273604562195e-19,2.0442660969045915e-19,5.137334303296621e-14,1.5198976452814552e-14,1.3389655626546674e-10,3.961374685088865e-11,2.1115870532026222e-16,6.397073540731933e-17,0.00900300659284287,0.004090814978118397,9.999999999999994e-31,3.1862555862303004e-31,1.8700802115599854e-09,5.524477550076141e-10,1.1247008015241904e-06,3.2465743532934505e-07,4.092467155007526e-10,1.2102076223662796e-10,2.440557816517335e-07,7.051978911925083e-08
0.272,1298.2019060640569,4.969869420711905,0.265801981956912,1.0210699459582377,0.07855740280170923,0.49598477383605327,3.135657250599411e-07,3.959495087157059e-06,3.1906036390663155e-13,2.5383515702800955e-13,7.732427170890981e-14,3.075847217589732e-14,5.118766068631763e-08,3.8309750724086204e-08,0.18920724110658044,0.13368271035517382,5.98072786724573e-16,2.306390825469487e-16,1.403425201829269e-13,5.251741232272305e-14,2.108772637369705e-17,2.2347160395326767e-17,4.73405373978965e-15,4.628361922687305e-15,1.4490291051836969e-10,1.314873786143222e-10,3.721861664165704e-12,3.377280911995536e-12,2.225737392897551e-05,1.884266144664516e-05,0.1466244082352592,0.11633019182523284,0.5002817838446204,0.2273386811926388,0.07342729220570053,0.021236735985810343,1.285210034466135e-07,5.6373939715756614e-08,6.261672986665438e-06,2.6543895452430117e-06,6.046492063295251e-10,2.479918947247528e-10,6.526585408682853e-12,2.67682528090528e-12,8.386768126380232e-07,3.331553373382052e-07,1.1587521169275705e-11,5.892525170670973e-12,0.0005268032091228037,0.0002575209374325566,8.146226538254534e-08,3.833762410664438e-08,0.0020492727980823407,0.0009297725881473061,4.589005281946236e-07,2.0098554069181797e-07,0.0002854508194264345,0.00012082856601329793,3.0086445829470714e-10,9.333654270430963e-11,5.543536961244916e-06,1.6785218080878115e-06,2.585373395799768e-08,7.828225295940667e-09,2.291826050402156e-18,2.0826115773588286e-18,6.854030546106029e-17,5.810218360973964e-17,1.0992523192743159e-13,8.73223295835991e-14,6.488826761837072e-09,4.849509182445846e-09,3.1132627902735334e-12,1.3654009434729902e-12,1.0465585839693377e-14,4.439429817152195e-15,1.9366008599466903e-22,5.358050970863713e-23,4.864335944756887e-15,1.4067416450881753e-15,1.0938813009026042e-17,4.48935729771561e-18,6.374575450535108e-17,3.1185241521919795e-17,1.5456601424976005e-09,7.2795409090783e-10,3.0000283687191114e-15,1.3621095814029903e-15,3.0965389679033796e-17,9.60539070754659e-18,6.867998798227512e-19,2.0318006123694552e-19,5.128147007596762e-14,1.5170899903250876e-14,1.3385216063612817e-10,3.959827453925114e-11,2.1059064507570024e-16,6.379487482245388e-17,0.009003006592648436,0.004090573487808421,1.000000000000001e-30,3.1860674942310787e-31,1.8622563742652277e-09,5.501040086190069e-10,1.122173527485396e-06,3.239087872698218e-07,4.082950568238865e-10,1.2073221410998372e-10,2.4394673840176904e-07,7.048412004436803e-08
0.273,1298.0158734794804,4.970165867879569,0.26578612811082214,1.024832369554638,0.07857113152127611,0.496042308944018,3.12963334995851e-07,3.95165634757657e-06,3.1750463644282245e-13,2.525826257726476e-13,7.692035307222236e-14,3.0596001639553805e-14,5.103918840693605e-08,3.8196387338228436e-08,0.18916237730504573,0.1336431604580764,5.949226669886388e-16,2.294108010704045e-16,1.3979605630846057e-13,5.2309847411181664e-14,2.0923914336438147e-17,2.2172262260772264e-17,4.702843112256676e-15,4.59757798335425e-15,1.4422587418053802e-10,1.3086533569414623e-10,3.703451119537781e-12,3.3603774408640256e-12,2.220600719160304e-05,1.879807094214604e-05,0.14659393617082087,0.11629918284104628,0.500351881030105,0.22735717720625126,0.07342702938043673,0.021235412352944565,1.2837157915902124e-07,5.63050888189533e-08,6.2623866367325215e-06,2.6545361103574933e-06,6.029447126711268e-10,2.4727828264308606e-10,6.503990994285993e-12,2.6674016532430814e-12,8.37097379849518e-07,3.3250838920340494e-07,1.1499602827260793e-11,5.847473090766139e-12,0.0005244519261738014,0.00025635648176527954,8.10562122469161e-08,3.8144287069182934e-08,0.0020438227329342444,0.0009272453696829779,4.5744507877001303e-07,2.003363246128543e-07,0.00028509237101735803,0.000120669748712759,2.997057692528568e-10,9.29716228126403e-11,5.5338996150708726e-06,1.675505287120801e-06,2.570165347105151e-08,7.781719813134338e-09,2.2768363218714805e-18,2.0688686700531073e-18,6.828629034804012e-17,5.788345214265807e-17,1.0969622131458485e-13,8.713528893858372e-14,6.489942021057315e-09,4.850057736438679e-09,3.1064652256532294e-12,1.3623396579492055e-12,1.0422367769950554e-14,4.420837275994628e-15,1.9244415933146315e-22,5.324096767511078e-23,4.8477221385532e-15,1.401854653912085e-15,1.089403882820028e-17,4.470719031088348e-18,6.350905470643717e-17,3.106761966350084e-17,1.5443037170177063e-09,7.272725314433541e-10,2.9945194994530903e-15,1.359528502470007e-15,3.079582797560018e-17,9.552231857220979e-18,6.826671160025502e-19,2.0194557666725407e-19,5.1190105603946015e-14,1.5142981335295333e-14,1.3380786874889506e-10,3.95828458463655e-11,2.100258959700213e-16,6.362005583952312e-17,0.009003006592455424,0.004090333173379511,1.000000000000001e-30,3.1858803181020493e-31,1.8544929111231183e-09,5.477785258441739e-10,1.119661408333507e-06,3.231646923548953e-07,4.073488635144759e-10,1.2044534983978773e-10,2.438381519836632e-07,7.044860692762076e-08
