phi,T0,p0,feasible,pv_err,delay_diff,tau_mis,post_ign_resid,kept_species
0.9,1450.0,101325.0,True,0.04809092017064661,0.007999999999999948,5.697189759096677,0.0,31
1.0,1500.0,101325.0,True,0.6013671972674693,0.36794205016101617,45.69533563501802,0.0,31
0.85,1450.0,101325.0,True,0.09994644353341003,0.01600000000000001,8.055680128254055,0.0,31
0.95,1400.0,101325.0,True,0.8947683473846939,0.7879974701007728,67.51653045713495,0.0,31
