z_m,T_C,rho_kg_m3,u_m_s,residence_time_s,Y_H2,X_H2,Y_H,X_H,Y_O,X_O,Y_O2,X_O2,Y_OH,X_OH,Y_H2O,X_H2O,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_C,X_C,Y_CH,X_CH,Y_CH2,X_CH2,Y_CH2(S),X_CH2(S),Y_CH3,X_CH3,Y_CH4,X_CH4,Y_CO,X_CO,Y_CO2,X_CO2,Y_HCO,X_HCO,Y_CH2O,X_CH2O,Y_CH2OH,X_CH2OH,Y_CH3O,X_CH3O,Y_CH3OH,X_CH3OH,Y_C2H,X_C2H,Y_C2H2,X_C2H2,Y_C2H3,X_C2H3,Y_C2H4,X_C2H4,Y_C2H5,X_C2H5,Y_C2H6,X_C2H6,Y_HCCO,X_HCCO,Y_CH2CO,X_CH2CO,Y_HCCOH,X_HCCOH,Y_N,X_N,Y_NH,X_NH,Y_NH2,X_NH2,Y_NH3,X_NH3,Y_NNH,X_NNH,Y_NO,X_NO,Y_NO2,X_NO2,Y_N2O,X_N2O,Y_HNO,X_HNO,Y_CN,X_CN,Y_HCN,X_HCN,Y_H2CN,X_H2CN,Y_HCNN,X_HCNN,Y_HCNO,X_HCNO,Y_HOCN,X_HOCN,Y_HNCO,X_HNCO,Y_NCO,X_NCO,Y_N2,X_N2,Y_AR,X_AR,Y_C3H7,X_C3H7,Y_C3H8,X_C3H8,Y_CH2CHO,X_CH2CHO,Y_CH3CHO,X_CH3CHO
0.247,1284.2789274673314,5.226949727673393,0.2648426037208127,0.9370349813557096,0.06701223016347378,0.4410353741326198,2.4313660431213435e-07,3.200366350636262e-06,2.7314812227383977e-13,2.2652454230408296e-13,8.376546352187772e-14,3.4733779473248085e-14,4.8738001949764266e-08,3.802330733776455e-08,0.206926030945737,0.15240202646583764,6.161857700039943e-16,2.477015076405155e-16,1.5385771623072934e-13,6.001660918063018e-14,2.2682835695144557e-17,2.505694159007451e-17,5.2273330862131836e-15,5.327364690494937e-15,1.746386808584174e-10,1.6519067427785112e-10,4.289410441854569e-12,4.057352011945522e-12,2.9788896296490877e-05,2.6288200637247606e-05,0.2159828671621467,0.1786255583167594,0.414797825822646,0.1964867382024234,0.07964935327115204,0.02401323295778465,9.068297206524316e-08,4.146370916582885e-08,4.9974160275773466e-06,2.2082991520798074e-06,7.344373489142597e-10,3.1399799800959943e-10,8.165965883698062e-12,3.4912398492348748e-12,1.3144657580606789e-06,5.443015132483136e-07,2.3777238889135257e-11,1.2604059717323766e-11,0.0012869369713571868,0.0006557820658284685,1.7955326766985047e-07,8.808463318852137e-08,0.005058757006012384,0.0023925383446650995,1.0228314044395595e-06,4.6696941444607386e-07,0.0006905315222228701,0.00030469123498001526,3.618286252739816e-10,1.170097013106329e-10,7.346299072270863e-06,2.318711791972196e-06,7.485482898410292e-08,2.3626423719480997e-08,2.433209371376751e-18,2.3048583095948333e-18,2.1579517940768248e-17,1.9068928175943244e-17,3.586195851831023e-14,2.9696143406562606e-14,2.3570928703772026e-09,1.8363118040052811e-09,2.3519595352267947e-12,1.0752572720834977e-12,5.446517567256203e-15,2.408356001556792e-15,1.1292425617577596e-22,3.2568074600431847e-23,4.683355301032706e-15,1.4118417338674292e-15,4.443162045004992e-18,1.900834258514171e-18,2.581731873766261e-17,1.3165795583765646e-17,7.285301483985165e-10,3.576643356956139e-10,1.2345617952332334e-15,5.843023658524122e-16,3.69913710514752e-17,1.1961262976795574e-17,5.362012808814084e-19,1.653548161356093e-19,2.2829340314207698e-14,7.0401573154540274e-15,4.5770973055340186e-11,1.411494359258649e-11,6.428900372198179e-17,2.030119185757746e-17,0.00854557234720042,0.00404739798933624,1.0000000000000062e-30,3.3211852232892906e-31,6.841312766625093e-09,2.1066040321037826e-09,4.479541988361108e-06,1.347827917819823e-06,4.882766958556727e-10,1.5050577539490567e-10,2.9660077011945286e-07,8.933191948954881e-08
0.248,1284.0779200320953,5.227194232440566,0.26483021556833913,0.9408109855320229,0.06703027605669451,0.4411178382291646,2.426344993800891e-07,3.1934944070895273e-06,2.71669714168241e-13,2.2527994303023596e-13,8.327134056582704e-14,3.452604740310415e-14,4.857876761432697e-08,3.7895960721421843e-08,0.2068621259672093,0.15234242255140892,6.125115027893444e-16,2.46204220765873e-16,1.5317253476221402e-13,5.974441763357507e-14,2.2487901030561695e-17,2.4839559765399576e-17,5.189316954734941e-15,5.288185861480659e-15,1.7373835120113811e-10,1.6432552895127008e-10,4.266153938507276e-12,4.0350216154702404e-12,2.9714737387413998e-05,2.622059872368495e-05,0.21595067927397632,0.17858424052597588,0.4149006618341102,0.19651927759289992,0.07964663296439786,0.024010436792672094,9.057811336915299e-08,4.141235559149647e-08,4.9975945630424856e-06,2.2081963130484862e-06,7.31781356577426e-10,3.128367210828305e-10,8.13116178068438e-12,3.4760737851541492e-12,1.3113285595422705e-06,5.429577593765371e-07,2.357723832289617e-11,1.2497013070591043e-11,0.0012805694855239757,0.0006524836994021445,1.7856726572074427e-07,8.759371484462103e-08,0.005044061850731732,0.002385391958522813,1.0193146461475111e-06,4.653255574049031e-07,0.0006896333566693898,0.0003042698859481601,3.6027682027363835e-10,1.1649828425659298e-10,7.332080779242184e-06,2.3140336312517805e-06,7.435796625511823e-08,2.346766761666976e-08,2.4151031037173634e-18,2.28751888221091e-18,2.149159906767363e-17,1.8989675075171975e-17,3.578407294809293e-14,2.962921040508065e-14,2.3578916844124457e-09,1.8367829614842601e-09,2.346381441165026e-12,1.072618831359353e-12,5.419768387842967e-15,2.3963307614332067e-15,1.120900308638403e-22,3.2324818416580674e-23,4.6652886187705145e-15,1.4062796266663171e-15,4.4225650812496734e-18,1.891866949547524e-18,2.5705429958695575e-17,1.3107658057017007e-17,7.27666026221479e-10,3.5721070587048164e-10,1.231832513651586e-15,5.829626545741777e-16,3.676714359559825e-17,1.1887780054531195e-17,5.323347193755864e-19,1.6414892896979025e-19,2.2777164313915192e-14,7.023489152621245e-15,4.576152796847539e-11,1.4110869591330347e-11,6.410724001112592e-17,2.0242128582531546e-17,0.008545572346999857,0.004047064920949493,1.0000000000000052e-30,3.32091191646553e-31,6.81030384645141e-09,2.0968830721932158e-09,4.4688816566255305e-06,1.3445097302608715e-06,4.870344799496361e-10,1.501105224703531e-10,2.964761235773478e-07,8.928702952088139e-08
0.249,1283.8777150334304,5.2274384105157115,0.26481784512469164,0.9445871660969284,0.06704823019125412,0.4411998734533908,2.4213523553238757e-07,3.186662346515791e-06,2.7020488519397443e-13,2.2404690376370023e-13,8.278206055785635e-14,3.4320372005584386e-14,4.842067376759274e-08,3.7769540813629587e-08,0.20679856791411103,0.15228314897876954,6.088735455854296e-16,2.447218787744288e-16,1.5249314593903543e-13,5.94745555068875e-14,2.229537754677796e-17,2.4624887345673124e-17,5.151720912836316e-15,5.249443781016111e-15,1.7284610046846208e-10,1.63468236437971e-10,4.24311107698505e-12,4.012898658895254e-12,2.9641044096353755e-05,2.6153429941828808e-05,0.21591862226703026,0.1785431140425502,0.4150029118137734,0.19655161805111854,0.07964394922052163,0.02400766236634318,9.047370444405678e-08,4.1361233758495935e-08,4.997775770269425e-06,2.2080956147696354e-06,7.291467267630508e-10,3.11684900166772e-10,8.096654860198275e-12,3.4610387308311944e-12,1.3082127628932377e-06,5.416233188040854e-07,2.3379687109022202e-11,1.2391287496491992e-11,0.0012742585195841892,0.000649214949161062,1.775904994594545e-07,8.710744457451114e-08,0.005029468050187844,0.0023782956924022144,1.0158237022949952e-06,4.6369395254102883e-07,0.0006887400461708064,0.00030385087797693257,3.587377800104298e-10,1.1599112815993417e-10,7.317949005807871e-06,2.3093845307744675e-06,7.38663838241799e-08,2.3310613945577563e-08,2.397200296194891e-18,2.2703759743532006e-18,2.140436280810141e-17,1.8911046194893282e-17,3.5706619540627573e-14,2.9562658850638644e-14,2.358685637018727e-09,1.8372510396735893e-09,2.3408369863574e-12,1.0699966584948975e-12,5.393256765199993e-15,2.384413545255556e-15,1.1126528436921854e-22,3.208434927481634e-23,4.6473620743653735e-15,1.400761272223963e-15,4.402143671708593e-18,1.8829770125208765e-18,2.55944539476265e-17,1.3050001071920457e-17,7.268064017941349e-10,3.567595108841181e-10,1.2291196638019003e-15,5.816311879224716e-16,3.6545132707165325e-17,1.181503088862694e-17,5.28511869683445e-19,1.6295678759761945e-19,2.272532592393578e-14,7.0069308223702836e-15,4.575207663153791e-11,1.410680036053137e-11,6.392661747128219e-17,2.0183443950728823e-17,0.008545572346800924,0.0040467336363320255,1.0000000000000052e-30,3.320640073353908e-31,6.779558032447174e-09,2.0872456071915923e-09,4.458290646522025e-06,1.3412135162279055e-06,4.858003668887156e-10,1.4971789575869583e-10,2.9635211001242333e-07,8.924237568064114e-08
0.25,1283.6783059092131,5.227682262227003,0.26480549236844614,0.9483635228146683,0.06706609338343614,0.4412814836909883,2.416387854431131e-07,3.179869778547763e-06,2.6875345756397556e-13,2.2282527182486163e-13,8.229755671083404e-14,3.411672469413401e-14,4.8263707609065927e-08,3.7644037096201255e-08,0.20673535346799973,0.15222420256242414,6.052713938565342e-16,2.4325427239249283e-16,1.5181947709658638e-13,5.920699331723369e-14,2.2105226073153655e-17,2.4412880036823467e-17,5.114538682009416e-15,5.211131875093649e-15,1.7196182410745212e-10,1.6261869421371373e-10,4.220279059725283e-12,3.990980402029034e-12,2.9567811650480536e-05,2.6086689788083095e-05,0.2158866952701184,0.17850217736052554,0.4151045813941298,0.19658376157936713,0.07964130166872752,0.02400490946589608,9.036974172029269e-08,4.1310341753871886e-08,4.997959598608726e-06,2.2079970257278084e-06,7.265332004309587e-10,3.105424195482418e-10,8.062441377981878e-12,3.4461330211739974e-12,1.3051181361043267e-06,5.402980894094006e-07,2.3184545674203004e-11,1.2286861515677638e-11,0.001268003345660738,0.000645975430349272,1.7662284577375539e-07,8.662575989958612e-08,0.005014974496562062,0.0023712489919751243,1.0123582803547161e-06,4.6207445945978545e-07,0.0006878515453101997,0.0003034341887535181,3.5721134695113677e-10,1.1548817994931454e-10,7.303902846866208e-06,2.3047641829822273e-06,7.338000430643006e-08,2.3155237578920603e-08,2.3794978684611897e-18,2.253426589990957e-18,2.1317801185735843e-17,1.8833034162072814e-17,3.562959430150952e-14,2.949648514410082e-14,2.359474776685129e-09,1.8377160706339132e-09,2.335325834334463e-12,1.0673905882454076e-12,5.3669796252478305e-15,2.372602943136161e-15,1.1044987080093445e-22,3.184662399464149e-23,4.629574015731795e-15,1.3952861494479162e-15,4.381895612913801e-18,1.8741634674029105e-18,2.5484379735129505e-17,1.2992818794111346e-17,7.25951236238345e-10,3.563107291090174e-10,1.2264230856739666e-15,5.803078842241485e-16,3.632530772899218e-17,1.1743005249890519e-17,5.247320579583172e-19,1.6177817874304685e-19,2.267382159445173e-14,6.990481155215697e-15,4.574261938872639e-11,1.4102735945727904e-11,6.374712469509885e-17,2.012513411531245e-17,0.0085455723466036,0.004046404119071824,1.0000000000000046e-30,3.320369680487176e-31,6.7490720424565326e-09,2.0776905858543697e-09,4.447768229482928e-06,1.3379390417978921e-06,4.845742693520287e-10,1.4932786662895287e-10,2.962287228691286e-07,8.919795553689494e-08
0.251,1283.4796861744508,5.227925787924625,0.2647931572770774,0.9521400554497379,0.06708386643922969,0.4413626727779629,2.4114512214463675e-07,3.1731163180208424e-06,2.673152564827702e-13,2.2161489712281875e-13,8.181776341348022e-14,3.391507738890736e-14,4.8107856530160175e-08,3.751943921015914e-08,0.2066724793544296,0.1521655801595147,6.017045520300272e-16,2.418011960885802e-16,1.511514567601106e-13,5.89417020677546e-14,2.191740822284118e-17,2.420349443602361e-17,5.077764101161581e-15,5.173243693413937e-15,1.710854193158427e-10,1.6177680148389434e-10,4.1976551362806644e-12,3.9692641511797296e-12,2.9495035343133417e-05,2.6020373822090292e-05,0.2158548974203389,0.17846142899115663,0.41520567613096,0.19661571015160229,0.07963868994473461,0.02400217788173664,9.026622166564233e-08,4.125967768580035e-08,4.998145998335828e-06,2.2079005149416084e-06,7.239405226542415e-10,3.0940916536637036e-10,8.028517651114607e-12,3.4313550185765233e-12,1.3020444505418123e-06,5.389819705718494e-07,2.2991775233610235e-11,1.2183714079155916e-11,0.0012618032479181217,0.0006427647646262653,1.7566418363517138e-07,8.614859940685966e-08,0.005000580097582366,0.002364251310795318,1.008918092070922e-06,4.604669398402081e-07,0.0006869678091886798,0.000303019796228067,3.5569736611697085e-10,1.1498938742060664e-10,7.289941410303476e-06,2.3001722847726248e-06,7.289875174584503e-08,2.300151385624543e-08,2.3619927984121117e-18,2.2366677900886506e-18,2.1231906347195556e-17,1.8755631718370983e-17,3.555299328614235e-14,2.943068573216122e-14,2.3602591512390913e-09,1.8381780859753808e-09,2.3298476531949884e-12,1.0648004576412319e-12,5.340933945725655e-15,2.3608975691225064e-15,1.0964364708667325e-22,3.1611600234508483e-23,4.6119228170454505e-15,1.3898537455924476e-15,4.3618187375241924e-18,1.865425350354343e-18,2.5375196523687955e-17,1.2936105481440261e-17,7.251004911337453e-10,3.558643391799055e-10,1.2237426213400407e-15,5.789926628875545e-16,3.6107638542687764e-17,1.1671693090156182e-17,5.209946234223484e-19,1.6061289328900663e-19,2.2622647826326433e-14,6.974138998549758e-15,4.573315657750885e-11,1.409867639113486e-11,6.356875042876756e-17,2.006719528198737e-17,0.008545572346407897,0.004046076352970312,1.0000000000000048e-30,3.3201007245732177e-31,6.7188426466668525e-09,2.0682169738511065e-09,4.437313686618357e-06,1.334686076206324e-06,4.833561012895046e-10,1.4894040687099683e-10,2.9610595568289396e-07,8.915376669154884e-08
0.252,1283.2818494052335,5.228168988020236,0.26478083982496087,0.9559167637669298,0.06710155015503433,0.4414434445041686,2.406542190277531e-07,3.166401584959557e-06,2.65890110078638e-13,2.204156320961443e-13,8.134261619018682e-14,3.371540249957298e-14,4.79531081098758e-08,3.7395736952089916e-08,0.206609942345241,0.1521072786710434,5.981725332504631e-16,2.4036244797065624e-16,1.5048901463992633e-13,5.867865324557446e-14,2.1731886382705494e-17,2.3996688019799328e-17,5.041391125456321e-15,5.135772908088344e-15,1.7021678499238206e-10,1.6094245913453404e-10,4.175236602117481e-12,3.947747257965055e-12,2.9422710532149092e-05,2.5954477665111105e-05,0.21582322785509567,0.17842086745580438,0.4153062015039248,0.19664746571324143,0.07963611368751122,0.02399946740652645,9.016314079175762e-08,4.120923968637853e-08,4.998334920683911e-06,2.207806051971865e-06,7.213684426111914e-10,3.08285025606465e-10,7.994880057304443e-12,3.416703112580099e-12,1.2989914809363498e-06,5.376748631639671e-07,2.2801337799956196e-11,1.2081824572720971e-11,0.0012556575239282938,0.0006395825807548819,1.7471439426810452e-07,8.567590283068885e-08,0.004986283782216696,0.0023573021129746873,1.0055028545211804e-06,4.588712579160788e-07,0.0006860887940198808,0.000302607678874706,3.5419568506067544e-10,1.1449469922833518e-10,7.27606381722578e-06,2.2956085375605326e-06,7.242255167123941e-08,2.2849418601142134e-08,2.3446821214866023e-18,2.220096691889362e-18,2.1146670558345695e-17,1.8678831716716042e-17,3.547681259875307e-14,2.93652571063862e-14,2.3610388078349278e-09,1.8386371168443436e-09,2.3244021155435918e-12,1.0622261059535866e-12,5.3151167542764174e-15,2.3492960603221133e-15,1.0884647288023897e-22,3.137923646437504e-23,4.5944068773414995e-15,1.3844635558239486e-15,4.3419109133455925e-18,1.8567617132882344e-18,2.5266893684000073e-17,1.2879855482012766e-17,7.242541285342162e-10,3.554203200004763e-10,1.2210781150902097e-15,5.776854444636139e-16,3.589209557104514e-17,1.1601084542865626e-17,5.172989180037958e-19,1.5946072616181427e-19,2.257180116838567e-14,6.957903215765969e-15,4.572368852522221e-11,1.4094621738557451e-11,6.339148356433473e-17,2.0009623706474153e-17,0.008545572346213772,0.004045750322031195,1.0000000000000059e-30,3.3198331924859274e-31,6.6888666750086346e-09,2.0588237560209576e-09,4.426926314347518e-06,1.331454393533471e-06,4.821457779961503e-10,1.485554887175561e-10,2.959838021287942e-07,8.910980679471733e-08
0.253,1283.084789264823,5.228411862920427,0.26476853998674404,0.9596936475313305,0.06711914531645198,0.4415238026072406,2.401660498366721e-07,3.1597252045179326e-06,2.6447784938653195e-13,2.1922733169728667e-13,8.087205171432958e-14,3.351767293053368e-14,4.7799450115967275e-08,3.7272920275039665e-08,0.20654773925537842,0.15204929504009715,5.946748593442901e-16,2.3893782976974194e-16,1.498320815937012e-13,5.841781880687072e-14,2.154862368590584e-17,2.3792419113173796e-17,5.005413822245433e-15,5.098713309415621e-15,1.6935582174221002e-10,1.601155697364463e-10,4.153020798532282e-12,3.926427119207636e-12,2.9350832641160584e-05,2.5888997001201778e-05,0.2157916857251792,0.17838049129745379,0.4154061629181991,0.19667903018277735,0.07963357254188506,0.02399677783606464,9.00604956454082e-08,4.115902590775585e-08,4.998526317756421e-06,2.2077136068916094e-06,7.188167134571932e-10,3.07169890044704e-10,7.96152503368886e-12,3.4021757193490776e-12,1.2959590053275006e-06,5.363766695290352e-07,2.2613196122172075e-11,1.1981172784178554e-11,0.0012495654818451961,0.0006364285131586114,1.7377336079706447e-07,8.520761087915206e-08,0.0049720844914948265,0.002350400868844245,1.0021122883506748e-06,4.572872796696513e-07,0.0006852144562129249,0.00030219781528785733,3.52706153805621e-10,1.1400406486562593e-10,7.2622692013091665e-06,2.291072647077304e-06,7.195133092635157e-08,2.2698928067339437e-08,2.327562928801414e-18,2.20371046711199e-18,2.1062086205711094e-17,1.8602627122512962e-17,3.540104839358709e-14,2.930019580426157e-14,2.361813792981685e-09,1.8390931939531338e-09,2.318988898504366e-12,1.0596673747023622e-12,5.2895251289251e-15,2.33779707710184e-15,1.0805821055144164e-22,3.1149491962259974e-23,4.5770246206578425e-15,1.3791150832615919e-15,4.322170043407019e-18,1.848171623895004e-18,2.5159460754565723e-17,1.2824063233940645e-17,7.234121109438048e-10,3.5497865073264393e-10,1.218429413193123e-15,5.763861505336052e-16,3.5678649749981596e-17,1.1531169913888643e-17,5.136443061795428e-19,1.583214762800148e-19,2.252127822029883e-14,6.941772687156606e-15,4.571421555354636e-11,1.4090572028828085e-11,6.321531314712094e-17,1.9952415696869492e-17,0.00854557234602119,0.004045426010476813,1.000000000000005e-30,3.3195670712785877e-31,6.659141003761494e-09,2.049509932241521e-09,4.416605415526224e-06,1.328243770037073e-06,4.80943215963862e-10,1.481730847986869e-10,2.958622559431733e-07,8.906607352144662e-08
0.254,1282.8884994826512,5.22865441307308,0.26475625773499856,0.9634707065083498,0.06713665269949348,0.44160375077860514,2.396805886607574e-07,3.1530868068497855e-06,2.6307830825336905e-13,2.180498533107595e-13,8.040600775636935e-14,3.332186205883359e-14,4.764687049758656e-08,3.71509792824408e-08,0.20648586694357976,0.151991626251611,5.912110605161001e-16,2.3752714671363397e-16,1.4918058961063402e-13,5.815917116999001e-14,2.1367583999940058e-17,2.359064687570024e-17,4.9698263694557045e-15,5.062058804117652e-15,1.6850243181104356e-10,1.59296037480727e-10,4.131005111033736e-12,3.905301175345865e-12,2.9279397156487953e-05,2.5823927574279637e-05,0.21576027018526994,0.17834029907202528,0.4155055657055989,0.19671040545145524,0.07963106615680847,0.02399410896865298,8.995828281333573e-08,4.110903452412938e-08,4.998720142550741e-06,2.207623150286103e-06,7.162850922689451e-10,3.060636502211212e-10,7.928449075482283e-12,3.387771281051954e-12,1.292946804983968e-06,5.3508729344399e-07,2.2427313699192886e-11,1.1881738910277885e-11,0.0012435264420770907,0.0006333022027647662,1.7284096841940097e-07,8.474366531743488e-08,0.004957981184410244,0.0023435470577249894,9.987461188626654e-07,4.5571487332505296e-07,0.0006843447529979891,0.0003017901844564166,3.5122862479905866e-10,1.1351743464776103e-10,7.248556708826665e-06,2.286564323363809e-06,7.148501774169609e-08,2.2550018960898762e-08,2.3106323662279708e-18,2.1875063410226803e-18,2.0978145791383345e-17,1.8527011008945762e-17,3.532569687246906e-14,2.923549840697862e-14,2.362584152544734e-09,1.8395463475734992e-09,2.313607683560807e-12,1.057124107575403e-12,5.264156196240915e-15,2.3263993022435056e-15,1.0727872509082121e-22,3.092232678599015e-23,4.559774495582791e-15,1.373807838826656e-15,4.302594064656471e-18,1.8396541650613267e-18,2.5052887436140412e-17,1.2768723262366928e-17,7.225744013201218e-10,3.5453931079621415e-10,1.2157963639985632e-15,5.750947037537122e-16,3.546727252843472e-17,1.1461939681284412e-17,5.100301646245572e-19,1.571949464424191e-19,2.2471075628970402e-14,6.925746308749743e-15,4.570473797611378e-11,1.4086527301005202e-11,6.304022836633202e-17,1.989556761052853e-17,0.008545572345830126,0.004045103402729522,1.000000000000004e-30,3.31930234816862e-31,6.629662563079964e-09,2.0402745197201453e-09,4.406350305333325e-06,1.3250539859130715e-06,4.797483329429252e-10,1.4779316815958574e-10,2.9574131097705225e-07,8.902256458734899e-08
0.255,1282.6929738633312,5.228896638944224,0.26474399304139323,0.9672479404637342,0.06715407307013632,0.44168329266126943,2.3919780993277546e-07,3.1464860270837564e-06,2.6169132330545077e-13,2.1688305672422168e-13,7.994442317422824e-14,3.312794372980302e-14,4.749535738458143e-08,3.702990422745682e-08,0.20642432231152008,0.15193426933190124,5.877806752402551e-16,2.3613020748066568e-16,1.4853447178964614e-13,5.790268320659102e-14,2.1188731907864274e-17,2.3391331280122056e-17,4.934623052940102e-15,5.025803412553852e-15,1.676565190707547e-10,1.58483768163846e-10,4.109186968881316e-12,3.884366909963378e-12,2.920839962737689e-05,2.5759265188298785e-05,0.2157289803983627,0.17830028935225933,0.41560441512565993,0.19674159338409766,0.07962859418556366,0.023991460605188853,8.985649892002074e-08,4.1059263730746135e-08,4.998916348925061e-06,2.2075346532409502e-06,7.137733399757343e-10,3.049661994089441e-10,7.895648735113491e-12,3.3734882654729835e-12,1.2899546643766264e-06,5.338066401074356e-07,2.2243654747951135e-11,1.1783503539460236e-11,0.0012375397361444288,0.0006302032964179441,1.7191710427251882e-07,8.428400890192189e-08,0.0049439728349485,0.002336740166517652,9.954040754364582e-07,4.54153909081156e-07,0.0006834796421380368,0.0003013847656366508,3.4976295287098504e-10,1.1303475969825365e-10,7.234925498375185e-06,2.2820832806825858e-06,7.102354165647514e-08,2.2402668415245642e-08,2.2938876331145767e-18,2.171481591185029e-18,2.0894841932524732e-17,1.8451976556455142e-17,3.5250754285266995e-14,2.917116153980019e-14,2.363349931756448e-09,1.839996607548066e-09,2.308258156550674e-12,1.0545961504250062e-12,5.239007130561655e-15,2.3151014405837072e-15,1.065078840629603e-22,3.069770175916433e-23,4.542654974468777e-15,1.368541340999729e-15,4.283180947650405e-18,1.8312084347255033e-18,2.4947163590305186e-17,1.2713830178668547e-17,7.217409630677607e-10,3.541022798657878e-10,1.213178817857934e-15,5.738110278169023e-16,3.525793585393048e-17,1.139338449050495e-17,5.064558819345911e-19,1.5608094323977457e-19,2.242119008915518e-14,6.9098229924903686e-15,4.569525609947555e-11,1.4082487592690898e-11,6.286621855625531e-17,1.9839075854409755e-17,0.00854557234564062,0.004044782483417224,1.0000000000000034e-30,3.319039010542087e-31,6.6004283323424985e-09,2.031116551549608e-09,4.396160308442735e-06,1.3218848244431795e-06,4.785610478877642e-10,1.4741571224363356e-10,2.9562096116887406e-07,8.897927774048264e-08
0.256,1282.4982063013554,5.229138540974079,0.26473174587891957,0.9710253491635482,0.0671714071839365,0.4417624318478374,2.387176884161771e-07,3.1399225051531685e-06,2.603167338971945e-13,2.157268040840399e-13,7.948723791296446e-14,3.2935892256552994e-14,4.734489908472705e-08,3.690968551070629e-08,0.20636310229968313,0.1518772213457455,5.843832501408555e-16,2.3474682414877027e-16,1.478936622959816e-13,5.764832822436201e-14,2.101203268245432e-17,2.3194433083252927e-17,4.899798262513792e-15,4.989941264597116e-15,1.6681798900024117e-10,1.576786691682637e-10,4.087563844417461e-12,3.86362184912279e-12,2.9137835665368917e-05,2.569500570665266e-05,0.2156978155440888,0.17826046073476776,0.41570271636778705,0.19677259582037723,0.07962615628911232,0.023988832550198312,8.9755140619638e-08,4.1009711740238396e-08,4.999114891530794e-06,2.2074480873143414e-06,7.112812212074295e-10,3.0387743254829187e-10,7.863120620528774e-12,3.3593251652667944e-12,1.2869823710696272e-06,5.325346160936129e-07,2.2062184156032013e-11,1.1686447626491236e-11,0.0012316047046654875,0.0006271314458494975,1.7100165716920577e-07,8.382858524965043e-08,0.004930058425461964,0.00232997968656577,9.920858902377785e-07,4.5260425852164143e-07,0.0006826190812708058,0.0003009815380620392,3.483089951563132e-10,1.125559919230457e-10,7.221374740159392e-06,2.277629237289655e-06,7.056683339239154e-08,2.225685395104026e-08,2.277325980428972e-18,2.1556335456620692e-18,2.0812167360472998e-17,1.8377517051859302e-17,3.5176216929275497e-14,2.910718187152348e-14,2.3641111752531735e-09,1.8404440033217066e-09,2.3029400075692057e-12,1.0520833512222484e-12,5.214075153879513e-15,2.303902218945594e-15,1.0574555757537672e-22,3.0475578461612e-23,4.5256645535378095e-15,1.3633151158463155e-15,4.263928696114375e-18,1.82283354567741e-18,2.4842279236562316e-17,1.2659378678905046e-17,7.209117600052813e-10,3.536675378545927e-10,1.2105766269066601e-15,5.725350473493525e-16,3.505061214732177e-17,1.1325495146099842e-17,5.029208584310445e-19,1.5497927699178863e-19,2.2371618344424796e-14,6.894001666527756e-15,4.56857702266449e-11,1.4078452941138448e-11,6.269327319853339e-17,1.9782936885754124e-17,0.00854557234545263,0.004044463237377605,1.0000000000000046e-30,3.318777045957222e-31,6.571435330253108e-09,2.022035073649417e-09,4.386034752663578e-06,1.3187360700805574e-06,4.773812808309286e-10,1.470406908533021e-10,2.9550120048878045e-07,8.893621074464117e-08
