cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
11,0.011,1771.7559347339084,5100000.0,0.18299354017076222,0.0010000000000000009,0.005464673775188136,0,55,0,1e-08,0.005464673775188136,0.47365550118115374,0.2558652239680481,0.03158548291983932,0.01544474718035473,0.21662725787068673,6.9656258999331e-12,0.006296650071180104,3.431821171031778e-11,7.684400854962105e-07,2.721849823871487e-05,5.433789740949902e-14,3.237693943507372e-12,1.8511913961402695
12,0.012,1768.836740786259,5100000.0,0.18287814203203284,0.0010000000000000009,0.005468122045032814,0,55,0,1e-08,0.005468122045032814,0.4747276718042713,0.25616298353062,0.03153787883463641,0.014932315686524106,0.21585555750535054,6.5124916091124655e-12,0.0062899583046311675,3.2256357460954427e-11,7.405572707164877e-07,2.6568852991468193e-05,5.0805216001703394e-14,3.080735596960557e-12,1.853225104038209
13,0.013000000000000001,1766.1519770590896,5100000.0,0.1827710632764114,0.0009999999999999992,0.005471325613987715,0,55,0,1e-08,0.005471325613987715,0.475708547455153,0.2564327961223988,0.031494931904514765,0.014461513005637418,0.2151514049787424,6.1210573510899925e-12,0.0062838417035924205,3.0464565742386925e-11,7.157568128522016e-07,2.5983008577263562e-05,4.775361185227699e-14,2.942901390845923e-12,1.8551002627140212
14,0.014,1763.6697302348769,5100000.0,0.18267128425470996,0.0009999999999999992,0.00547431417083397,0,55,0,1e-08,0.00547431417083397,0.47661114764235746,0.2566789862516778,0.031455917232400654,0.014026691167966244,0.21450490083207274,5.7794914658451266e-12,0.0062782176628722,2.889252600489135e-11,6.93523692930569e-07,2.5451126220800915e-05,4.5090786450461656e-14,2.8207810502021582e-12,1.8568374240617918
15,0.015,1761.3640209877988,5100000.0,0.18257795223080397,0.0010000000000000009,0.0054771125855101145,0,55,0,1e-08,0.0054771125855101145,0.47744596546601814,0.2569049778601623,0.031420260258458385,0.013623244460738978,0.2139081165983221,5.4787987208045025e-12,0.006273019701146152,2.750170471973604e-11,6.734543033638651e-07,2.496536765327819e-05,4.2746584187854455e-14,2.7117393182686493e-12,1.8584535396815083
16,0.016,1759.2134400417458,5100000.0,0.18249034888065527,0.0010000000000000009,0.0054797418391368145,0,55,0,1e-08,0.0054797418391368145,0.4782215723096542,0.25711352371045715,0.03138749877671047,0.013247372226046862,0.21335461155315358,5.212021007666359e-12,0.006268193582054641,2.6262094605570298e-11,6.552275261949786e-07,2.4519401874690732e-05,4.0666747159898474e-14,2.6137065413204675e-12,1.8599627332251611
17,0.017,1757.2001511880835,5100000.0,0.18240786473709145,0.0010000000000000009,0.005482219757581853,0,55,0,1e-08,0.005482219757581853,0.478945053390797,0.25730686695844474,0.03135725607135079,0.012895904749455173,0.2128390877099997,4.973693140380851e-12,0.006263694525161854,2.5149982296251894e-11,6.38584432428409e-07,2.410805251900303e-05,3.880866503046056e-14,2.5250338298793942e-12,1.8613768806572388
18,0.018000000000000002,1755.309149308381,5100000.0,0.18232997910257565,0.0009999999999999974,0.005484561589498209,0,55,0,1e-08,0.005484561589498209,0.479622327718325,0.25748685745688216,0.03132922151401879,0.012566173230788109,0.2123571383783306,4.759463766305697e-12,0.006259485160381112,2.4146381199992782e-11,6.233137325722826e-07,2.3727040819222505e-05,3.713841548628653e-14,2.44439066177046e-12,1.8627060520890504
19,0.019,1753.5276995420265,5100000.0,0.18225624417885997,0.0010000000000000009,0.005486780463985835,0,55,0,1e-08,0.005486780463985835,0.48025838716491887,0.25765503706599896,0.03130313629212752,0.012255911212666577,0.21190506161320177,4.56582591038629e-12,0.006255534001746403,2.323590969994115e-11,6.092411565875894e-07,2.3372795060082304e-05,3.5628661240094376e-14,2.3706910802609366e-12,1.8639588522459178
20,0.02,1751.8449077324003,5100000.0,0.18218627245767086,0.0010000000000000009,0.005488887754879231,0,55,0,1e-08,0.005488887754879231,0.48085747772288834,0.25781270326168765,0.03127878274267282,0.011963178896099184,0.21147971967093954,4.389921987640606e-12,0.006251814291805911,2.2405974149539943e-11,5.962215763620009e-07,2.3042307219048836e-05,3.425712861915244e-14,2.3030395881816534e-12,1.8651426855208277
21,0.021,1750.2513867919622,5100000.0,0.18211972665021467,0.0009999999999999974,0.005490893372142115,0,55,0,1e-08,0.005490893372142115,0.4814232389838333,0.2579609573298626,0.03125597625590537,0.011686304234244197,0.21107843148045444,4.229400337510129e-12,0.006248303113458627,2.164616415909899e-11,5.841330717641785e-07,2.2733023523579132e-05,3.300548839829913e-14,2.2406908400872048e-12,1.866263964775967
22,0.022,1748.7389946569733,5100000.0,0.1820563115732603,0.0010000000000000009,0.005492805996992839,0,55,0,1e-08,0.005492805996992839,0.481958812776133,0.2581007413732834,0.031234559049041547,0.01142383658316958,0.21069888932902478,4.08230811196873e-12,0.006244980698970819,2.094779863047253e-11,5.728724012796887e-07,2.244275987118569e-05,3.185852037974251e-14,2.183019192500229e-12,1.8673282773686044
23,0.023,1747.3006263459906,5100000.0,0.18199576757016875,0.0010000000000000009,0.00549463327280097,0,55,0,1e-08,0.00549463327280097,0.48246692872308616,0.2582328670790629,0.031214395320272613,0.011174509866572091,0.21033909355777589,3.947010231190511e-12,0.006241829886354738,2.030358051844256e-11,5.62351502638143e-07,2.2169635722489513e-05,3.080348138358649e-14,2.1294954061959426e-12,1.8683405183096609
24,0.024,1745.9300474257382,5100000.0,0.18193786514303018,0.0010000000000000009,0.005496381961027477,0,55,0,1e-08,0.005496381961027477,0.48294997229553754,0.2583580383274036,0.03119536743625109,0.010937213036579038,0.20999730084256585,3.822127314281282e-12,0.006238835687389392,1.970733116980328e-11,5.52494759425308e-07,2.1912021904850312e-05,2.982962127674615e-14,2.07966861369064e-12,1.8693049979096077
25,0.025,1744.6217592456944,5100000.0,0.18188240054706822,0.0010000000000000009,0.005498058069346941,0,55,0,1e-08,0.005498058069346941,0.48341003953009565,0.25847686916463253,0.03117737289967854,0.010710966143244372,0.2096719827755653,3.7064875864749444e-12,0.006235984940606458,1.9153783558644795e-11,5.432368424824916e-07,2.166849896101115e-05,2.8927808020144194e-14,2.033152203373946e-12,1.870225529628323
26,0.026000000000000002,1743.3708889732804,5100000.0,0.18182919214439353,0.0009999999999999974,0.00549966695780005,0,55,0,1e-08,0.00549966695780005,0.4838489814121566,0.25858989822762757,0.031160321914235876,0.010494900789133035,0.20936179239507982,3.5990892294224623e-12,0.006233266030062957,1.8638419738876263e-11,5.345209890930908e-07,2.1437823616835365e-05,2.8090234164056893e-14,1.989612660247783e-12,1.8711055022970828
27,0.027,1742.173099331788,5100000.0,0.181778077367483,0.0010000000000000009,0.005501213427284735,0,56,0,1e-08,0.005501213427284735,0.4842684401140176,0.25869760040863127,0.03114413541473105,0.010288244072685639,0.20906553694858374,3.499070638003702e-12,0.006230668655902591,1.81573419275852e-11,5.26297620197776e-07,2.121890159028862e-05,2.7310184997149587e-14,1.9487606683388186e-12,1.8719479397917922
28,0.028,1741.0245139717108,5100000.0,0.18172891018213302,0.0010000000000000009,0.005502701793554901,0,56,0,1e-08,0.005502701793554901,0.48466987880796963,0.2588003963657307,0.031128743460402737,0.010090305302746669,0.20878215555485422,3.405686712789575e-12,0.006228183645734432,1.770716936964359e-11,5.185232201249881e-07,2.1010765371930043e-05,2.6581853758766085e-14,1.910343955747017e-12,1.872755550664016
29,0.029,1739.9216551469963,5100000.0,0.18168155895536467,0.0009999999999999974,0.005504135949459111,0,56,0,1e-08,0.005504135949459111,0.48505460644231085,0.2588986603555978,0.031114083912330726,0.009900464897584853,0.2085107006959251,3.318289790775899e-12,0.006225802798000253,1.728495507979045e-11,5.1115942067226e-07,2.0812555898564268e-05,2.5900193010594035e-14,1.8741414882568016e-12,1.8735307698235575
30,0.03,1738.8613916539123,5100000.0,0.18163590464611165,0.0010000000000000009,0.005505519417806408,0,56,0,1e-08,0.005505519417806408,0.4854237983524859,0.25899272670159335,0.031100101340248362,0.009718165106464192,0.2082503228603135,3.2363142143279706e-12,0.006223518751746367,1.6888118250906823e-11,5.041722491298965e-07,2.062350739491763e-05,2.5260794371888453e-14,1.839958733406216e-12,1.874275793512079
31,0.031,1737.8408947805578,5100000.0,0.1815918392742751,0.0010000000000000009,0.005506855396126075,0,56,0,1e-08,0.005506855396126075,0.4857785136253971,0.25908289519674976,0.031086746111065957,0.00954290215574659,0.20800025763978347,3.1592637302177246e-12,0.006221324876995118,1.6514388876285847e-11,4.975315047380864e-07,2.0442934701003695e-05,2.465979031498789e-14,1.8076237607296528e-12,1.874992609050832
32,0.032,1736.8576011165017,5100000.0,0.18154926460695553,0.0010000000000000009,0.005508146795113423,0,56,0,1e-08,0.005508146795113423,0.4861197097066489,0.25916943562152184,0.031073973625298266,0.00937421961548056,0.20775981489907505,3.0867011526813e-12,0.006219215182561778,1.616176218913573e-11,4.912102403530877e-07,2.02702226666572e-05,2.4093773608319794e-14,1.7769840192452654e-12,1.8756830200323236
33,0.033,1735.9091807528555,5100000.0,0.18150809103733223,0.0010000000000000009,0.005509396271455044,0,56,0,1e-08,0.005509396271455044,0.48644825484253224,0.25925259156216146,0.03106174367303271,0.009211702725766456,0.2075283695728083,3.0182398125087566e-12,0.006217184237592323,1.5828460861107905e-11,4.851843275186257e-07,2.0104817185235037e-05,2.3559730680763956e-14,1.747903650939283e-12,1.8763486679588144
34,0.034,1734.9935101488052,5100000.0,0.18146823661416542,0.0010000000000000009,0.005510606256268326,0,56,0,1e-08,0.005510606256268326,0.48676493866322834,0.25933258363968553,0.031050019889360264,0.00905497355425938,0.20730535385245438,2.9535364560416544e-12,0.0062152271048552445,1.5512903524830808e-11,4.794320907507291e-07,1.99462176069861e-05,2.305498628415174e-14,1.7202612443028833e-12,1.8769910507641236
35,0.035,1734.1086487664415,5100000.0,0.18142962620592784,0.0010000000000000009,0.005511778979608172,0,56,0,1e-08,0.005511778979608172,0.4870704812642834,0.25940961226466425,0.031038769289142308,0.008903686825486425,0.20709025049584784,2.8922853070608805e-12,0.006213339283523345,1.5213678381497455e-11,4.7393399775710934e-07,1.9793970269472543e-05,2.257715722030152e-14,1.6939479424923701e-12,1.8776115388019883
36,0.036000000000000004,1733.2528188870206,5100000.0,0.18139219077359153,0.000999999999999994,0.005512916491802918,0,56,0,1e-08,0.005512916491802918,0.4873655410297004,0.25948385999435736,0.031027961870601115,0.008757526317278764,0.20688258707396942,2.8342130770434762e-12,0.006211516659918983,1.492952096698129e-11,4.686723959145998e-07,1.9647662959436185e-05,2.2124113459908176e-14,1.6688658428283705e-12,1.878211388717196
37,0.037,1732.4243880954498,5100000.0,0.18135586673670753,0.0010000000000000009,0.0055140206820648435,0,56,0,1e-08,0.0055140206820648435,0.48765072139900023,0.25955549356185215,0.031017570273252762,0.008616201733337776,0.20668193100357868,2.7790747516332355e-12,0.006209755464921251,1.465929532878986e-11,4.6363128704105816e-07,1.9506920150279863e-05,2.169394530737218e-14,1.6449266362364616e-12,1.8787917555009983
38,0.038,1731.6218541149997,5100000.0,0.18132059541830442,0.0010000000000000009,0.005515093294796506,0,56,0,1e-08,0.005515093294796506,0.4879265767130725,0.2596246656209444,0.031007569483951444,0.008479445994881346,0.20648788526221123,2.7266500214124534e-12,0.006208052237185681,1.4401978046942446e-11,4.587961346171763e-07,1.937139890503814e-05,2.1284935588479873e-14,1.6220504480476542e-12,1.8793537029546032
39,0.039,1730.843831474126,5100000.0,0.18128632256110153,0.0010000000000000009,0.005516135943807655,0,56,0,1e-08,0.005516135943807655,0.48819361733794947,0.259691516266252,0.03099793658132453,0.008347012859590832,0.2063000846391189,2.6767402349839487e-12,0.006206403790925916,1.4156644560196424e-11,4.541536971719186e-07,1.9240785312064637e-05,2.089553590875408e-14,1.6001648417266735e-12,1.8798982129143675
40,0.04,1730.0890398699808,5100000.0,0.18125299789814167,0.0010000000000000009,0.0055171501249428635,0,56,0,1e-08,0.0055171501249428635,0.48845231412711804,0.2597561743514399,0.030988650514318997,0.008218674843267024,0.20611819247448598,2.6291657957031156e-12,0.006204807187864913,1.3922457457896278e-11,4.4969188449121373e-07,1.9114791394171574e-05,2.0524346367170907e-14,1.5792039628326424e-12,1.8804261933202837
41,0.041,1729.3562938942946,5100000.0,0.18122057477577302,0.0010000000000000009,0.005518137227173659,0,56,0,1e-08,0.005518137227173659,0.4887031023506898,0.2598187586440943,0.030979691908376485,0.008094221384908064,0.2059418977926924,2.5837639227646407e-12,0.006203259712548588,1.3698656388898487e-11,4.4539963255978543e-07,1.8993152404681868e-05,2.0170098110228092e-14,1.5591077982700563e-12,1.8809384853544255
42,0.042,1728.6444940437364,5100000.0,0.18118900981810282,0.0010000000000000009,0.005519098542477324,0,56,0,1e-08,0.005519098542477324,0.48894638512646477,0.25987937883228357,0.030971042895622136,0.007973457241052355,0.20577091280191384,2.5403867253960187e-12,0.006201758850787836,1.348454936562569e-11,4.412667950618632e-07,1.887562447220055e-05,1.9831638325081316e-14,1.5398215360087116e-12,1.8814358696848066
43,0.043000000000000003,1727.9526186767694,5100000.0,0.1811582626320592,0.000999999999999994,0.005520035274521484,0,56,0,1e-08,0.005520035274521484,0.4891825364831425,0.2599381364154832,0.030962686966632617,0.007856201049328701,0.2056049706647912,2.498899530692302e-12,0.006200302270435609,1.3279505196577266e-11,4.3728404802335405e-07,1.8761982517078298e-05,1.950791721039573e-14,1.5212950054413816e-12,1.8819190720873553
44,0.044,1727.2797169685161,5100000.0,0.18112829554120766,0.0010000000000000009,0.005520948546509651,0,56,0,1e-08,0.005520948546509651,0.4894119040372868,0.25999512548442333,0.030954608838550363,0.007742284070161786,0.20544382355253432,2.4591794375497994e-12,0.006198887804575014,1.3082946931099673e-11,4.334428067545583e-07,1.865201843122774e-05,1.9197976706887886e-14,1.5034821914092814e-12,1.8823887683486902
45,0.045,1726.6249025449058,5100000.0,0.18109907335182068,0.0010000000000000009,0.0055218394080752894,0,56,0,1e-08,0.0055218394080752894,0.489634811408386,0.2600504334169518,0.03094679434013301,0.00763154904998672,0.20528724089131353,2.421114050713124e-12,0.0061975134363792634,1.2894346108430245e-11,4.297351522293655e-07,1.8545539453562047e-05,1.8900940633764586e-14,1.4863408058736857e-12,1.882845588737513
46,0.046,1725.98734789171,5100000.0,0.1810705631396685,0.0010000000000000009,0.005522708841572733,0,56,0,1e-08,0.005522708841572733,0.48985156033335603,0.26010414149088745,0.030939230307300895,0.007523849222918356,0.20513500782905728,2.3846003800844708e-12,0.006196177285833954,1.2713217749939513e-11,4.261537666821642e-07,1.8442366745483728e-05,1.8616006110345504e-14,1.4698319141878607e-12,1.883290121893417
47,0.047,1725.3662793195988,5100000.0,0.1810427340622095,0.0010000000000000009,0.005523557767617358,0,56,0,1e-08,0.005523557767617358,0.49006243257108806,0.2601563254289998,0.030931904493463,0.00741904741154542,0.2049869238550634,2.3495438736006175e-12,0.006194877597805533,1.253911595079473e-11,4.226918764274714e-07,1.8342334119305846e-05,1.8342436020406485e-14,1.45391960479868e-12,1.8837229183759854
48,0.048,1724.7609724520871,5100000.0,0.18101555718851287,0.0010000000000000009,0.005524387050106322,0,56,0,1e-08,0.005524387050106322,0.49026769160338385,0.26020705588688087,0.030924805487476153,0.007317015221441671,0.20484280156904225,2.315857567327683e-12,0.0061936127313750615,1.2371629999225231e-11,4.1934320117232495e-07,1.8245286906098873e-05,1.807955238872801e-14,1.438570697585392e-12,1.8841444938238594
49,0.049,1724.1707481880742,5100000.0,0.18098900534597404,0.0010000000000000009,0.005525197500745562,0,56,0,1e-08,0.005525197500745562,0.4904675841551901,0.260256398887236,0.030917922640943136,0.007217632320310249,0.20470246558183916,2.2834613371604004e-12,0.006192381150309687,1.221038095508554e-11,4.1610190905043643e-07,1.8151080947791984e-05,1.782673055044632e-14,1.4237544859962348e-12,1.884555331789172
50,0.05,1723.5949690413543,5100000.0,0.18096305298261944,0.0010000000000000009,0.005525989883117443,0,56,0,1e-08,0.005525989883117443,0.4906623415714112,0.2603044162104048,0.030911246003836195,0.007120785784568291,0.2045657515205457,2.252281236126863e-12,0.0061911814144427375,1.205501861386352e-11,4.129625764006467e-07,1.8059581690924738e-05,1.7583393986996947e-14,1.4094425073841528e-12,1.884955886321988
51,0.051000000000000004,1723.0330358411356,5100000.0,0.1809376760415803,0.0010000000000000009,0.005526764916391412,0,56,0,1e-08,0.005526764916391412,0.4908521810538315,0.2603511657461572,0.030904766265179625,0.007026369510556259,0.20443250513604416,2.222248907771933e-12,0.006190012171921843,1.1905218814534415e-11,4.099201518750881e-07,1.797066337487297e-05,1.7349009753339343e-14,1.3956083387972965e-12,1.8853465842838328
52,0.052000000000000005,1722.484384777645,5100000.0,0.18091285184735115,0.000999999999999994,0.005527523278687598,0,56,0,1e-08,0.005527523278687598,0.4910373067698702,0.260396701806402,0.030898474701702584,0.006934283687114957,0.20430258150295402,2.193301066285457e-12,0.006188872152271444,1.1760681052182951e-11,4.069699244531028e-07,1.7884208306547738e-05,1.7123084428267992e-14,1.3822274154436478e-12,1.885727827439778
53,0.053,1721.9484846902842,5100000.0,0.1808885590038249,0.0010000000000000009,0.005528265610092321,0,56,0,1e-08,0.005528265610092321,0.49121791086552946,0.2604410754119839,0.030892363129311578,0.0068444343119042185,0.20417584429009697,2.16537903234653e-12,0.006187760160046104,1.1621126340596527e-11,4.0410749456058255e-07,1.7800106201724182e-05,1.6905160495068595e-14,1.3692768675646888e-12,1.8860999943595171
54,0.054,1721.4248346735842,5100000.0,0.18086477729995087,0.0010000000000000009,0.005528992515450229,0,56,0,1e-08,0.005528992515450229,0.49139417436194277,0.2604843345446699,0.030886423861640956,0.006756732763985185,0.2040521651144003,2.138428321892606e-12,0.006186675069221778,1.1486295319755481e-11,4.0132874845804145e-07,1.77182536010462e-05,1.6694813139189506e-14,1.3567353758540505e-12,1.8864634421141153
55,0.055,1720.9129617926376,5100000.0,0.18084148762668248,0.0010000000000000009,0.005529704566821174,0,56,0,1e-08,0.005529704566821174,0.49156626800670655,0.26052652438481105,0.03088064967100367,0.006671095396522719,0.20393142292865876,2.1123982734094754e-12,0.006185615817873521,1.135594653358314e-11,3.986298345967724e-07,1.7638553325306407e-05,1.6491647342069723e-14,1.3445830390629205e-12,1.8868185078945663
56,0.056,1720.4124190961154,5100000.0,0.18081867189660356,0.0010000000000000009,0.005530402305862664,0,56,0,1e-08,0.005530402305862664,0.4917343530143988,0.26056768751970627,0.030875033753276767,0.006587443182299871,0.20381350348902944,2.0872417185874617e-12,0.006184581403538673,1.1229854909156317e-11,3.9600714278141835e-07,1.756091399665083e-05,1.629529531483104e-14,1.3328012571683697e-12,1.8871655104096887
57,0.057,1719.922783780373,5100000.0,0.1807963129743745,0.0010000000000000009,0.0055310862458889725,0,56,0,1e-08,0.0055310862458889725,0.4918985817498668,0.2606078641346016,0.03086956969613652,0.0065057013863055084,0.20369829886404253,2.0629146854905073e-12,0.0061835708789426,1.1107810383360952e-11,3.934572852011732e-07,1.7485249600445794e-05,1.6105414184835982e-14,1.3213726254817535e-12,1.8875047511835854
58,0.058,1719.443655473691,5100000.0,0.18077439461208877,0.0010000000000000009,0.0055317568737864205,0,56,0,1e-08,0.0055317568737864205,0.49205909836642736,0.2606470921888687,0.0308642514507457,0.006425799259829044,0.20358570697625678,2.0393761296793615e-12,0.00618258334801536,1.0989616656451381e-11,3.9097707904645273e-07,1.741147908120486e-05,1.5921683900273643e-14,1.3102808381202165e-12,1.8878365157815538
59,0.059000000000000004,1718.9746547253378,5100000.0,0.18075290138843206,0.000999999999999994,0.0055324146518181015,0,56,0,1e-08,0.0055324146518181015,0.49221603936614006,0.26068540757335,0.030859073304783397,0.0063476697710916855,0.20347563120033466,2.0165876948950794e-12,0.006181617962381814,1.0875090082395394e-11,3.8856353105051273e-07,1.7339525983840837e-05,1.5743805364625572e-14,1.2995106021081683e-12,1.8881610748681565
60,0.06,1718.5154215807056,5100000.0,0.18073181865523663,0.0010000000000000009,0.0055330600192077814,0,56,0,1e-08,0.0055330600192077814,0.4923695341285589,0.2607228442561532,0.030854029858827597,0.006271249351274867,0.2033679799837475,1.9945134947761914e-12,0.006180673918060918,1.0764058655619171e-11,3.862138232241658e-07,1.7269318120273085e-05,1.5571498736826566e-14,1.2890475585559714e-12,1.8884786852233746
61,0.061,1718.0656142878331,5100000.0,0.18071113248671167,0.0010000000000000009,0.005533693393645986,0,56,0,1e-08,0.005533693393645986,0.4925197053898548,0.2607594344151173,0.030849116004517292,0.0061964776639669645,0.20326266650337965,1.9731199168702152e-12,0.006179750452472109,1.0656361097520164e-11,3.839252999516318e-07,1.720078726741024e-05,1.5404501900672097e-14,1.2788782114986337e-12,1.8887895906607375
62,0.062,1717.6249080898313,5100000.0,0.18069082963327124,0.0010000000000000009,0.005534315172660358,0,56,0,1e-08,0.005534315172660358,0.492666669689481,0.260795208560765,0.03084432690445797,0.006123297390077263,0.2031596083455669,1.9523754431320506e-12,0.006178846841646502,1.0551846023061192e-11,3.8169545612051475e-07,1.7133868887692976e-05,1.5242569069695203e-14,1.2689898627122152e-12,1.8890940228861228
63,0.063,1717.1929941744045,5100000.0,0.18067089747820025,0.0010000000000000009,0.005534925734902384,0,56,0,1e-08,0.005534925734902384,0.49281053775747946,0.26083019564530674,0.030839657972937255,0.006051654040640323,0.2030587272290306,1.932250490961692e-12,0.006177962397797328,1.0450371198822707e-11,3.795219266053554e-07,1.7068501882724426e-05,1.508546954519509e-14,1.2593705538203505e-12,1.8893922022265939
64,0.064,1716.7695786269085,5100000.0,0.18065132400014516,0.0010000000000000009,0.005535525441259414,0,56,0,1e-08,0.005535525441259414,0.49295141490297223,0.260864423166287,0.030835104860780782,0.005981495770247025,0.2029599487264365,1.9127172645499987e-12,0.006177096466908752,1.0351802848614368e-11,3.774024762355734e-07,1.7004628355122205e-05,1.4932986558234846e-14,1.250009011620802e-12,1.8896843383995767
65,0.065,1716.3543814888048,5100000.0,0.1806320977352733,0.0010000000000000009,0.0055361146359799145,0,56,0,1e-08,0.0055361146359799145,0.4930894013603948,0.2608979172622671,0.030830663439125123,0.005912773209489127,0.20286320201700664,1.893749620656421e-12,0.006176248426570638,1.0256015027132851e-11,3.753349907437506e-07,1.694219339359833e-05,1.4784916224571578e-14,1.2408945987753684e-12,1.8899706311749425
66,0.066,1715.9471359287907,5100000.0,0.1806132077431684,0.0010000000000000009,0.005536693647687154,0,56,0,1e-08,0.005536693647687154,0.49322459259337187,0.26093070279854086,0.03082632978384281,0.0058454393174425506,0.20276841966964015,1.8753229484494284e-12,0.00617541768407015,1.0162889058037527e-11,3.733174686732593e-07,1.6881144881467707e-05,1.46410666069172e-14,1.2320172696373773e-12,1.8902512709444557
67,0.067,1715.5475874458803,5100000.0,0.18059464357693186,0.0010000000000000009,0.005537262790266583,0,56,0,1e-08,0.005537262790266583,0.4933570795902613,0.26096280344565614,0.030822100164144547,0.005779449239574944,0.2026755374312467,1.8574140582763154e-12,0.006174603674558146,1.0072313013052305e-11,3.713480137863215e-07,1.6821433315745116e-05,1.4501256848356807e-14,1.2233675290626546e-12,1.8905264393091938
