cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
10,0.01,2069.4866845173115,5100000.0,0.1954174694916093,0.0009999999999999992,0.0051172497658554346,0,52,0,1e-08,0.0051172497658554346,0.4422702616985494,0.2628355608744565,0.031539754390383506,6.775363917907273e-06,0.25623979443718947,1.532287384055981e-09,0.006717486229543451,6.1779399070599094e-09,1.577961367166175e-05,0.000241269419648425,1.2549260410980906e-11,1.6620986708871163e-10,1.6826880663602442
11,0.011,2069.435736826886,5100000.0,0.1954126574098051,0.0010000000000000009,0.005117375779312362,0,52,0,1e-08,0.005117375779312362,0.44227124473416807,0.26283467535191435,0.03154064610932413,6.777564029685209e-06,0.25623890842408187,1.5311679520242613e-09,0.006717506802135664,6.1734263107401945e-09,1.577303163917404e-05,0.0002411912864997407,1.2539953133287552e-11,1.6612231871421796e-10,1.6826974756736441
12,0.012,2069.384788907516,5100000.0,0.19540784529450672,0.0010000000000000009,0.005117501799852827,0,52,0,1e-08,0.005117501799852827,0.44227222776447717,0.26283378975040894,0.031541537914205144,6.779764974348193e-06,0.2562380223486911,1.5300492782077048e-09,0.006717527339352701,6.168915771619849e-09,1.576645199869853e-05,0.00024111317450334067,1.2530652262831736e-11,1.6603481180621087e-10,1.682706885535782
13,0.013000000000000001,2069.333840759153,5100000.0,0.1954030331457794,0.0009999999999999992,0.00511762782747571,0,52,0,1e-08,0.00511762782747571,0.442273210789626,0.2628329040699919,0.03154242980502214,6.7819667561764765e-06,0.25623713621090244,1.5289313621299858e-09,0.006717547841273457,6.164408287783982e-09,1.575987474947791e-05,0.000241035083654557,1.2521357795511713e-11,1.6594734634689058e-10,1.682716295946909
14,0.014,2069.2828923816724,5100000.0,0.19539822096364776,0.0009999999999999992,0.005117753862180972,0,52,0,1e-08,0.005117753862180972,0.4422741938097756,0.26283201831065856,0.03154332178176963,6.7841693753348005e-06,0.25623625001064915,1.5278142033151315e-09,0.006717568307976459,6.159903857317436e-09,1.5753299890757717e-05,0.00024095701394873,1.2512069727236857e-11,1.6585992231856264e-10,1.6827257069076815
15,0.015,2069.231943774892,5100000.0,0.19539340874813094,0.0010000000000000009,0.005117879903968698,0,52,0,1e-08,0.005117879903968698,0.4422751768250994,0.26283113247239087,0.03154421384444295,6.786372829511143e-06,0.25623536374787087,1.526697801286548e-09,0.006717588739539991,6.155402478301977e-09,1.574672742177894e-05,0.00024087896538114748,1.250278805391198e-11,1.657725397035183e-10,1.6827351184188892
16,0.016,2069.180994938693,5100000.0,0.1953885964992443,0.0010000000000000009,0.005118005952839057,0,52,0,1e-08,0.005118005952839057,0.4422761598357521,0.26283024655517084,0.03154510599303806,6.788577122072837e-06,0.25623447742251565,1.5255821555689425e-09,0.0067176091360421466,6.150904148824643e-09,1.574015734178822e-05,0.0002408009379471709,1.249351277145234e-11,1.6568519848410438e-10,1.6827445304812498
17,0.017,2069.1300458729197,5100000.0,0.19538378421700553,0.0010000000000000009,0.005118132008792183,0,52,0,1e-08,0.005118132008792183,0.4422771428419034,0.26282936055898115,0.03154599822754963,6.7907822512956e-06,0.2562335910345253,1.5244672656869345e-09,0.0067176294975607705,6.146408866971916e-09,1.5733589650030974e-05,0.00024072293164212897,1.2484243875773474e-11,1.655978986426705e-10,1.682753943095534
18,0.018000000000000002,2069.079096577427,5100000.0,0.19537897190143177,0.0009999999999999974,0.005118258071828196,0,52,0,1e-08,0.005118258071828196,0.44227812584371196,0.2628284744838018,0.03154689054797349,6.792988218819976e-06,0.25623270458384606,1.5233531311653827e-09,0.006717649824173485,6.141916630831442e-09,1.5727024345751906e-05,0.0002406449464613471,1.2474981362792007e-11,1.6551064016155433e-10,1.6827633562624877
19,0.019,2069.0281470520645,5100000.0,0.19537415955253928,0.0010000000000000009,0.005118384141947312,0,52,0,1e-08,0.005118384141947312,0.44227910884133836,0.2628275883296159,0.03154778295430562,6.795195026627927e-06,0.2562318180704237,1.5222397515293958e-09,0.006717670115957806,6.137427438491492e-09,1.5720461428196005e-05,0.0002405669824001483,1.246572522842767e-11,1.6542342302310535e-10,1.682772769982844
20,0.02,2068.977197296677,5100000.0,0.19536934717034377,0.0010000000000000009,0.005118510219149653,0,52,0,1e-08,0.005118510219149653,0.44228009183495565,0.262826702096403,0.03154867544654038,6.797402670466354e-06,0.2562309314941994,1.5211271263043305e-09,0.0067176903729907625,6.1329412880418764e-09,1.5713900896608693e-05,0.00024048903945387778,1.2456475468602482e-11,1.6533624720967737e-10,1.682782184257406
21,0.021,2068.926247311111,5100000.0,0.19536453475486326,0.0009999999999999974,0.005118636303435335,0,52,0,1e-08,0.005118636303435335,0.4422810748247198,0.26282581578414477,0.03154956802467412,6.799611152755233e-06,0.2562300448551209,1.5200152550158522e-09,0.006717710595349372,6.128458177573257e-09,1.5707342750234994e-05,0.00024041111761784835,1.2447232079240316e-11,1.6524911270363336e-10,1.6827915990868993
22,0.022,2068.8752970952382,5100000.0,0.19535972230611265,0.0010000000000000009,0.005118762394804611,0,52,0,1e-08,0.005118762394804611,0.44228205781078705,0.2628249293928242,0.031550460688702694,6.801820476156752e-06,0.25622915815313496,1.5189041371902445e-09,0.006717730783110426,6.1239781051785894e-09,1.570078698832291e-05,0.00024033321688741232,1.2437995056270324e-11,1.6516201948736257e-10,1.6828010144720407
23,0.023,2068.8243466489143,5100000.0,0.19535490982410877,0.0010000000000000009,0.005118888493257571,0,52,0,1e-08,0.005118888493257571,0.44228304079332165,0.2628240429224223,0.0315513534386212,6.804030639061055e-06,0.2562282713881855,1.5177937723540262e-09,0.006717750936350372,6.119501068952159e-09,1.5694233610119665e-05,0.0002402553372579251,1.2428764395624338e-11,1.6507496754326768e-10,1.6828104304135914
24,0.024,2068.7733959719835,5100000.0,0.19535009730886926,0.0010000000000000009,0.005119014598794361,0,52,0,1e-08,0.005119014598794361,0.4422840237724848,0.262823156372921,0.03155224627442594,6.806241643026839e-06,0.2562273845602184,1.5166841600335425e-09,0.006717771055145598,6.1150270669873285e-09,1.56876826148704e-05,0.00024017747872469636,1.2419540093232508e-11,1.6498795685371533e-10,1.6828198469122941
