cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
24,0.024,1745.961076526751,5100000.0,0.18195008529138013,0.0010000000000000009,0.005496012812517081,0,55,0,1e-08,0.005496012812517081,0.4829466899211543,0.2583577593327148,0.031195809413874523,0.010928599780038182,0.21000633894024756,3.824871854240353e-12,0.006241621522345524,1.9720543063759e-11,5.527153185265767e-07,2.1918002826149192e-05,2.9851218185879846e-14,2.0807782436102682e-12,1.869294311765618
25,0.025,1744.6531032249038,5100000.0,0.1818946310466427,0.0010000000000000009,0.005497688382806494,0,55,0,1e-08,0.005497688382806494,0.4834066409941392,0.2584765569844506,0.03117781928231379,0.010702410611758901,0.20968110335448592,3.7091805012834035e-12,0.0062387702378330695,1.91667746074976e-11,5.43456257020734e-07,2.1674480717331016e-05,2.8948998225718515e-14,2.0342498158555034e-12,1.870214640096819
26,0.026000000000000002,1743.4025398755846,5100000.0,0.18184143287985802,0.0009999999999999974,0.00549929674531708,0,55,0,1e-08,0.00549929674531708,0.4838454701466332,0.25858955410831397,0.03116077252014557,0.010486401432156477,0.2093709928649313,3.6017338373474385e-12,0.006236050825949017,1.8651203807229412e-11,5.34739329308623e-07,2.1443806638952588e-05,2.8111043786075536e-14,1.9906989702130184e-12,1.8710944137517926
27,0.027,1742.2050497858222,5100000.0,0.18179032822311825,0.0010000000000000009,0.005500842700347966,0,56,0,1e-08,0.005500842700347966,0.484264819277138,0.25869722548496427,0.031144590078659894,0.010279799451824598,0.2090748149360379,3.5016699460389046e-12,0.006233452984052663,1.8169931609783233e-11,5.265149510422289e-07,2.122488628549325e-05,2.7330637707410967e-14,1.9498363305092535e-12,1.8719366563337339
28,0.028,1741.0567570559915,5100000.0,0.18174117104607354,0.0010000000000000009,0.005502330562987784,0,56,0,1e-08,0.005502330562987784,0.48466615134171004,0.258799991681751,0.031129202030670787,0.01008191406775177,0.20879150885868702,3.4082434491502153e-12,0.006230967537100615,1.771957611420286e-11,5.187396012851985e-07,2.1016752111615453e-05,2.660197103527581e-14,1.9114095688385945e-12,1.8727440761965286
29,0.029,1739.9541843983036,5100000.0,0.1816938297168651,0.0009999999999999974,0.005503764225556284,0,56,0,1e-08,0.005503764225556284,0.4850507750761854,0.2588982268703557,0.03111454624976531,0.009892125786966546,0.20852012728177183,3.3208064429523855e-12,0.006228586281278751,1.729718934731439e-11,5.113749074912622e-07,2.0818545031638714e-05,2.5919994437337064e-14,1.8751976031278144e-12,1.8735191080280225
30,0.03,1738.8942009735676,5100000.0,0.18164818519784273,0.0010000000000000009,0.005505147210311226,0,56,0,1e-08,0.005505147210311226,0.4854198656440096,0.2589922653028992,0.031100567316624597,0.009709876930355806,0.20825982082938946,3.238793053182864e-12,0.006226301853494688,1.69001896080797e-11,5.043868927002339e-07,2.062949924061153e-05,2.5280297828665565e-14,1.841005856534441e-12,1.8742639479070795
31,0.031,1737.8739784524919,5100000.0,0.18160412951037833,0.0010000000000000009,0.005506482714330859,0,56,0,1e-08,0.005506482714330859,0.48577448195772405,0.2590824067052713,0.031087215607645775,0.009534663798641613,0.2080098252287649,3.1617068387206266e-12,0.0062241076219576655,1.652630611571639e-11,4.977453526677357e-07,2.0448929560745653e-05,2.467901220262406e-14,1.8086623606059422e-12,1.8749805829553479
32,0.032,1736.8909537237876,5100000.0,0.18156156442522872,0.0010000000000000009,0.005507773647829655,0,56,0,1e-08,0.005507773647829655,0.4861155813236414,0.25916892080162574,0.03107444653184115,0.00936603002090397,0.20776945045348472,3.089110442829623e-12,0.0062219975937345936,1.617353339508523e-11,4.914233367738199e-07,2.0276220816905658e-05,2.41127289825298e-14,1.7780145286786984e-12,1.8756708166243676
33,0.033,1735.942797176952,5100000.0,0.18152040033718647,0.0010000000000000009,0.00550902266710757,0,56,0,1e-08,0.00550902266710757,0.4864440318529643,0.2592520511255113,0.031062219887264444,0.009203560895690318,0.20753807154254006,3.0206170456861425e-12,0.006219966336440236,1.5840093493567555e-11,4.853967135755286e-07,2.0110818884094288e-05,2.3578433411426035e-14,1.7489264714193753e-12,1.8763362902670455
34,0.034,1735.0273855492292,5100000.0,0.18148055529772622,0.0010000000000000009,0.005510232202890609,0,56,0,1e-08,0.005510232202890609,0.48676062305085005,0.25933201825037516,0.031050499315888165,0.009046878545120486,0.20731512078357425,2.955883258837684e-12,0.006218008911461888,1.5524404484975804e-11,4.796438049003902e-07,1.9952223096381807e-05,2.3073449180794898e-14,1.7212767491595922e-12,1.8769785016707858
35,0.035,1734.1427785520877,5100000.0,0.1814419541781664,0.0010000000000000009,0.005511404484863814,0,56,0,1e-08,0.005511404484863814,0.48706607490087644,0.2594090225443347,0.031039251838691707,0.008895637742728895,0.20710008102036848,2.8946031847267627e-12,0.006216120816699872,1.5225054065680422e-11,4.7414507597226573e-07,1.9799979775612172e-05,2.259539213687067e-14,1.6949564794062066e-12,1.8775988210573273
36,0.036000000000000004,1733.2871986665643,5100000.0,0.18140452794201162,0.000999999999999994,0.005512541563017971,0,56,0,1e-08,0.005512541563017971,0.4873610456960805,0.25948324652820376,0.03102844745975445,0.008749522306218255,0.2068924798939158,2.8365034233050995e-12,0.0062142979372471,1.4940777305668906e-11,4.688828717100229e-07,1.965367668883248e-05,2.2142131373155416e-14,1.6698677352774957e-12,1.878198504977886
37,0.037,1732.4590137189973,5100000.0,0.1813682130101088,0.0010000000000000009,0.005513645326285839,0,56,0,1e-08,0.005513645326285839,0.4876461387713221,0.2595548568976258,0.03101805882382068,0.008608241986197512,0.2066918849001617,2.7813388635108754e-12,0.006212536502982111,1.4670437850054602e-11,4.638411920399332e-07,1.9512938301206415e-05,2.1711756431899988e-14,1.6459221873967114e-12,1.8787787082853957
38,0.038,1731.656721618146,5100000.0,0.18133295070909153,0.0010000000000000009,0.005514717518738659,0,56,0,1e-08,0.005514717518738659,0.48792190838466687,0.2596240062755937,0.03100806092206614,0.008471529740685848,0.2064978990797415,2.728889105492717e-12,0.006210833051559365,1.4413011900930829e-11,4.5900549847064666e-07,1.9377421661549485e-05,2.1302549427804857e-14,1.6230399414364494e-12,1.8793404946795733
39,0.039,1730.8789370696347,5100000.0,0.18129868678359035,0.0010000000000000009,0.005515759753922898,0,56,0,1e-08,0.005515759753922898,0.4881888648249194,0.2596908347273759,0.03099843083789107,0.008339139362304793,0.20631015728027902,2.6789554162818224e-12,0.0062091843962815444,1.4167574555099428e-11,4.543625477518223e-07,1.9246812846096545e-05,2.0912961323945658e-14,1.6011485430481668e-12,1.8798848459069466
40,0.04,1730.124379929956,5100000.0,0.18126537096876544,0.0010000000000000009,0.0055167735274285505,0,56,0,1e-08,0.0055167735274285505,0.48844747887507994,0.2597554710808932,0.030989147523799724,0.008210843398503163,0.2061283228953491,2.6313581246399845e-12,0.006207587598021814,1.3933288088657128e-11,4.4990024800351865e-07,1.9120823865604532e-05,2.0541591631739725e-14,1.5801821213481822e-12,1.8804126698180974
41,0.041,1729.3918649558252,5100000.0,0.18123295661276245,0.0010000000000000009,0.005517760227995865,0,56,0,1e-08,0.005517760227995865,0.4886981857344217,0.25981803407851944,0.030980191608875492,0.008086431320669956,0.20595208500242734,2.5859343826039533e-12,0.006206039940576598,1.3709391869139303e-11,4.456075337682879e-07,1.899918996486268e-05,2.0187170969328667e-14,1.5600806485794921e-12,1.880924807500978
42,0.042,1728.680292778206,5100000.0,0.18120140034215385,0.0010000000000000009,0.00551872114736282,0,56,0,1e-08,0.00551872114736282,0.48894138846201934,0.2598786333865907,0.03097154522852383,0.007965707912088024,0.20578115585389703,2.5425362368932885e-12,0.006204538909021308,1.3495193645603667e-11,4.4147425728689237e-07,1.8881667261493825e-05,1.984854603172498e-14,1.5407892987149642e-12,1.881422039551359
43,0.043000000000000003,1727.9886419115153,5100000.0,0.18117066176541946,0.000999999999999994,0.005519657488996746,0,56,0,1e-08,0.005519657488996746,0.4891774610211597,0.25993737048200843,0.03096319187660311,0.007848491840729938,0.2056152686609894,2.501028959192762e-12,0.006203082170593171,1.3290061993934763e-11,4.3749109342494444e-07,1.87680306706071e-05,1.952466658091136e-14,1.5222578890653297e-12,1.8819050916536764
