cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
23,0.023,2068.701163973951,5100000.0,0.1953627517304115,0.0010000000000000009,0.005118683019882618,0,52,0,1e-08,0.005118683019882618,0.44244006224125587,0.26286178336983346,0.03152645872814011,6.8220864672237e-06,0.2560570979042301,1.5120604976483667e-09,0.0067198619266776675,6.102562600381369e-09,1.5665316931933568e-05,0.0002401090830600022,1.2383619462400425e-11,1.6458965506025585e-10,1.683166174136332
24,0.024,2068.6791581308203,5100000.0,0.19536068022118772,0.0010000000000000009,0.0051187372958969996,0,52,0,1e-08,0.0051187372958969996,0.4424405219854321,0.2628613986503135,0.0315268401026103,6.823045757186515e-06,0.25605670459635854,1.5115825500034908e-09,0.006719888992360602,6.100634283141709e-09,1.5662490846872178e-05,0.00024007547900377314,1.2379646180162006e-11,1.6455214922997318e-10,1.6831703865884624
25,0.025,2068.6571523160674,5100000.0,0.1953586087004635,0.0010000000000000009,0.005118791573363761,0,52,0,1e-08,0.005118791573363761,0.44244098166952106,0.26286101392039257,0.031527221498404985,6.824005200805885e-06,0.2560563112954018,1.5111047445798353e-09,0.006719916021408946,6.098706538254566e-09,1.5659665217270994e-05,0.000240041878971644,1.2375674098246499e-11,1.6451465125077339e-10,1.6831745988909343
26,0.026000000000000002,2068.6351465295165,5100000.0,0.19535653716825335,0.0009999999999999974,0.00511884585228256,0,52,0,1e-08,0.00511884585228256,0.4424414412936661,0.26286062918006103,0.03152760291551141,6.824964796695904e-06,0.25605591800131294,1.5106270813325917e-09,0.0067199430138934636,6.096779365543407e-09,1.565684004303855e-05,0.00024000828296300185,1.2371703216274109e-11,1.6447716112076898e-10,1.6831788110443544
27,0.027,2068.6131407710013,5100000.0,0.19535446562456973,0.0010000000000000009,0.005118900132653179,0,52,0,1e-08,0.005118900132653179,0.4424419008580121,0.26286024442931,0.031527984353917946,6.825924542123651e-06,0.2560555247140439,1.5101495602171553e-09,0.006719969969884636,6.094852764832662e-09,1.5654015324084798e-05,0.00023997469097724518,1.2367733533865905e-11,1.6443967883808235e-10,1.6831830230493312
28,0.028,2068.5911350403567,5100000.0,0.1953523940694259,0.0010000000000000009,0.005118954414475274,0,52,0,1e-08,0.005118954414475274,0.442442360362693,0.26285985966812725,0.03152836581361319,6.826884439688989e-06,0.25605513143355596,1.5096721811888736e-09,0.006719996889452986,6.092926735946034e-09,1.5651191060319207e-05,0.0002399411030137562,1.2363765050642703e-11,1.644022044008366e-10,1.6831872349064516
29,0.029,2068.569129337439,5100000.0,0.19535032250283285,0.0009999999999999974,0.00511900869774861,0,52,0,1e-08,0.00511900869774861,0.4424428198078452,0.2628594748965013,0.03152874729458538,6.827844490464088e-06,0.25605473815980573,1.5091949442036214e-09,0.006720023772668816,6.091001278709617e-09,1.5648367251654038e-05,0.0002399075190719549,1.2359797766229365e-11,1.6436473780718562e-10,1.6831914466163085
30,0.03,2068.5471236620715,5100000.0,0.19534825092480546,0.0010000000000000009,0.005119062982472909,0,52,0,1e-08,0.005119062982472909,0.44244327919361304,0.262859090114424,0.0315291287968225,6.828804692062771e-06,0.2560543448927455,1.508717849216611e-09,0.006720050619602129,6.089076392947043e-09,1.5645543897998068e-05,0.00023987393915123067,1.2355831680245897e-11,1.6432727905524034e-10,1.6831956581795025
31,0.031,2068.525118014116,5100000.0,0.1953461793353553,0.0010000000000000009,0.005119117268647869,0,52,0,1e-08,0.005119117268647869,0.4424437385201275,0.26285870532188244,0.031529510320313314,6.829765048125611e-06,0.2560539516323369,1.50824089618391e-09,0.006720077430323001,6.08715207848469e-09,1.5642720999264233e-05,0.00023984036325099632,1.2351866792318233e-11,1.6428982814316856e-10,1.6831998695966148
32,0.032,2068.503112393377,5100000.0,0.195344107734496,0.0010000000000000009,0.005119171556273207,0,52,0,1e-08,0.005119171556273207,0.44244419778753585,0.26285832051887,0.03152989186504545,6.830725553652759e-06,0.2560535583785291,1.507764085060255e-09,0.006720104204900963,6.085228335144752e-09,1.5639898555358558e-05,0.00023980679137062332,1.234790310206294e-11,1.6425238506904363e-10,1.6832040808682478
33,0.033,2068.481106799724,5100000.0,0.19534203612223866,0.0010000000000000009,0.005119225845348687,0,52,0,1e-08,0.005119225845348687,0.4424446569959656,0.26285793570537275,0.031530273431008365,6.831686213326301e-06,0.25605316513128606,1.507287415801989e-09,0.006720130943405731,6.083305162754445e-09,1.5637076566195617e-05,0.00023977322350953505,1.2343940609108295e-11,1.64214949831058e-10,1.6832082919949756
34,0.034,2068.459101232973,5100000.0,0.19533996449859672,0.0010000000000000009,0.005119280135874012,0,52,0,1e-08,0.005119280135874012,0.4424451161455619,0.26285755088138185,0.03153065501818963,6.832647024345148e-06,0.2560527718905589,1.5068108883641773e-09,0.006720157645906603,6.081382561136993e-09,1.5634255031682672e-05,0.00023973965966711031,1.2339979313073319e-11,1.6417752242730235e-10,1.6832125029774072
