z_m,T_C,rho_kg_m3,u_m_s,residence_time_s,Y_H2,X_H2,Y_H,X_H,Y_O,X_O,Y_O2,X_O2,Y_OH,X_OH,Y_H2O,X_H2O,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_C,X_C,Y_CH,X_CH,Y_CH2,X_CH2,Y_CH2(S),X_CH2(S),Y_CH3,X_CH3,Y_CH4,X_CH4,Y_CO,X_CO,Y_CO2,X_CO2,Y_HCO,X_HCO,Y_CH2O,X_CH2O,Y_CH2OH,X_CH2OH,Y_CH3O,X_CH3O,Y_CH3OH,X_CH3OH,Y_C2H,X_C2H,Y_C2H2,X_C2H2,Y_C2H3,X_C2H3,Y_C2H4,X_C2H4,Y_C2H5,X_C2H5,Y_C2H6,X_C2H6,Y_HCCO,X_HCCO,Y_CH2CO,X_CH2CO,Y_HCCOH,X_HCCOH,Y_N,X_N,Y_NH,X_NH,Y_NH2,X_NH2,Y_NH3,X_NH3,Y_NNH,X_NNH,Y_NO,X_NO,Y_NO2,X_NO2,Y_N2O,X_N2O,Y_HNO,X_HNO,Y_CN,X_CN,Y_HCN,X_HCN,Y_H2CN,X_H2CN,Y_HCNN,X_HCNN,Y_HCNO,X_HCNO,Y_HOCN,X_HOCN,Y_HNCO,X_HNCO,Y_NCO,X_NCO,Y_N2,X_N2,Y_AR,X_AR,Y_C3H7,X_C3H7,Y_C3H8,X_C3H8,Y_CH2CHO,X_CH2CHO,Y_CH3CHO,X_CH3CHO
0.23700000000000002,1289.7525701867744,5.208581398104537,0.26991312314891575,0.8822784348783728,0.06760871504496696,0.44495576257339026,2.5954423711488316e-07,3.4162963715601288e-06,3.0302749242519547e-13,2.513008023009717e-13,9.476737391260015e-14,3.929530767257286e-14,5.27141572116643e-08,4.112484150993743e-08,0.20795360360008708,0.15315700519366265,7.052855027967175e-16,2.835154582631795e-16,1.6972170323673777e-13,6.62040191440548e-14,2.6455370218723495e-17,2.922397973135492e-17,5.921870856484484e-15,6.0351210664811825e-15,1.8839521811272655e-10,1.7820084528340098e-10,4.642612161403123e-12,4.391392837741811e-12,2.9944303854888082e-05,2.6425028849656115e-05,0.20515737268144477,0.16967045586756405,0.42215697425695975,0.19997031978759947,0.08010022192860504,0.02414887483239358,9.654221326225128e-08,4.414224898447397e-08,5.1080288317181985e-06,2.2571506230238477e-06,7.641890990506984e-10,3.267140144506381e-10,8.766628611658834e-12,3.747999586059084e-12,1.3326488803907778e-06,5.51824278563677e-07,2.54316309200908e-11,1.3480873830461e-11,0.0012609625480365508,0.0006425386353508634,1.7979934874601418e-07,8.820429886941919e-08,0.004753932676918615,0.002248344809209494,9.820826485689597e-07,4.483603722453242e-07,0.0006299535671391002,0.0002779583934604834,3.841453409428539e-10,1.2422508990723972e-10,7.366653972020445e-06,2.325108572291964e-06,7.532511837161528e-08,2.377457650379014e-08,1.1943669822326171e-17,1.1313509395204722e-17,2.8739885360729546e-16,2.5395944916711295e-16,2.273745212367713e-14,1.8827933097273192e-14,1.4056162221932178e-09,1.095043302389124e-09,3.0530745442586927e-12,1.395772867967009e-12,5.909741339375263e-14,2.6131542698478188e-14,1.2812442438796627e-21,3.6951457544991883e-22,6.09174830126519e-15,1.8363931349095063e-15,5.864854442036521e-17,2.5090200792753517e-17,1.3696534284758102e-16,6.984598737183628e-17,3.5725081099487493e-09,1.7538648828706178e-09,6.268414863364364e-15,2.9667253611880577e-15,4.88926745629358e-17,1.5809393390629888e-17,5.805717756670224e-18,1.7903573412862515e-18,1.778912515037684e-13,5.485780078000809e-14,5.82587604243628e-10,1.7965737190747753e-10,8.71427154065582e-16,2.7517611153935455e-16,0.010328642952551708,0.004891846510399023,9.999999999999989e-31,3.3211454641503303e-31,6.299644582182483e-09,1.93978820439901e-09,3.917262012585926e-06,1.178632080983461e-06,5.011009444089384e-10,1.5445685605245098e-10,2.920970869947388e-07,8.797442121259821e-08
0.23800000000000002,1289.5416252985738,5.208838716183185,0.2698997893656994,0.8859835137239329,0.06762751311430408,0.4450413918209656,2.58985278905838e-07,3.408647270248839e-06,3.01342697994329e-13,2.4988221648092484e-13,9.418752379192773e-14,3.905153064372522e-14,5.253495551268854e-08,4.0981530422764565e-08,0.20788748853960393,0.15309520963759735,7.009115331334566e-16,2.817330691584703e-16,1.689358080141246e-13,6.589182276887071e-14,2.6218081074666467e-17,2.895937940564769e-17,5.876898717444423e-15,5.98877635075221e-15,1.8737919209706065e-10,1.7722463099277804e-10,4.616347150886901e-12,4.366175407174931e-12,2.9866316175013225e-05,2.6353951452465347e-05,0.20512307724712528,0.16962757571982065,0.42226342425079505,0.20000362722231357,0.08009736260453693,0.024145946354369237,9.642516421999265e-08,4.40849574995936e-08,5.108227205497359e-06,2.2570451203141196e-06,7.613161793200865e-10,3.254579010557203e-10,8.727503987819617e-12,3.730953323319527e-12,1.3293113066375152e-06,5.50395149951408e-07,2.5208373787865436e-11,1.3361385548401615e-11,0.0012544414119874975,0.0006391610118458692,1.7876747727837858e-07,8.769058825577866e-08,0.004739454742735819,0.002241305740749598,9.785447928386076e-07,4.467069685631432e-07,0.0006290864853089034,0.00027755205221967,3.8242108225770765e-10,1.23656915661969e-10,7.351641319931068e-06,2.3201716236971724e-06,7.480348373790321e-08,2.3607914582536144e-08,1.1850277831012644e-17,1.122408429146003e-17,2.8603589783004196e-16,2.527334466539599e-16,2.2694502474889654e-14,1.8790760153187066e-14,1.4066384335140657e-09,1.0957458793756068e-09,3.0455252277482457e-12,1.3922024035676654e-12,5.87815716044849e-14,2.5989660359046282e-14,1.2711144846981917e-21,3.6656175256359194e-22,6.067471961558037e-15,1.8289183693178673e-15,5.833726069524057e-17,2.4954896068323667e-17,1.364864549167474e-16,6.959582058983633e-17,3.5717416347173547e-09,1.7533385414294946e-09,6.2603627918815446e-15,2.9626609158262085e-15,4.858304636725028e-17,1.570793114471904e-17,5.760693735719562e-18,1.7763208907630544e-18,1.77550793683987e-13,5.4748125566344206e-14,5.820941893919081e-10,1.7948985251504229e-10,8.683162859234689e-16,2.741703090293774e-16,0.01032864295227645,0.004891427895865582,1.0000000000000004e-30,3.3208612607676095e-31,6.2697096308285716e-09,1.9304054198977543e-09,3.90742909944938e-06,1.175572931324177e-06,4.997616545450097e-10,1.5403085787412263e-10,2.9196156343051607e-07,8.792607911583854e-08
0.23900000000000002,1289.3315636135872,5.209095642448281,0.26988647719990483,0.8896887753227173,0.06764621174436598,0.44512655775584603,2.584296340639598e-07,3.4010446547311386e-06,2.996738674646833e-13,2.484772248410673e-13,9.361358392098605e-14,3.8810263532328656e-14,5.2357093758951914e-08,4.0839307907489435e-08,0.20782174662219072,0.1530337701381056,6.965826217852833e-16,2.799692241886122e-16,1.681568401734638e-13,6.558241185245696e-14,2.5983859273999637e-17,2.869822538937199e-17,5.832446239589312e-15,5.942971820702253e-15,1.8637271562741737e-10,1.76257696464141e-10,4.590334353555455e-12,4.3412028227101275e-12,2.978884138553593e-05,2.628335089760084e-05,0.2050889284241111,0.1695849024983533,0.42236924357534233,0.2000367226960972,0.08009454287921895,0.024143041469222245,9.63086456992019e-08,4.402793869270153e-08,5.108428486024662e-06,2.256941962712102e-06,7.584673803640313e-10,3.242124630251056e-10,8.688729086019855e-12,3.714061185049695e-12,1.3259975623757838e-06,5.489763852130952e-07,2.4987973048434374e-11,1.3243437699929197e-11,0.0012479808097001924,0.0006358151005732774,1.7774571446059844e-07,8.718196399702952e-08,0.004725081365560863,0.0022343183504508557,9.750341362692628e-07,4.450664688680144e-07,0.0006282243161503341,0.00027714807585302624,3.8071168427082884e-10,1.2309370036290978e-10,7.336724664935868e-06,2.315266883764775e-06,7.428763763857809e-08,2.3443118714776103e-08,1.1757978649403255e-17,1.1135714611403376e-17,2.8468492675397136e-16,2.5151835861169626e-16,2.265177779181578e-14,1.8753788488715482e-14,1.4076556589427875e-09,1.0964449591578095e-09,3.038023571424021e-12,1.388654976886956e-12,5.846874468873695e-14,2.584914712500486e-14,1.2611071957612159e-21,3.6364491775798023e-22,6.043391064995438e-15,1.8215046319365838e-15,5.802893744425758e-17,2.4820892259564014e-17,1.360110726555682e-16,6.934751608537537e-17,3.570976841828202e-09,1.7528139257356935e-09,6.252348957887984e-15,2.958616627070631e-15,4.827662018588119e-17,1.5607528664569227e-17,5.7162131701050355e-18,1.762455217842027e-18,1.7721239282196697e-13,5.463912858057525e-14,5.816033452498121e-10,1.7932323726322367e-10,8.652291251063719e-16,2.731722897981689e-16,0.010328642952003553,0.004891011612886022,1.0000000000000006e-30,3.3205786403098176e-31,6.240040719985409e-09,1.921107034002666e-09,3.897663221734054e-06,1.1725350132353427e-06,4.984315424742129e-10,1.5360783200646298e-10,2.9182676854292685e-07,8.787800532326166e-08
0.24,1289.1223775878352,5.209352177639914,0.2698731866069891,0.893394219396553,0.06766481185769085,0.44521126475519274,2.578772692552762e-07,3.3934880492454214e-06,2.980207849070977e-13,2.470856418684686e-13,9.304546949252326e-14,3.8571470039715316e-14,5.21805562552656e-08,4.069816107128829e-08,0.2077563741283488,0.1529726831175873,6.922981159376392e-16,2.7822365261325247e-16,1.6738470909892648e-13,6.527574963415048e-14,2.575265273732334e-17,2.844045880257472e-17,5.788505302164977e-15,5.897698975440443e-15,1.8537565934555994e-10,1.7529991490141583e-10,4.564570318285899e-12,4.316471704979601e-12,2.971187398912484e-05,2.6213222001882123e-05,0.205054925176437,0.1695424344999914,0.4224744385496886,0.20006960843451693,0.08009176233246217,0.024140159935653733,9.619265326188608e-08,4.3971190195945467e-08,5.108632615515533e-06,2.2568411141694972e-06,7.55642396958553e-10,3.229775640485322e-10,8.650299298628958e-12,3.69732112306974e-12,1.3227073776288655e-06,5.475678656001506e-07,2.4770380494084514e-11,1.3127004123858472e-11,0.001241579926557297,0.0006325004710668309,1.7673391943789343e-07,8.667835463250917e-08,0.00471081135035147,0.0022273820407399023,9.715503564487793e-07,4.4343871851379315e-07,0.0006273670115814349,0.00027674644078762637,3.7901695504726617e-10,1.225353793803168e-10,7.32190295549036e-06,2.310393995652571e-06,7.377749151634561e-08,2.328016015096962e-08,1.1666755130024164e-17,1.1048383676626433e-17,2.833457854937828e-16,2.5031404265597686e-16,2.2609276056567226e-14,1.8717016249623726e-14,1.4086679440146284e-09,1.0971405743085818e-09,3.030569076852071e-12,1.3851303433140404e-12,5.815889119509275e-14,2.5709984016468483e-14,1.2512203832585758e-21,3.607634813656501e-22,6.019503218885103e-15,1.8141511679419994e-15,5.772353402330317e-17,2.4688171358291445e-17,1.3553915632295695e-16,6.910105247850323e-17,3.5702137308889223e-09,1.7522910268360602e-09,6.244373036987186e-15,2.9545923178756695e-15,4.79733497032749e-17,1.550817050100868e-17,5.672267175337915e-18,1.7487575130449335e-18,1.7687602805081502e-13,5.453080282893804e-14,5.811150487103466e-10,1.7915751779008028e-10,8.621653933935726e-16,2.7218196146292224e-16,0.01032864295173296,0.004890597639096619,1e-30,3.3202975875939177e-31,6.210634377619283e-09,1.9118919351584263e-09,3.887963642175958e-06,1.1695180902458201e-06,4.971105045780105e-10,1.5318774450984467e-10,2.916926944726196e-07,8.783019695266957e-08
0.241,1288.914059751623,5.209608322566999,0.26985991753887006,0.8970998456678423,0.0676833143653907,0.44529551714133925,2.5732815160866417e-07,3.3859769847263335e-06,2.963832381230523e-13,2.4570728528054933e-13,9.248309722615007e-14,3.833511452550497e-14,5.20053275504275e-08,4.055807722364162e-08,0.207691367393246,0.15291194505036973,6.880573747810687e-16,2.7649608870403724e-16,1.6661932574414215e-13,6.497179999423409e-14,2.5524410485161777e-17,2.818602201526359e-17,5.7450679449878985e-15,5.852949483119494e-15,1.8438789613696443e-10,1.743511617245811e-10,4.53905165428408e-12,4.291978734138072e-12,2.963540856717995e-05,2.614355965729966e-05,0.20502106646930335,0.169500170033758,0.42257901540255094,0.20010228662948268,0.08008902054828489,0.024137301515160522,9.60771825275634e-08,4.3914709672714675e-08,5.10883953734641e-06,2.2567425392956985e-06,7.528409290131751e-10,3.2175307012417457e-10,8.61221009739672e-12,3.680731124733146e-12,1.3194404865648856e-06,5.461694742027738e-07,2.455554895597698e-11,1.301205922529409e-11,0.0012352379639291482,0.0006292167013286658,1.757319541053023e-07,8.617969010163131e-08,0.004696643526465327,0.002220496226165532,9.680931372168333e-07,4.418235658477729e-07,0.0006265145247619392,0.0002763471240348944,3.773367059353943e-10,1.219818891976736e-10,7.307175156310852e-06,2.3055526080694567e-06,7.327295862704264e-08,2.31190107325733e-08,1.1576590463115817e-17,1.0962075139149481e-17,2.8201832169561673e-16,2.491203587512203e-16,2.2566995275017835e-14,1.8680441604193413e-14,1.409675333645354e-09,1.0978327569462382e-09,3.0231612526711166e-12,1.3816282617535113e-12,5.785197038014999e-14,2.557215238049742e-14,1.2414520931749388e-21,3.5791686555956983e-22,5.995806068340019e-15,1.806857234552584e-15,5.742101049410972e-17,2.4556715671486906e-17,1.3507066676900283e-16,6.885640871103794e-17,3.5694523013484014e-09,1.7517698358129999e-09,6.236434709221019e-15,2.9505878136431988e-15,4.767318947544365e-17,1.540984149728279e-17,5.628847046058901e-18,1.7352250238638963e-18,1.765416787796266e-13,5.442314141185215e-14,5.806292769630735e-10,1.7899268584314325e-10,8.591248168954453e-16,2.7119923309269175e-16,0.010328642951464642,0.004890185952424554,1e-30,3.3200180876343684e-31,6.181487199040159e-09,1.9027590334105705e-09,3.878329639927557e-06,1.1665219310769453e-06,4.957984389282349e-10,1.5277056200081726e-10,2.9155933353155766e-07,8.778265118082435e-08
0.242,1288.706602738619,5.209864078039039,0.26984666994746254,0.9008056538595635,0.06770172016554293,0.44537931917379886,2.567822487181994e-07,3.378510998845655e-06,2.9476101865773713e-13,2.44341976034137e-13,9.192638539458712e-14,3.810116201808604e-14,5.1831392440704025e-08,4.0419043879048314e-08,0.2076267228054104,0.15285155246253473,6.83859769484751e-16,2.747862717309306e-16,1.6586060259905162e-13,6.467052744073841e-14,2.5299082604295776e-17,2.7934858609383003e-17,5.702126363831069e-15,5.8087151761233935e-15,1.8340930114512317e-10,1.7341131458200738e-10,4.513775031161151e-12,4.2677206499017815e-12,2.9559439782258478e-05,2.607435883320672e-05,0.20498735128257445,0.16945810743294712,0.42268298027318546,0.20013475944084388,0.08008631711579592,0.02413446597243284,9.596222916610914e-08,4.3858494814565486e-08,5.109049195969007e-06,2.2566462033320417e-06,7.500626814738017e-10,3.2053884951656283e-10,8.574457032589467e-12,3.664289212542869e-12,1.3161966275003512e-06,5.447810959523435e-07,2.4343432234614756e-11,1.289857793840822e-11,0.0012289541363499927,0.0006259633763868047,1.747396827488499e-07,8.568590156714536e-08,0.00468257673895074,0.002213660329281965,9.646621669697935e-07,4.4022086143664147e-07,0.0006256668092566827,0.000275950102822615,3.7567075152046316e-10,1.2143316739623734e-10,7.292540247987121e-06,2.300742375159504e-06,7.277395386290633e-08,2.2959642835911157e-08,1.1487468168808328e-17,1.0876772973791404e-17,2.807023856346807e-16,2.479371692958103e-16,2.2524933478549673e-14,1.8644062744735924e-14,1.4106778721405893e-09,1.0985215387486797e-09,3.0157996147097325e-12,1.3781484946821595e-12,5.754794224162191e-14,2.5435633905552196e-14,1.2318004116831203e-21,3.551045044585527e-22,5.9722972967452594e-15,1.799622101166634e-15,5.712132764068846e-17,2.442650782815491e-17,1.3460556544959132e-16,6.861356405402547e-17,3.5686925525030506e-09,1.7512503437971217e-09,6.2285336582509175e-15,2.9466029418480298e-15,4.737609489454212e-17,1.5312526777426328e-17,5.585944256883537e-18,1.7218550549841161e-18,1.7620932471827137e-13,5.4316137531735294e-14,5.801460074901056e-10,1.788287332790185e-10,8.561071260644895e-16,2.7022401521176473e-16,0.010328642951198591,0.0048897765311149465,9.999999999999987e-31,3.319740125661462e-31,6.152595834482037e-09,1.8937072565733e-09,3.868760502772682e-06,1.1635463073026888e-06,4.9449524515755e-10,1.523562516124242e-10,2.914266781302415e-07,8.773536522196858e-08
0.243,1288.4999992806502,5.2101194448637385,0.2698334437848017,0.9045116436952694,0.0677200301441158,0.4454626750538044,2.562395286190822e-07,3.371089635674071e-06,2.93153921673358e-13,2.4298953821641434e-13,9.137525377311926e-14,3.786957819291517e-14,5.165873595974791e-08,4.028104874878623e-08,0.20756243680193806,0.15279150192775884,6.797046828255484e-16,2.730939458076106e-16,1.6510845363008349e-13,6.437189708525108e-14,2.5076620213342416e-17,2.768691333972788e-17,5.6596729052736805e-15,5.764988045658611e-15,1.8243975169708512e-10,1.7248025327727228e-10,4.4887371769300605e-12,4.243694249581544e-12,2.9483962374403667e-05,2.6005614572889703e-05,0.20495377861044448,0.16941624505418573,0.42278633921449177,0.2001670289971659,0.08008365163260753,0.024131653076289766,9.584778889243557e-08,4.3802543338578414e-08,5.109261536872157e-06,2.2565520721261024e-06,7.473073641205318e-10,3.193347726666561e-10,8.537035730070885e-12,3.6479934428554715e-12,1.3129755427025511e-06,5.434026175354937e-07,2.4133985068328726e-11,1.2786535709264076e-11,0.0012227276709618521,0.0006227400880025069,1.737569719326813e-07,8.519692135829865e-08,0.004668609846916725,0.0022068737798600874,9.612571382957117e-07,4.386304578956851e-07,0.0006248238189120253,0.00027555535453900815,3.7401890950255325e-10,1.2088915261403342e-10,7.277997226161837e-06,2.295962956228013e-06,7.228039369538434e-08,2.280202935357495e-08,1.1399372086419232e-17,1.0792461467720423e-17,2.793978301333175e-16,2.467643390463731e-16,2.2483088722462223e-14,1.8607877886169756e-14,1.4116756032375906e-09,1.0992069509825626e-09,3.0084836856492713e-12,1.3746908079853124e-12,5.724676749644864e-14,2.5300410611402835e-14,1.2222634639560516e-21,3.5232584377360163e-22,5.9489746258303235e-15,1.7924450493643464e-15,5.68244469464185e-17,2.4297530769130865e-17,1.3414381440278045e-16,6.83724980950647e-17,3.5679344834910994e-09,1.7507325419577086e-09,6.220669571008214e-15,2.9426375318579825e-15,4.7082022158837853e-17,1.5216211736244145e-17,5.543550456882904e-18,1.7086449665291688e-18,1.75878945863543e-13,5.4209784488400956e-14,5.796652180439279e-10,1.7866565205572391e-10,8.531120555186332e-16,2.692562197412695e-16,0.010328642950934748,0.004889369353712395,9.99999999999997e-31,3.319463687108838e-31,6.123956985856396e-09,1.8847355492048467e-09,3.859255525844252e-06,1.160590992955758e-06,4.93200824375806e-10,1.5194478096726004e-10,2.9129472076462276e-07,8.768833632350999e-08
0.244,1288.294242185335,5.210374423902769,0.26982023900015534,0.9082178148991257,0.06773824517589502,0.4455455889289209,2.55699959788238e-07,3.363712445668522e-06,2.9156174584736387e-13,2.4164979895669343e-13,9.082962357628653e-14,3.7640329345558824e-14,5.1487343372782055e-08,4.0144079736015675e-08,0.20749850587195015,0.15273179006925366,6.75591508839466e-16,2.714188597460956e-16,1.643627942778888e-13,6.407587464120296e-14,2.4856975450692365e-17,2.744213211958536e-17,5.617700065420917e-15,5.72176024029387e-15,1.8147912723394027e-10,1.7155785970076592e-10,4.4639348763903896e-12,4.219896386486004e-12,2.9408971158894412e-05,2.5937321991400152e-05,0.20492034745046067,0.16937458126772736,0.4228890981935197,0.20019909739530545,0.08008102370021922,0.02412886259819891,9.573385747581827e-08,4.374685299141799e-08,5.1094765066225845e-06,2.256460112141238e-06,7.445746915658517e-10,3.181407121876892e-10,8.499941890387053e-12,3.6318419054437434e-12,1.3097769783713764e-06,5.420339273826326e-07,2.3927163154614874e-11,1.2675908506658355e-11,0.0012165578096100397,0.0006195464357284237,1.7278369075606797e-07,8.471268309541059e-08,0.0046547417313556935,0.0022001360185676323,9.578777494575478e-07,4.3705221056151443e-07,0.0006239855086359698,0.00027516285707539836,3.7238100067071487e-10,1.2034978453600371e-10,7.2635451018661225e-06,2.291214015832956e-06,7.1792196270884e-08,2.2646143724091342e-08,1.1312286370084444e-17,1.0709125216013462e-17,2.7810451041674437e-16,2.456017349871496e-16,2.244145908517116e-14,1.857188526525614e-14,1.4126685700822074e-09,1.0998890244821377e-09,3.001212994921276e-12,1.3712549709007466e-12,5.694840753622327e-14,2.5166464829030117e-14,1.212839412434921e-21,3.4958034029795437e-22,5.925835813207769e-15,1.7853253721471735e-15,5.653033056110315e-17,2.416976773261536e-17,1.3368537622992273e-16,6.813319072807903e-17,3.56717809330914e-09,1.7502164215044026e-09,6.212842138572634e-15,2.938691415335568e-15,4.679092827959035e-17,1.512088204123273e-17,5.501657462878466e-18,1.695592171943005e-18,1.7555052247918641e-13,5.410407567258401e-14,5.791868866617301e-10,1.785034342363172e-10,8.501393439821808e-16,2.682957599780281e-16,0.01032864295067311,0.004888964399043383,9.999999999999968e-31,3.319188757601499e-31,6.095567416806827e-09,1.875842875677408e-09,3.849814018738194e-06,1.1576557666589732e-06,4.919150792771618e-10,1.5153611820935034e-10,2.911634540834109e-07,8.764156178592227e-08
0.245,1288.0893243645528,5.210629015994973,0.2698070555440015,0.9119241671958948,0.06775636612341059,0.4456280648876725,2.551635111323618e-07,3.35637898551856e-06,2.8998429335253815e-13,2.4032258840786254e-13,9.028941747352551e-14,3.741338239774327e-14,5.131720017591822e-08,4.000812493517948e-08,0.20743492655138085,0.15267241355641345,6.715196527329412e-16,2.697607670178442e-16,1.6362354139943718e-13,6.378242640093588e-14,2.4640101434832756e-17,2.720046197611349e-17,5.576200484054957e-15,5.679024059891094e-15,1.8052730930755766e-10,1.7064401782522209e-10,4.439364970713482e-12,4.196323969491432e-12,2.9334461026940057e-05,2.5869476276172078e-05,0.20488705681814778,0.16933311447011606,0.42299126309392676,0.20023096670233395,0.0800784329284463,0.024126094313693697,9.562043072769202e-08,4.36914215438656e-08,5.109694052764198e-06,2.2563702904197172e-06,7.4186438306811e-10,3.169565427844169e-10,8.463171286845142e-12,3.6158327226561392e-12,1.306600684538081e-06,5.40674915626001e-07,2.372292306884477e-11,1.25666727786926e-11,0.0012104438053954691,0.0006163820251480804,1.7181971041272693e-07,8.423312147297745e-08,0.004640971284401206,0.00219344649188916,9.545237022958893e-07,4.354859765340803e-07,0.0006231518333708799,0.0002747725883737276,3.7075684880802953e-10,1.198150038627164e-10,7.249182900591936e-06,2.286495223494411e-06,7.13092811978302e-08,2.2491959864379303e-08,1.1226195478596374e-17,1.0626749111815796e-17,2.76822284198124e-16,2.4444922640374406e-16,2.240004266899394e-14,1.85360831412813e-14,1.4136568152706362e-09,1.1005677896863568e-09,2.9939870786489544e-12,1.3678407559926275e-12,5.6652824452221614e-14,2.5033779211478992e-14,1.2035264570333256e-21,3.4686746195803492e-22,5.902878653026609e-15,1.7782623741288855e-15,5.623894131347944e-17,2.404320225932601e-17,1.332302141010953e-16,6.789562215597416e-17,3.5664233808060606e-09,1.7497019736902615e-09,6.205051054990934e-15,2.9347644256862557e-15,4.6502771034607296e-17,1.5026523617383276e-17,5.4602572588633675e-18,1.682694137773969e-18,1.75224035114906e-13,5.3999004571870564e-14,5.787109916430237e-10,1.7834207198248123e-10,8.471887342173424e-16,2.673425505723926e-16,0.01032864295041369,0.004888561646233448,9.99999999999997e-31,3.3189153229674606e-31,6.067423937380922e-09,1.867028215448701e-09,3.840435295958795e-06,1.1547404087520219e-06,4.906379139486302e-10,1.5113023194513766e-10,2.910328707959591e-07,8.759503893527848e-08
0.246,1287.8852387894194,5.210883222064121,0.2697938933624489,0.9156307003109959,0.06777439383911245,0.4457101069703408,2.5463015198326207e-07,3.3490888180496964e-06,2.884213696966345e-13,2.390077396086782e-13,8.975455948257195e-14,3.7188704852323733e-14,5.114829208511515e-08,3.987317262286184e-08,0.20737169542745204,0.15261336910681345,6.674885303795896e-16,2.6811942554526225e-16,1.6289061327134219e-13,6.349151923590994e-14,2.44259522593863e-17,2.6961851043757377e-17,5.535166944362603e-15,5.636771955153748e-15,1.7958418147078345e-10,1.6973861359858451e-10,4.415024354967866e-12,4.172973960616628e-12,2.926042694089494e-05,2.5802072682505222e-05,0.20485390572574047,0.16929184306520784,0.42309283971659545,0.20026263895425375,0.08007587892947808,0.02412334800038448,9.550750451649291e-08,4.3636246797202634e-08,5.109914123903783e-06,2.2562825746018656e-06,7.391761625416359e-10,3.15782141252731e-10,8.426719764236491e-12,3.5999640488101102e-12,1.3034464150034659e-06,5.393254740677752e-07,2.3521222324025627e-11,1.2458805483936468e-11,0.0012043849268923161,0.0006132464700121406,1.7086490468404074e-07,8.375817249971385e-08,0.004627297423619541,0.002186804658853722,9.511947049452393e-07,4.3393161591003854e-07,0.0006223227495173053,0.000274384527051793,3.691462806610981e-10,1.1928475229852318e-10,7.234909662803108e-06,2.281806253831251e-06,7.08315697595252e-08,2.2339452236277022e-08,1.114108417177731e-17,1.0545318342570664e-17,2.755510114294723e-16,2.433066846589489e-16,2.235883759792469e-14,1.850046979403118e-14,1.4146403808204211e-09,1.1012432766080451e-09,2.986805479395109e-12,1.3644479390211176e-12,5.635998096108985e-14,2.4902336700524203e-14,1.1943228325922302e-21,3.4418668706817404e-22,5.880100973855667e-15,1.7712553708714895e-15,5.595024265670699e-17,2.3917818168719183e-17,1.3277829171913198e-16,6.765977287141052e-17,3.5656703447012905e-09,1.7491891898063344e-09,6.197296018779749e-15,2.930856398742212e-15,4.6217508989455974e-17,1.4933122653679615e-17,5.419341986438964e-18,1.6699483806712392e-18,1.7489946456561868e-13,5.389456475758272e-14,5.782375115673631e-10,1.7818155755839203e-10,8.442599729123036e-16,2.6639650748927394e-16,0.010328642950156449,0.004888161074667314,9.999999999999987e-31,3.318643369210729e-31,6.039523422706724e-09,1.8582905687770553e-09,3.831118689898418e-06,1.1518447051812672e-06,4.893692340616307e-10,1.5072709130070607e-10,2.9090296379647407e-07,8.754876515988108e-08
